T_i,B_i
146,992
7,215
461,428
814,302
356,518
726,552
233,520
428,177
503,23
557,197
622,456
100,605
34,470
81,993
39,915
732,221
365,402
758,30
846,284
426,352
913,837
842,882
353,382
180,726
282,700
356,576
941,240
851,367
367,687
636,130
737,647
459,520
167,987
443,161
130,629
999,159
357,35
522,912
263,714
982,669
24,617
590,398
696,156
620,448
841,440
1000,266
210,654
160,476
506,95
539,394
573,382
282,837
609,750
523,241
429,230
616,238
16,410
920,650
283,138
414,222
152,365
973,218
787,812
891,284
269,843
170,150
788,763
243,15
665,856
396,373
879,706
235,846
902,884
276,136
800,747
997,269
24,433
496,519
305,552
852,436
76,205
280,609
378,424
99,270
550,195
377,270
123,537
476,648
74,14
393,224
690,5
785,753
288,249
200,592
786,200
647,388
772,894
529,377
910,865
472,146
569,691
926,422
231,198
653,901
53,544
883,769
594,984
370,348
696,584
285,671
795,944
690,553
128,905
620,329
57,77
449,946
465,845
955,899
133,439
486,581
679,436
838,293
515,108
257,373
282,133
606,648
305,923
775,269
306,933
771,941
883,341
849,705
14,40
374,272
190,881
620,713
482,573
753,625
571,244
641,871
156,604
753,604
909,922
593,555
303,724
961,625
468,610
684,954
3,687
975,443
440,479
10,606
41,451
381,803
131,935
771,23
319,40
446,146
972,78
809,826
558,167
150,950
543,295
167,607
987,537
328,295
783,42
310,87
254,813
90,650
946,986
899,438
284,284
939,697
196,762
374,720
464,188
941,20
193,190
663,597
667,86
996,997
104,881
531,448
466,800
528,664
423,526
672,883
78,615
589,556
817,49
900,26
350,250
642,201
603,993
557,58
559,942
37,204
307,565
545,420
327,655
360,753
379,647
217,621
644,605
620,146
340,446
938,998
169,760
50,154
838,175
800,613
301,178
382,371
848,215
572,96
983,887
148,581
864,644
606,469
369,697
352,548
934,447
813,674
596,919
387,100
931,831
16,518
141,854
378,795
558,197
786,141
249,521
938,257
554,340
868,199
859,971
424,205
916,367
752,612
313,247
43,979
181,815
886,1000
646,969
384,584
259,613
257,430
206,233
769,706
125,637
534,621
295,978
699,948
222,61
264,299
835,649
849,87
917,721
608,721
937,311
656,472
664,222
565,309
42,941
566,940
768,9
617,371
876,49
283,179
216,872
82,418
279,888
168,824
208,791
559,209
95,454
41,565
728,977
101,423
288,214
889,311
625,336
889,163
30,168
308,390
223,215
383,702
924,571
983,342
846,371
805,573
804,444
304,534
514,384
303,912
377,425
996,396
340,445
743,298
573,674
917,731
909,589
496,863
88,59
276,684
697,495
893,931
98,51
197,893
723,404
845,13
151,452
19,817
510,869
728,750
478,275
456,878
24,950
519,94
476,387
846,466
67,442
484,573
857,417
361,631
347,537
846,530
28,56
399,849
198,144
628,601
870,205
615,734
299,122
66,421
632,526
237,248
829,388
21,36
997,708
903,581
728,69
555,671
823,802
741,816
633,158
257,807
866,66
137,897
178,171
608,264
153,921
322,920
336,201
767,273
462,923
831,156
949,40
205,629
151,746
686,693
831,959
451,864
849,802
370,855
225,829
984,19
191,474
87,949
607,54
333,810
866,220
494,771
611,844
480,816
281,772
594,814
997,178
344,873
458,954
534,890
665,779
447,822
941,977
280,745
177,533
754,935
483,353
848,166
430,500
986,871
455,768
460,318
817,571
809,324
114,241
654,219
570,990
651,762
327,622
980,905
950,434
363,980
972,181
228,140
269,68
647,801
728,898
632,831
558,346
92,466
989,731
568,374
995,384
155,129
808,559
321,456
250,688
772,450
753,670
282,788
938,281
504,845
563,596
390,710
145,289
509,458
633,671
940,638
212,55
821,176
79,775
239,715
397,556
299,737
191,335
231,87
947,119
27,820
491,738
812,54
643,299
624,674
658,342
155,225
548,2
146,88
863,32
430,470
871,888
54,810
179,684
46,748
964,495
440,553
716,986
119,700
81,896
593,268
446,735
349,309
624,727
517,748
587,137
989,275
30,710
702,535
88,193
365,537
985,207
831,37
466,362
484,744
770,268
131,791
769,146
940,244
812,28
324,310
501,729
106,778
84,702
672,486
275,309
842,865
360,337
818,446
584,650
558,149
840,138
283,1000
8,453
757,401
812,895
165,14
360,575
377,980
710,50
635,729
699,329
77,280
600,367
209,290
937,433
946,50
99,653
283,107
649,314
415,784
222,484
87,867
90,794
834,651
981,296
604,760
985,334
109,490
38,974
968,866
815,388
383,761
384,765
629,288
846,660
88,388
194,46
615,112
17,607
155,373
591,539
268,774
869,432
184,498
939,721
886,92
3,909
991,653
510,902
285,911
706,194
820,744
484,335
508,69
565,813
727,161
185,707
16,691
195,913
358,892
713,390
44,740
245,535
887,974
275,671
946,323
506,43
665,823
799,511
845,460
232,241
134,563
868,93
216,289
896,69
222,824
158,505
191,736
608,856
930,6
238,340
999,437
356,29
317,97
667,824
529,603
411,863
780,352
27,846
314,682
685,65
691,812
605,387
199,166
985,991
857,395
478,840
970,261
258,30
966,886
596,279
853,772
469,16
888,331
241,73
298,103
659,741
173,576
73,691
512,713
226,493
153,279
421,15
117,93
494,317
123,963
636,649
558,792
654,936
587,482
644,221
150,770
558,522
602,402
553,984
731,219
667,516
293,765
33,672
374,827
736,91
832,26
335,645
197,574
597,563
342,250
829,641
184,301
624,830
258,768
856,595
38,379
754,740
329,576
76,438
773,913
821,16
119,336
874,890
563,348
429,235
745,777
969,309
256,765
935,663
143,245
244,411
227,237
750,702
870,549
922,632
582,394
307,706
734,973
874,963
344,856
61,155
612,673
909,505
128,990
420,292
612,109
785,490
146,166
921,898
428,602
902,922
970,560
392,71
364,762
811,668
893,107
698,983
173,782
980,716
448,967
177,178
910,363
355,853
358,183
131,426
451,643
578,493
578,33
95,671
541,739
387,149
276,444
863,61
546,859
244,449
339,317
908,125
666,751
940,418
545,410
424,731
725,684
810,536
393,962
689,117
802,178
312,725
62,336
149,910
485,320
52,622
987,665
765,608
171,207
874,443
358,684
296,803
723,458
289,726
72,491
610,516
870,683
904,673
290,401
660,277
134,987
269,665
536,608
592,176
206,933
742,910
869,12
104,746
260,42
367,356
411,196
389,419
329,256
136,282
96,227
727,31
462,736
109,880
911,560
268,746
282,594
488,526
665,679
972,628
245,838
466,615
316,913
226,452
465,477
992,986
212,631
125,731
944,177
697,422
433,117
93,623
925,196
531,959
112,745
970,139
831,451
710,874
455,975
883,225
954,985
764,289
305,486
827,455
217,139
435,290
879,974
926,897
940,963
157,689
927,466
715,601
785,141
942,566
321,554
106,206
652,85
818,554
679,19
53,522
150,329
458,56
489,337
953,487
475,847
533,773
311,201
639,82
25,284
688,907
950,615
697,440
690,749
705,674
422,578
45,754
944,527
896,653
282,449
785,940
97,936
136,60
89,619
373,644
225,345
317,442
988,597
256,390
704,811
935,204
31,591
290,905
949,529
326,10
649,435
90,426
456,7
268,883
31,65
369,984
389,262
758,767
724,317
349,716
679,114
311,921
288,748
709,919
249,521
222,305
754,471
609,241
306,160
871,12
944,258
945,729
86,461
106,143
36,393
62,873
20,38
995,720
511,919
387,93
504,248
529,313
592,981
384,503
141,165
998,255
43,471
521,868
716,965
6,553
834,598
426,88
783,923
449,212
426,674
349,448
385,134
48,800
43,828
99,199
853,551
160,279
984,800
276,795
388,293
261,63
906,350
276,179
125,306
414,189
29,642
694,10
656,649
286,464
267,775
360,684
336,20
525,414
776,685
42,454
414,184
668,904
177,235
220,302
983,265
376,917
504,640
602,516
727,760
45,468
570,695
983,805
477,806
522,446
899,421
592,866
186,159
318,689
23,455
527,421
759,673
605,408
81,495
525,356
480,860
755,654
989,332
663,803
474,693
291,943
732,292
148,574
452,683
130,269
387,749
192,914
94,777
44,968
405,58
481,559
217,929
7,635
423,943
367,854
276,998
304,662
913,219
264,547
922,672
778,224
346,434
383,467
954,803
408,1
529,517
509,534
713,693
300,292
285,89
188,443
420,555
658,112
307,498
152,300
546,716
683,733
965,721
254,154
123,736
185,718
754,120
907,820
81,545
856,312
333,131
956,136
216,568
580,653
662,101
888,854
659,516
29,97
973,178
62,306
427,93
531,880
405,375
222,690
930,935
698,913
429,331
156,875
851,124
584,930
865,188
56,104
587,703
962,204
656,489
510,747
133,3
680,226
550,910
999,162
221,593
282,501
230,978
154,876
249,821
764,719
36,786
305,39
85,20
393,423
346,971
305,751
167,400
768,67
381,238
252,497
260,334
264,284
541,892
914,821
990,636
166,885
518,943
141,799
796,56
162,368
193,775
502,433
199,452
838,192
565,963
806,295
885,711
676,410
666,527
466,951
572,342
528,377
110,571
887,363
480,485
177,265
657,331
494,391
317,879
666,671
436,653
507,260
588,983
949,968
708,281
590,710
403,853
28,927
603,114
4,284
595,444
399,921
624,373
292,183
752,329
306,895
836,74
492,743
588,77
500,285
580,662
466,223
500,625
248,635
744,37
436,169
796,111
814,460
435,667
615,105
726,4
629,122
280,804
919,27
492,767
459,121
903,385
114,947
650,980
916,343
876,975
989,822
687,752
330,132
440,864
314,402
761,157
873,9
856,105
307,570
71,68
702,588
58,825
285,751
808,411
420,140
604,381
617,664
971,488
641,250
255,14
958,207
167,663
844,602
291,459
94,953
897,246
202,187
980,165
822,892
184,858
415,816
782,997
395,89
17,46
785,15
95,814
20,691
715,344
63,64
469,862
261,184
131,349
636,697
929,936
931,262
722,428
231,620
752,263
387,155
501,416
123,237
471,996
994,78
875,955
624,475
134,188
14,936
579,639
485,395
108,571
512,23
301,368
766,327
730,12
714,587
671,550
478,51
912,595
784,727
132,858
127,354
433,210
137,178
410,843
651,194
563,391
780,820
801,682
666,991
220,699
745,908
396,798
60,894
450,68
835,79
211,20
776,888
100,250
939,806
348,278
781,536
693,635
577,654
389,269
686,915
521,360
79,679
892,946
167,688
814,47
322,839
854,229
953,392
485,213
729,381
532,454
793,460
76,10
675,910
906,769
34,865
224,655
440,894
368,299
722,16
526,874
47,278
856,972
739,967
774,812
836,794
949,862
977,837
822,367
770,214
496,351
858,664
823,366
903,632
158,847
175,188
285,477
834,884
342,660
69,630
727,904
655,589
992,649
998,493
783,154
378,719
889,683
69,647
245,409
103,14
621,882
736,829
277,506
500,982
410,588
475,741
170,427
86,908
783,992
357,457
142,380
535,295
509,45
361,359
209,582
95,565
313,759
418,747
307,791
963,887
626,314
719,63
400,139
652,764
921,282
525,182
43,228
283,236
79,377
505,302
102,615
760,89
487,440
31,816
721,275
43,360
465,169
800,721
66,203
810,475
922,989
759,72
431,600
249,218
695,432
949,953
929,475
912,297
815,319
961,105
47,302
689,794
773,998
757,667
407,332
423,945
607,298
818,618
812,193
574,369
115,328
258,972
865,62
998,799
365,384
587,51
142,994
976,340
314,912
204,738
856,136
39,361
336,713
637,794
51,890
540,775
107,392
742,535
681,234
252,773
770,561
542,642
159,635
646,744
550,240
314,356
149,243
977,581
285,944
345,368
164,334
661,728
291,267
583,308
776,897
159,705
302,480
493,679
118,65
176,349
838,213
930,831
923,25
903,184
414,59
183,933
403,107
822,776
663,305
771,502
833,75
44,535
446,163
329,336
428,707
344,403
836,796
11,948
855,265
388,255
992,413
621,482
906,997
307,496
911,339
577,39
179,688
252,56
362,33
761,983
369,292
43,564
372,663
449,965
775,464
525,697
516,131
199,805
813,975
5,716
330,102
562,546
498,894
68,2
785,854
65,346
343,933
396,871
264,833
491,921
38,724
601,568
791,942
752,769
507,209
316,933
41,803
959,526
247,405
164,181
213,774
321,129
418,499
370,838
434,865
744,463
273,408
878,770
387,701
560,785
586,832
555,921
728,101
658,983
39,939
682,902
360,287
433,87
191,178
595,755
17,649
88,912
676,800
34,26
774,316
291,277
266,601
542,763
275,629
125,666
143,372
108,497
772,920
410,568
62,464
231,897
604,880
953,699
631,90
379,969
742,998
497,353
962,366
704,611
707,953
619,728
973,853
875,875
390,986
150,299
86,511
368,663
18,914
791,237
737,125
582,19
505,161
82,887
819,386
807,926
335,478
206,174
139,948
570,461
356,817
418,89
280,579
667,259
353,326
189,579
7,273
30,64
710,681
563,222
229,647
905,716
310,231
90,578
375,337
629,82
20,192
270,566
583,210
72,201
299,117
404,101
986,921
585,439
365,161
762,176
20,399
825,9
519,322
149,407
368,707
516,245
354,951
463,347
149,224
886,879
456,830
472,180
684,25
415,985
298,760
871,697
236,728
109,856
644,509
680,340
608,774
576,989
222,328
689,646
882,943
748,427
462,90
233,298
770,347
132,499
26,280
736,529
279,181
834,924
154,427
733,593
639,404
633,399
29,344
625,725
497,892
372,743
435,869
313,734
162,317
252,814
813,511
287,820
111,594
242,830
490,532
95,976
843,311
613,448
863,57
374,562
327,149
900,347
554,319
953,218
381,219
802,559
552,739
951,840
428,260
837,664
36,292
289,710
690,424
782,438
482,682
784,791
842,618
826,828
191,82
247,392
783,390
866,831
730,671
748,788
501,413
1000,883
676,438
663,732
367,738
700,601
743,735
906,121
450,847
179,762
891,962
349,849
85,902
353,960
990,748
902,633
753,167
539,993
879,420
304,492
109,387
699,955
219,708
356,801
484,594
812,807
985,446
618,618
832,451
398,501
633,465
217,366
169,768
398,502
653,910
158,559
354,807
255,917
830,45
478,949
123,926
421,52
32,582
49,299
279,871
949,366
523,721
407,442
946,27
362,223
182,620
592,959
959,153
675,229
389,999
50,344
665,618
288,285
953,233
290,257
642,254
438,257
508,622
343,291
909,621
360,344
275,300
203,512
698,351
425,127
429,792
791,757
241,927
655,42
225,153
526,399
341,688
120,485
126,240
537,293
732,605
510,208
873,413
106,728
78,500
93,872
894,443
853,339
638,371
149,272
556,723
531,75
549,841
437,693
814,236
159,172
813,497
739,203
582,410
994,992
211,890
415,688
508,384
630,777
144,967
556,34
984,741
294,739
926,49
555,658
46,446
917,671
997,504
910,915
76,996
829,215
259,567
749,749
872,556
978,70
44,25
942,796
638,403
57,793
411,903
117,884
382,676
952,765
450,965
249,3
143,24
749,629
91,348
460,260
113,950
441,152
791,383
686,852
769,545
526,533
10,465
609,413
445,491
614,435
377,631
152,221
790,272
913,154
556,14
14,357
485,823
861,860
170,8
770,425
952,34
231,492
721,366
970,558
599,39
577,373
972,101
22,987
739,728
495,231
833,222
956,37
713,440
620,807
533,426
957,474
602,578
237,589
518,943
853,990
835,200
801,451
167,91
293,590
898,361
969,21
688,371
105,707
666,345
108,17
884,565
150,950
213,886
232,56
241,743
730,543
254,482
151,970
241,631
581,475
706,528
523,785
46,133
807,227
373,433
426,270
382,683
61,711
243,305
182,814
77,427
25,880
233,252
143,96
778,134
472,976
209,540
422,625
351,101
346,925
631,882
900,963
123,364
691,184
591,634
877,169
937,130
626,119
349,57
837,131
976,146
962,563
515,68
757,363
188,571
609,753
927,896
349,300
33,218
800,173
719,552
945,747
855,299
120,220
120,34
986,20
788,967
430,740
373,40
165,821
743,197
853,792
116,787
109,554
125,850
918,262
269,698
780,439
349,941
280,572
621,164
89,851
465,293
911,265
911,800
294,808
160,334
712,335
845,731
600,636
478,211
793,732
61,905
114,988
906,760
259,730
2,514
800,772
249,92
316,916
970,347
620,476
249,572
722,394
775,331
773,223
268,620
149,797
447,428
285,120
458,598
129,400
277,222
58,225
251,882
244,756
157,247
868,357
241,300
567,354
916,476
934,512
223,47
723,754
239,500
547,453
309,230
866,544
259,117
819,471
585,766
844,636
991,88
764,131
246,214
513,7
26,628
22,635
575,542
236,217
490,605
523,6
593,812
640,821
134,871
793,244
814,353
211,637
785,943
338,542
701,250
498,886
573,777
252,709
67,152
467,590
466,485
746,767
384,829
118,502
739,876
985,519
275,443
409,69
279,184
55,929
784,112
582,644
580,518
890,352
617,881
910,830
534,155
271,483
653,897
802,615
475,870
923,792
241,611
556,91
234,498
280,827
136,562
909,926
290,507
728,87
464,406
671,775
965,62
729,964
604,268
67,883
289,140
133,799
575,363
180,363
394,569
703,921
917,984
299,190
547,416
423,233
575,965
899,822
544,626
536,965
359,667
422,342
249,202
910,712
251,990
898,584
754,83
259,210
124,524
112,727
161,980
1000,864
866,371
416,179
573,713
546,487
170,180
548,342
834,642
354,761
29,571
976,102
888,197
553,926
897,774
515,934
584,731
982,212
342,758
145,865
281,998
396,214
904,7
366,732
475,577
412,608
680,158
838,495
81,154
595,890
459,820
519,104
409,808
784,761
654,804
439,893
438,846
689,65
809,298
507,919
342,231
822,783
314,134
272,343
56,578
438,96
422,87
56,239
270,108
750,501
403,968
164,490
914,106
418,701
642,129
47,763
795,54
173,356
192,469
190,656
844,934
771,898
915,198
782,823
469,551
719,702
9,710
751,282
541,535
399,576
890,930
741,462
574,671
276,88
732,139
667,764
7,119
256,907
952,657
443,724
562,381
305,184
603,801
634,592
580,870
280,359
1000,754
190,568
290,197
116,168
741,323
636,57
597,469
774,778
752,325
720,837
278,229
673,375
427,308
347,108
707,393
783,930
874,991
604,696
305,621
935,705
527,745
760,177
333,597
246,426
516,917
699,231
82,63
63,517
390,242
426,413
491,917
977,921
236,427
678,657
837,505
445,346
962,434
879,590
639,379
828,764
907,793
62,954
344,284
55,711
628,510
817,493
521,90
273,360
354,522
893,751
961,357
71,689
326,423
182,261
601,199
807,802
861,730
903,621
525,582
689,390
694,73
666,710
642,785
154,633
877,935
797,853
317,121
867,491
18,139
926,515
404,766
369,464
120,853
235,396
517,850
927,592
525,686
195,130
160,865
392,474
231,170
171,804
64,367
843,289
836,325
522,598
704,37
569,205
157,870
630,335
475,334
687,77
136,792
97,787
946,33
243,939
375,237
792,827
856,559
423,268
880,445
348,451
368,654
554,665
526,124
606,328
976,449
744,216
851,910
416,783
711,574
777,615
214,755
414,921
533,939
500,975
821,551
149,418
75,660
616,115
94,299
699,107
427,946
884,607
8,424
53,157
305,222
738,34
177,712
528,576
378,365
977,927
411,880
779,9
942,433
178,186
369,100
661,461
902,740
602,507
934,994
561,922
396,751
648,304
814,700
502,482
112,923
64,929
608,792
913,123
919,713
277,916
118,21
21,359
65,186
826,50
141,398
504,615
97,256
241,836
282,509
835,112
885,352
2,561
590,929
122,770
971,472
798,502
39,966
186,939
434,136
911,650
365,245
2,586
539,232
601,292
50,858
52,37
647,201
766,168
694,41
399,999
59,647
161,651
809,725
202,567
160,50
951,396
489,216
141,701
236,515
781,121
342,320
350,760
310,461
342,587
887,326
21,572
462,62
602,2
581,998
309,698
262,870
657,806
968,610
494,209
46,144
224,906
369,403
28,771
312,656
563,815
613,933
921,33
343,646
951,460
834,818
976,522
650,886
111,348
860,329
473,527
529,503
339,908
460,405
676,888
289,358
321,920
243,333
993,469
235,29
887,94
487,777
999,477
477,349
314,761
672,161
228,81
997,286
168,494
894,926
562,963
405,802
398,939
132,23
540,360
478,903
653,315
281,366
675,783
82,543
489,953
273,155
866,421
392,708
942,848
983,669
419,302
565,556
129,598
145,805
706,927
847,594
760,595
368,907
326,359
505,972
793,722
135,879
408,682
909,479
417,513
326,525
405,724
278,56
306,999
85,380
95,966
508,852
436,382
813,223
306,428
562,193
654,27
999,318
322,109
465,806
565,93
673,833
87,756
388,841
406,283
915,708
821,504
714,659
290,387
894,60
416,452
537,229
791,905
20,495
561,935
600,387
27,958
619,495
149,161
677,953
622,819
698,480
907,614
818,639
140,830
103,842
214,356
549,902
621,887
512,367
156,139
406,771
621,490
669,455
409,399
385,122
774,84
518,940
695,7
694,541
330,890
563,787
584,163
189,949
886,86
523,853
662,840
200,972
331,747
9,993
956,700
353,898
459,393
459,436
662,210
713,87
78,975
621,565
716,967
199,344
329,596
353,926
387,976
281,159
698,756
650,631
396,887
352,881
306,619
75,849
447,167
318,822
117,442
686,837
135,700
62,631
526,125
896,742
317,146
2,233
587,222
206,510
852,621
11,927
414,620
290,387
325,777
693,154
528,642
171,788
28,546
504,248
963,415
757,645
785,59
390,294
238,720
619,640
1000,642
819,180
68,866
893,620
14,223
907,423
819,114
319,478
725,814
373,678
602,442
772,79
637,330
437,973
223,548
609,794
792,323
80,939
128,805
97,364
436,785
31,796
302,169
621,994
973,968
848,296
501,563
749,875
799,262
56,101
169,385
189,397
974,195
429,710
26,996
287,74
539,568
756,754
912,253
104,543
696,540
449,773
949,930
671,454
443,141
630,421
995,738
676,169
950,532
829,282
948,623
203,259
317,140
530,800
995,696
31,755
193,554
307,456
343,384
730,444
424,792
321,236
956,667
898,984
913,998
782,337
844,782
586,156
278,269
675,724
325,970
299,767
258,601
235,39
626,839
757,865
496,40
335,453
692,723
282,638
22,124
973,141
970,961
74,348
196,738
516,201
161,866
173,37
503,939
135,446
649,527
35,649
607,207
874,213
348,435
689,989
867,98
369,261
642,979
468,584
189,418
495,560
328,67
690,492
511,582
262,404
642,92
709,689
99,565
919,476
485,148
968,40
813,324
141,537
889,382
334,874
823,467
66,861
900,683
322,938
471,555
200,31
953,285
941,734
798,128
996,512
74,547
800,231
728,270
814,474
706,948
752,3
538,843
139,282
216,294
163,31
582,791
124,306
939,94
556,717
164,91
797,216
335,420
595,101
580,440
909,886
427,843
852,863
626,397
680,454
77,178
357,196
493,88
187,249
497,507
880,450
720,613
748,746
27,66
23,419
413,120
785,53
326,404
471,341
323,572
890,28
220,595
966,970
128,237
389,452
173,385
843,95
236,264
478,80
207,188
491,94
45,644
783,512
688,312
976,894
215,272
112,748
156,664
128,241
667,816
887,302
56,874
544,973
778,430
579,297
727,978
627,219
527,653
368,517
297,233
992,737
706,244
240,211
432,950
308,506
875,432
911,969
431,383
886,44
42,276
928,127
750,106
1000,730
248,716
244,38
291,809
265,334
818,975
846,545
250,863
309,368
310,731
155,860
199,163
910,936
946,603
149,779
497,792
457,437
366,52
947,126
474,640
541,744
712,353
922,580
537,635
237,704
401,109
311,11
145,976
30,709
189,236
370,383
875,617
593,866
487,820
270,850
599,535
651,576
34,677
565,701
253,34
545,30
840,713
933,332
727,227
428,98
794,926
987,819
490,745
527,540
712,505
923,592
292,534
236,814
345,817
577,915
493,346
54,717
222,892
133,782
220,223
540,909
653,224
792,503
147,675
157,735
825,886
653,873
725,302
130,751
459,932
366,853
251,744
960,34
593,231
757,982
209,870
804,210
641,164
188,722
947,762
173,717
651,272
552,965
144,138
884,16
359,11
501,874
498,231
846,328
606,414
258,36
783,128
215,194
253,95
558,334
641,800
606,932
570,457
559,118
832,475
902,496
191,88
937,298
424,876
620,606
853,255
350,961
323,553
973,447
639,123
3,409
134,511
309,180
529,999
346,160
194,249
227,908
536,633
571,935
816,655
518,153
115,880
230,740
412,852
229,752
784,825
463,533
617,437
926,746
963,314
715,428
152,153
383,738
841,572
809,389
612,520
462,725
752,799
58,572
376,180
457,89
498,595
384,85
215,284
128,14
192,306
380,836
636,50
645,699
879,837
11,126
590,364
834,794
443,889
348,94
872,934
850,685
131,58
823,193
453,359
28,986
992,83
459,137
498,570
197,740
592,227
604,826
53,744
419,883
215,887
149,466
515,411
639,888
266,359
187,534
869,925
390,155
738,680
58,849
284,892
591,637
763,386
536,360
155,854
51,886
651,214
904,347
33,877
438,644
418,932
698,382
881,428
243,404
490,782
900,939
809,662
544,532
631,228
149,229
600,49
865,903
919,947
351,798
206,614
121,770
989,706
577,554
743,924
562,295
967,129
912,758
129,875
137,714
657,905
687,574
974,975
861,967
902,139
182,130
383,89
747,821
406,145
169,721
682,523
874,459
578,845
499,801
422,696
340,878
675,793
303,358
643,590
124,924
1000,518
719,16
826,730
444,930
409,839
986,108
391,795
200,78
604,150
524,634
614,696
840,554
69,814
276,579
880,75
212,841
525,147
443,118
321,641
88,306
71,387
287,716
354,322
707,332
89,727
33,928
514,847
613,28
859,37
370,561
387,264
885,344
932,111
419,697
691,119
59,271
613,890
865,56
860,72
231,698
507,781
874,189
71,860
935,651
618,967
293,120
658,453
198,259
747,464
78,364
79,707
848,847
674,95
722,632
44,261
13,62
77,859
23,323
985,61
63,659
948,9
974,633
71,464
501,706
917,421
521,404
180,476
452,721
652,721
592,814
787,184
254,710
653,120
671,316
483,912
940,956
716,626
378,996
120,294
784,180
294,433
771,47
972,527
603,240
745,238
195,792
248,243
819,747
83,483
920,291
556,319
646,397
526,137
805,771
802,300
83,634
465,715
316,415
840,489
150,13
639,180
386,56
398,647
718,708
383,596
19,831
290,878
545,384
647,833
926,680
205,943
851,254
408,895
576,250
206,200
325,438
606,572
488,244
156,107
205,293
989,631
281,790
846,784
818,871
630,578
535,20
473,410
988,523
824,172
293,374
511,772
285,791
482,828
118,717
972,32
210,978
852,62
915,710
507,853
206,770
856,722
201,510
794,864
809,742
183,240
315,153
34,726
198,268
941,398
660,999
155,738
57,899
346,795
922,843
354,232
626,974
522,683
951,33
787,12
778,647
367,373
151,855
154,798
305,970
480,959
40,906
749,350
100,386
529,341
39,623
232,281
228,78
965,878
839,362
361,191
103,209
240,895
321,423
217,277
341,738
249,50
44,830
746,803
100,259
301,888
127,202
552,11
458,855
798,633
493,418
695,657
246,879
2,545
430,103
533,200
603,274
498,748
777,387
682,566
407,846
283,975
