T_i,B_i
494,983
435,468
116,117
548,808
293,532
598,218
187,420
269,497
22,395
345,802
281,163
410,279
806,464
450,283
18,794
245,545
9,468
947,747
164,420
37,683
196,814
332,435
116,899
216,819
202,417
226,605
343,833
162,316
696,173
934,710
835,917
175,82
18,600
633,235
829,166
611,175
605,198
163,539
703,309
227,950
382,594
505,330
323,981
343,541
904,313
500,404
70,456
422,244
253,893
228,213
225,232
799,454
332,456
268,374
542,964
642,484
224,959
601,187
891,269
19,691
670,530
240,962
949,476
413,742
616,164
348,857
830,292
923,883
498,221
96,389
863,63
257,50
963,322
832,499
159,877
702,420
180,881
771,114
828,671
74,802
349,100
318,958
503,960
685,259
402,879
915,223
148,261
561,259
142,995
967,754
662,214
843,658
571,967
698,287
342,495
295,900
128,409
849,269
636,560
444,531
439,980
880,483
361,712
122,870
546,351
775,706
216,996
78,827
454,956
203,727
307,329
806,36
716,275
141,577
792,437
466,595
756,993
784,589
75,935
326,897
955,170
140,296
364,929
755,709
365,673
383,990
808,46
410,876
981,925
376,32
455,790
590,732
416,976
557,362
294,131
324,281
870,6
926,750
959,712
50,567
329,530
492,370
45,662
144,38
464,51
226,255
908,267
988,806
76,89
746,836
962,740
132,876
836,81
946,601
232,948
240,389
908,682
211,784
850,482
505,841
65,754
530,168
705,45
900,859
324,146
184,866
705,34
919,414
958,615
781,327
998,974
399,71
71,970
994,148
850,556
16,993
921,85
195,717
800,124
414,448
369,484
567,102
861,680
853,667
699,962
697,253
52,675
665,927
50,870
473,384
520,165
488,677
100,596
509,890
255,81
820,806
97,487
574,577
924,813
892,63
691,438
530,230
460,662
18,980
267,130
155,827
991,649
947,69
956,1000
950,486
2,967
162,541
745,168
237,934
112,629
661,733
294,612
216,835
823,126
191,123
227,200
411,238
854,455
445,721
954,619
798,273
383,135
942,265
573,184
304,340
767,937
424,852
860,758
496,588
447,311
439,517
887,552
742,250
794,815
869,920
852,241
489,930
70,140
904,884
525,18
900,347
798,414
707,568
43,950
758,236
992,937
519,937
618,134
914,236
624,108
942,997
185,383
177,19
567,118
895,872
221,544
977,163
533,30
451,911
556,846
890,31
351,523
811,491
640,900
915,878
259,174
748,861
430,402
779,467
141,62
696,975
878,87
144,606
983,585
928,595
986,673
887,696
914,622
230,276
919,139
165,991
957,231
863,458
308,191
594,955
849,269
868,358
453,320
668,792
598,175
438,588
451,797
388,842
717,11
961,894
182,970
817,783
924,991
461,843
415,840
82,752
474,939
647,105
235,739
543,856
938,166
89,713
819,859
962,501
216,912
781,917
84,215
147,420
37,691
237,464
306,876
724,204
101,201
735,600
472,449
122,121
707,843
853,231
961,146
553,229
439,672
755,341
487,804
197,499
432,493
655,789
147,582
113,546
513,778
32,761
945,121
128,736
178,897
699,811
469,918
7,275
612,816
831,897
780,675
703,175
998,15
619,264
295,34
72,428
758,289
555,309
366,894
719,119
935,872
174,334
288,20
239,141
31,688
602,986
851,753
182,925
550,413
516,199
422,955
83,824
175,241
548,108
453,981
93,848
432,772
543,29
173,935
523,888
144,570
173,213
624,264
42,432
454,886
644,323
30,242
189,158
379,465
985,785
971,272
191,883
717,79
245,22
202,35
294,980
18,729
25,656
431,774
536,886
577,545
319,283
433,870
253,684
437,612
522,613
235,482
48,514
645,8
170,289
423,657
793,189
403,404
928,348
432,220
246,923
209,261
632,273
35,968
550,349
179,956
369,577
515,427
167,776
254,620
329,493
727,369
811,970
39,576
127,212
991,925
342,908
746,729
471,365
38,348
249,69
611,671
401,864
490,124
567,627
952,120
89,94
236,104
293,585
589,771
677,600
229,493
879,299
327,198
1,359
43,325
232,536
983,352
406,891
860,898
113,896
131,398
326,504
314,337
667,458
571,290
900,690
188,64
588,82
581,960
165,545
76,375
536,843
509,436
161,88
764,203
3,424
722,678
589,796
63,184
270,834
286,66
152,168
638,601
664,360
218,841
990,966
738,598
635,595
312,885
297,448
677,317
920,106
501,83
796,265
997,661
913,240
483,489
93,785
237,365
214,163
670,493
699,99
672,786
461,812
491,860
221,998
38,575
505,492
66,533
924,403
963,928
278,632
574,948
322,295
842,922
207,476
221,182
612,441
23,435
461,418
380,329
967,135
513,76
905,48
969,428
436,337
603,602
444,126
731,256
821,213
593,972
313,883
101,537
371,581
999,301
406,343
971,875
240,699
408,370
980,203
463,179
46,139
165,833
330,270
120,773
939,916
200,206
943,886
224,94
75,177
455,327
565,916
435,595
688,376
966,954
649,811
174,414
497,207
976,697
866,507
304,573
388,354
419,739
606,374
295,867
726,365
926,413
832,392
275,26
351,557
547,357
110,217
992,319
213,911
472,291
368,900
560,555
930,817
727,685
449,815
266,821
307,573
736,491
307,381
292,429
767,479
406,721
457,416
897,817
201,926
373,376
698,989
788,864
561,548
565,40
500,514
448,504
832,573
163,417
838,437
614,462
78,297
531,694
308,690
347,477
94,93
512,708
301,131
809,759
799,62
683,491
525,398
508,561
475,452
636,515
468,374
556,809
954,397
102,270
365,860
123,928
710,118
234,780
437,726
715,811
537,439
131,807
423,83
103,703
419,809
893,997
918,639
729,446
936,343
503,792
156,235
110,133
350,886
889,584
915,903
848,23
200,931
515,745
773,897
706,874
843,172
471,654
176,249
406,99
317,888
534,243
361,366
588,164
180,446
373,830
334,717
203,49
512,903
456,322
276,399
25,424
600,29
170,808
93,492
225,98
200,596
925,212
402,328
335,634
762,624
310,675
912,65
790,109
1000,969
863,494
552,849
717,579
76,269
805,479
776,502
500,323
87,386
66,794
164,961
199,951
796,73
484,781
498,235
938,60
356,336
110,604
125,144
132,726
404,215
992,400
547,292
412,766
319,65
724,968
46,152
433,692
634,735
771,999
489,529
782,960
940,783
612,659
317,300
883,564
920,6
350,878
821,327
401,802
955,716
111,265
29,861
292,905
422,541
800,356
96,450
12,906
845,200
434,411
80,151
37,813
113,537
241,554
501,68
917,284
156,732
179,338
617,77
586,883
811,770
8,835
75,957
416,564
975,465
539,152
220,225
86,944
256,675
973,676
81,128
372,519
913,271
308,770
540,504
877,978
530,225
371,969
375,603
935,798
628,225
851,719
505,701
414,709
214,600
996,362
355,200
630,96
952,307
805,180
677,861
60,668
454,667
979,950
56,241
946,103
241,494
488,462
783,29
927,790
27,14
678,395
199,237
474,521
37,323
486,260
853,297
300,573
211,366
405,664
870,713
723,297
395,540
52,27
794,923
606,497
345,921
489,16
782,630
214,251
688,402
451,586
817,754
51,82
607,100
446,751
311,18
814,587
745,332
711,340
995,834
58,501
559,213
951,327
870,925
544,248
929,285
779,1
538,872
870,976
584,801
953,320
966,278
652,298
565,188
587,599
618,415
348,883
859,765
890,993
139,680
190,863
31,73
841,338
650,124
543,79
823,628
942,461
377,945
391,777
67,487
775,400
628,261
311,972
906,374
236,642
536,702
150,603
849,73
920,438
520,718
437,83
215,36
16,345
858,740
549,120
707,271
211,819
343,943
970,293
689,433
892,190
728,276
273,310
368,999
855,161
44,223
920,165
36,543
818,845
794,854
212,38
740,655
955,958
627,349
358,259
128,148
359,603
281,95
343,682
22,619
84,697
391,360
544,252
355,580
738,111
87,589
913,536
454,393
913,201
334,766
13,936
391,1000
211,193
468,557
371,344
430,418
697,523
383,89
591,227
720,179
747,547
303,902
672,385
296,240
601,893
307,568
504,461
632,867
215,307
608,769
801,307
696,875
387,164
543,655
201,554
654,620
497,616
823,624
123,50
153,356
154,461
96,549
752,365
281,258
852,395
57,49
127,975
468,826
104,668
323,861
765,525
830,817
873,960
794,494
83,549
861,430
362,44
554,263
360,600
177,217
147,386
339,430
564,121
887,384
953,439
471,157
285,51
682,676
902,356
614,578
269,514
936,187
27,475
878,715
111,785
401,874
219,586
681,524
351,908
211,233
837,681
118,920
905,873
126,928
191,290
119,326
357,197
837,266
106,218
103,877
71,14
29,69
330,671
853,101
668,269
210,753
926,398
454,745
546,999
338,735
324,334
410,781
616,828
812,185
307,649
280,844
53,173
587,956
132,590
417,635
360,307
525,983
931,514
847,657
416,36
36,492
676,845
808,87
450,575
105,156
292,388
867,490
78,98
659,389
819,29
187,192
910,986
178,622
166,955
465,224
735,571
757,875
729,435
275,144
733,621
405,67
226,961
749,26
206,319
624,552
124,676
10,416
657,448
162,3
22,804
292,276
149,48
908,813
218,633
204,715
195,773
842,391
979,985
826,364
251,32
217,607
754,249
904,598
708,273
867,387
467,202
641,982
114,124
793,966
499,126
145,810
829,659
44,156
949,79
574,523
426,16
177,666
996,43
710,801
547,732
295,590
70,499
554,592
895,947
878,406
21,858
279,304
774,222
168,84
600,949
941,41
832,470
36,106
923,200
503,532
644,544
4,33
834,72
275,859
195,450
794,512
176,309
866,76
867,245
882,265
525,325
849,213
740,346
104,949
613,700
163,184
870,432
460,637
697,659
653,523
271,134
698,124
419,322
384,599
4,484
309,12
363,443
826,440
312,486
397,491
183,380
345,6
958,235
996,573
737,366
582,857
415,145
472,972
376,342
975,438
639,25
65,561
991,67
175,484
328,128
89,261
840,484
748,685
179,37
828,580
631,685
683,177
707,623
163,671
636,720
668,846
747,401
293,976
708,207
325,984
131,54
43,589
72,572
613,986
14,384
473,379
652,127
675,720
969,89
471,461
826,89
639,519
555,943
668,599
101,244
388,472
95,978
49,335
46,996
835,925
223,644
385,258
252,564
257,85
171,630
496,223
202,518
516,625
272,263
217,137
887,182
171,181
185,52
681,706
867,727
456,667
333,619
977,596
806,753
63,270
226,253
491,941
916,219
3,263
218,841
245,770
543,449
759,227
716,614
9,974
365,492
976,953
928,642
152,220
253,121
270,528
86,212
546,946
13,30
899,281
482,477
956,915
958,873
8,916
321,727
87,894
113,853
56,128
104,777
127,687
827,152
950,463
861,461
594,559
748,948
780,463
549,187
284,987
327,978
434,249
79,815
356,142
249,267
386,111
290,140
325,425
102,82
337,243
309,435
87,34
295,458
537,139
955,265
143,859
726,589
694,207
804,904
936,983
338,531
54,972
714,71
689,176
470,841
395,302
575,722
483,148
468,665
842,368
694,579
9,101
873,226
550,861
576,754
744,166
518,565
902,454
751,259
370,925
833,493
975,157
668,766
913,570
999,782
921,127
628,688
495,721
813,619
119,466
959,393
457,24
231,144
659,754
313,269
421,950
866,388
60,386
233,482
931,612
766,884
363,936
153,237
69,582
706,56
827,521
30,768
585,597
371,855
440,827
684,933
704,201
99,286
428,86
678,605
175,211
12,349
233,436
835,466
774,877
484,813
783,249
816,681
486,186
58,600
746,464
945,428
603,676
15,314
126,601
350,39
525,207
425,62
142,477
244,319
37,608
208,291
450,646
151,135
172,225
665,289
400,925
119,85
248,74
764,881
349,340
53,922
845,701
228,950
259,294
590,297
556,362
264,289
951,981
592,378
495,970
449,645
487,268
65,490
191,319
528,188
378,191
80,358
496,357
406,74
610,578
149,233
311,618
855,197
444,505
351,990
181,983
956,856
321,713
28,499
681,251
134,724
723,301
994,480
787,155
530,840
219,29
475,125
278,621
317,697
691,7
564,638
688,548
933,567
397,231
731,290
652,202
418,948
520,136
609,740
43,408
713,960
119,119
797,599
125,537
601,47
355,239
460,897
777,281
779,553
831,447
916,252
702,420
889,424
735,323
762,570
905,636
539,851
222,977
820,734
87,777
789,139
75,880
402,640
200,17
1,80
997,354
819,534
218,937
84,186
764,155
187,539
267,270
167,990
803,577
53,990
455,216
723,451
615,351
889,887
631,509
310,161
61,355
464,294
195,402
37,105
656,834
945,242
292,492
239,701
635,627
433,648
281,608
814,721
310,183
794,766
463,933
817,321
284,109
893,763
914,783
596,552
346,577
921,789
921,808
796,107
597,206
451,616
237,342
582,181
659,382
514,852
639,582
860,700
303,650
851,720
814,626
175,59
573,16
229,158
605,120
568,263
512,404
60,201
959,981
311,537
870,273
17,208
398,576
218,997
683,725
783,545
511,178
819,29
996,247
978,962
628,109
814,161
883,129
521,254
240,408
641,583
519,915
396,270
528,82
693,74
527,959
45,83
235,466
989,842
659,286
568,979
106,439
592,287
13,628
979,432
696,8
500,629
207,20
292,424
10,963
771,820
822,886
168,611
521,719
14,308
621,964
25,220
498,420
755,793
883,117
751,498
979,441
320,619
111,200
250,623
687,844
980,437
403,810
835,330
696,96
105,301
512,80
355,363
13,849
625,986
404,980
402,135
396,710
677,896
278,205
414,248
560,223
237,647
400,485
286,827
903,402
887,248
182,973
355,348
261,268
332,993
524,26
195,497
155,704
757,631
419,864
613,6
208,127
907,596
394,912
499,55
382,433
248,222
141,238
547,520
975,402
518,686
219,960
879,918
415,818
460,848
457,515
860,253
338,171
288,910
15,224
142,390
932,978
355,807
160,655
431,517
177,799
552,372
633,245
624,216
907,879
528,858
935,803
332,1000
290,278
828,914
364,681
236,980
467,31
729,458
87,805
767,517
587,635
634,949
314,453
81,112
189,522
842,680
858,379
467,702
858,681
978,701
705,601
761,248
99,344
437,851
406,871
177,713
311,826
330,140
17,900
177,91
913,491
678,850
346,395
675,748
690,120
355,695
45,353
398,556
363,575
60,432
766,992
949,375
930,981
378,917
559,322
815,440
844,738
221,731
883,664
508,161
554,849
675,13
484,171
594,447
393,638
442,837
465,720
521,705
946,869
85,667
96,46
323,805
561,939
256,818
2,394
473,33
162,918
116,151
786,252
460,926
601,65
924,339
77,159
949,249
890,502
362,266
656,771
204,857
914,13
500,689
277,482
291,738
191,154
107,130
919,570
563,823
855,220
393,449
793,305
236,72
549,549
108,149
767,885
224,742
942,627
736,400
192,389
174,495
874,337
272,54
845,764
948,245
75,997
556,781
151,319
318,454
822,680
427,415
635,590
710,688
142,200
64,615
818,235
443,559
344,676
266,802
709,876
168,183
724,369
215,315
681,426
349,618
495,391
282,753
444,715
219,957
619,435
910,890
323,904
421,349
869,479
102,815
526,985
695,549
333,77
641,316
124,40
386,192
178,43
54,889
672,206
992,318
461,145
890,45
206,171
715,387
842,944
29,688
397,740
615,830
778,359
461,129
931,860
953,376
802,775
778,464
755,186
677,860
316,102
75,32
528,231
7,403
360,784
986,2
932,97
600,202
790,773
120,585
217,259
423,306
851,837
140,568
197,835
188,64
338,754
606,520
551,930
53,674
174,792
496,181
402,73
126,598
396,395
445,142
501,880
334,248
696,135
838,733
223,160
113,498
257,240
636,973
609,445
578,889
274,784
945,94
395,279
383,377
438,909
290,651
442,214
442,423
616,198
131,10
343,595
236,901
572,722
293,386
724,70
125,26
277,370
335,679
353,704
304,943
678,523
297,689
305,466
513,811
167,840
400,59
225,57
255,903
230,345
330,691
278,852
435,679
520,439
451,844
906,843
388,836
276,306
170,499
584,369
506,434
80,202
242,495
109,672
224,270
459,217
60,683
864,67
225,760
49,959
565,695
421,995
802,758
6,366
155,758
542,126
198,12
365,658
260,774
602,492
210,860
743,232
116,659
207,497
965,33
489,602
36,462
958,1000
33,363
874,160
558,943
708,451
674,401
36,256
777,535
682,519
832,366
697,85
667,475
105,984
453,709
561,822
692,471
339,3
122,685
632,873
991,598
214,19
592,947
975,491
919,890
936,919
673,3
232,116
514,946
820,36
911,869
613,34
464,490
298,434
474,735
617,230
691,941
194,122
587,513
720,795
353,227
285,152
299,918
674,604
503,7
463,394
705,57
221,32
995,484
757,892
99,540
825,837
825,241
422,212
872,918
483,821
144,289
176,799
780,957
732,863
613,892
117,408
438,493
109,622
415,679
639,302
188,446
194,915
43,335
362,162
6,18
848,146
143,402
876,494
627,293
532,956
276,678
174,373
464,919
485,671
579,395
757,885
643,434
796,149
691,902
102,455
892,39
409,599
962,614
200,857
365,323
16,5
975,601
442,208
220,79
655,818
681,536
98,509
184,652
628,744
738,231
941,881
339,579
283,44
258,956
674,703
922,398
628,948
98,390
393,460
837,58
897,277
650,646
829,415
206,398
399,786
311,818
289,479
461,502
520,907
716,148
456,379
572,10
984,462
352,752
786,768
481,387
876,599
487,56
67,851
949,15
776,930
194,753
147,271
573,901
297,495
158,414
8,794
37,821
468,14
601,388
422,878
844,90
47,932
88,807
179,460
306,580
394,469
956,432
242,212
175,666
923,907
523,830
411,18
839,351
585,170
635,247
662,951
756,546
784,252
93,745
951,992
796,669
556,339
751,660
570,397
946,984
926,272
280,995
635,637
582,451
314,522
675,814
991,521
803,969
88,546
861,427
887,569
393,50
203,54
317,323
128,702
390,784
4,543
176,668
458,22
267,973
539,383
956,385
519,913
810,578
735,905
145,919
517,544
906,619
768,577
895,153
659,777
268,137
596,72
396,733
640,466
286,349
749,119
450,236
579,983
662,122
22,359
357,907
223,614
706,613
312,272
578,624
438,68
945,523
558,944
737,136
616,497
546,801
542,350
284,251
15,519
150,228
383,16
602,2
484,915
534,464
667,175
947,149
716,862
876,623
883,376
300,430
563,441
559,930
720,99
365,113
573,675
653,642
627,797
669,4
239,622
975,936
885,679
644,414
363,27
889,627
926,790
502,264
199,751
297,439
403,92
784,799
421,705
219,789
999,774
972,614
482,513
11,608
393,745
67,232
83,224
522,587
386,142
633,368
496,903
312,425
943,965
373,328
887,88
150,14
453,408
262,593
700,570
347,472
45,379
935,102
816,83
858,416
996,870
314,689
653,540
986,668
451,645
361,519
782,59
202,426
393,411
739,109
675,755
881,599
814,485
266,485
173,950
111,88
839,567
633,443
145,252
92,127
742,201
861,741
515,86
506,964
99,139
500,153
7,530
34,260
799,925
271,530
125,19
424,40
203,780
23,550
484,762
743,979
292,694
642,253
822,436
875,340
142,74
79,565
781,805
972,571
622,784
232,609
689,342
579,399
165,819
700,508
749,228
298,516
309,210
580,294
261,639
661,982
822,734
924,366
760,756
974,754
344,465
826,385
700,597
194,266
388,200
659,406
222,526
604,70
151,897
162,673
729,29
740,736
845,138
697,972
228,336
491,146
116,91
79,751
998,14
28,376
734,563
530,134
287,222
494,707
798,460
983,53
745,279
311,460
166,994
639,430
58,958
59,449
357,425
848,282
561,789
716,547
978,422
109,654
170,522
376,505
507,151
260,396
562,257
328,977
327,124
48,960
692,626
437,830
12,859
131,733
173,848
691,119
724,766
582,956
688,234
849,433
731,305
709,366
682,481
465,781
487,483
692,289
702,920
94,102
458,210
426,152
747,216
468,834
758,555
574,161
144,929
235,149
851,522
73,18
58,574
756,193
260,225
520,786
434,380
541,248
361,482
92,754
673,153
768,675
945,330
292,589
716,936
448,161
829,584
431,727
704,803
735,362
437,973
341,54
155,400
603,153
665,552
29,169
434,942
448,1000
194,388
754,409
777,863
345,201
928,760
778,301
421,442
684,184
561,435
25,378
352,607
296,109
264,686
377,595
369,813
821,811
734,30
937,494
79,681
699,764
193,783
199,817
705,493
737,582
425,732
328,513
804,353
594,87
313,808
274,262
372,392
819,235
167,380
570,594
439,581
11,485
356,720
730,284
55,935
37,32
339,594
164,675
487,597
511,589
167,425
116,891
489,169
340,241
557,226
968,187
647,746
126,612
303,666
952,24
525,771
205,417
672,272
330,54
214,104
970,4
166,879
925,504
896,110
500,195
996,871
971,44
318,149
781,587
480,688
489,652
8,594
773,502
321,686
798,150
513,697
453,980
525,488
519,662
887,709
707,817
649,528
82,159
990,257
954,494
518,869
678,725
97,938
332,732
280,421
983,51
787,356
154,775
142,192
868,528
335,620
166,198
826,477
327,138
840,927
422,226
45,680
17,544
809,714
262,288
199,253
671,515
478,295
896,908
898,338
617,619
68,238
711,648
906,630
567,849
271,11
123,808
681,835
976,916
464,403
891,309
480,982
565,897
510,758
294,632
405,107
885,424
326,840
478,304
221,965
777,540
593,724
900,534
89,400
228,189
209,476
122,77
596,792
806,166
196,17
366,167
23,753
511,792
732,598
728,545
662,366
482,189
943,805
476,722
858,278
510,578
689,268
744,457
96,543
972,31
408,955
525,438
49,87
276,87
120,267
449,50
257,981
594,240
498,949
437,12
113,680
458,937
76,118
149,810
954,284
831,989
569,586
821,92
949,712
168,530
254,23
182,81
538,849
144,484
270,190
529,614
417,825
17,577
497,940
400,226
787,45
841,830
901,745
401,802
327,747
351,907
443,863
297,122
210,590
449,959
617,537
487,989
63,97
108,630
255,207
242,639
889,20
582,723
635,849
27,253
221,87
45,981
961,379
181,800
35,688
333,154
472,449
484,436
203,427
679,692
497,977
925,69
37,106
148,267
10,182
741,975
526,178
434,97
700,337
342,904
873,405
167,749
334,738
104,514
940,314
118,318
457,871
818,829
562,682
4,915
462,898
718,764
887,475
38,495
813,334
485,560
567,89
931,569
156,326
169,49
358,771
676,719
967,726
576,474
643,734
655,148
846,525
406,127
605,446
405,630
493,38
84,925
598,847
392,261
809,603
170,950
553,478
373,678
591,144
817,264
476,306
395,646
158,782
235,626
44,599
725,64
279,652
277,453
652,80
27,886
560,503
807,237
925,405
973,58
989,290
10,442
603,484
859,297
586,886
110,378
127,721
970,453
497,297
327,376
506,367
341,762
659,697
337,181
867,455
224,521
359,350
916,145
451,841
153,746
494,923
764,1000
130,478
172,49
963,10
788,10
118,261
255,646
923,671
359,522
948,76
415,202
499,108
237,720
410,325
388,53
536,75
273,285
821,544
472,546
880,11
262,635
92,413
436,560
642,334
837,588
666,868
795,189
143,409
441,731
953,89
829,801
625,608
517,317
889,238
727,773
556,431
174,221
616,694
739,627
100,96
265,312
322,512
799,685
200,785
585,342
616,796
569,986
570,676
161,606
968,814
97,111
224,388
730,275
530,230
47,258
919,116
418,836
606,513
