T_i,B_i
5,334
788,348
731,296
637,58
21,353
4,535
776,642
989,462
357,933
91,977
288,741
674,369
902,775
891,44
5,522
6,446
314,553
911,10
498,437
220,739
929,918
339,31
859,599
632,416
590,884
137,112
732,102
834,265
351,63
371,268
140,758
225,634
690,368
849,92
300,317
812,501
387,841
253,780
784,512
643,343
780,138
931,847
146,371
384,19
821,965
61,858
938,398
21,634
795,958
493,533
951,431
55,682
426,435
218,755
207,475
150,493
887,347
3,617
448,267
236,88
233,728
412,630
855,831
717,192
338,999
806,521
745,456
347,779
456,292
212,700
52,355
726,257
718,187
151,720
573,992
348,497
767,939
997,291
254,214
401,683
972,187
784,402
511,916
425,285
187,363
394,845
568,909
595,996
833,136
98,165
76,175
540,804
235,124
772,981
272,828
142,100
679,305
709,816
687,940
195,302
796,429
229,975
264,38
113,789
727,206
519,332
92,16
226,322
476,853
700,768
719,224
827,489
239,341
876,532
959,557
439,308
61,802
12,551
943,841
829,589
185,541
40,277
540,623
782,412
302,994
757,853
229,360
85,332
763,26
749,468
276,423
171,751
958,58
390,113
857,769
292,55
342,941
578,532
684,74
974,713
677,598
550,210
711,876
800,608
235,410
632,112
765,88
152,652
57,332
104,553
859,559
55,218
848,578
409,648
964,562
570,202
808,454
496,775
762,422
677,913
31,273
413,458
773,993
233,816
16,359
91,771
211,543
544,31
525,642
941,985
309,846
85,958
223,126
351,384
66,525
669,512
245,36
948,469
697,488
182,676
822,339
331,944
494,652
281,80
604,994
885,492
546,774
842,698
811,204
986,421
721,649
799,536
151,234
863,647
439,58
216,972
723,376
326,559
731,196
367,281
966,975
606,302
486,435
732,226
480,288
710,145
763,413
424,651
593,749
30,785
811,954
136,664
340,859
932,691
733,234
970,878
413,241
710,409
363,510
84,631
322,381
989,294
442,724
598,437
504,281
41,410
793,434
947,467
392,92
516,941
123,116
372,137
73,407
960,105
107,584
449,913
701,359
493,182
559,111
588,199
844,886
120,933
706,948
168,90
944,302
283,140
22,85
391,683
896,391
344,804
664,332
67,322
548,585
832,716
636,201
453,948
816,682
858,489
602,488
527,92
984,850
853,856
394,326
390,435
43,887
1,26
69,813
751,611
368,991
977,819
798,290
453,557
636,312
719,797
349,885
150,94
74,932
445,385
250,968
821,212
135,926
728,91
613,249
226,663
162,812
236,96
157,273
775,380
401,291
26,376
735,956
973,478
537,394
340,489
110,164
877,736
875,233
168,977
675,425
110,695
198,645
93,151
711,409
861,523
79,158
299,79
3,507
412,346
999,374
6,618
654,863
212,410
917,59
17,569
946,834
525,385
492,207
436,812
565,719
310,609
901,934
869,205
26,193
342,624
731,354
615,458
195,22
500,584
665,790
966,581
351,859
600,973
250,305
196,548
569,561
539,747
411,587
282,217
1000,113
462,923
953,617
175,895
875,728
613,826
440,895
862,643
32,934
542,501
313,159
560,412
274,846
981,402
164,328
118,643
224,179
90,270
282,609
937,350
636,740
546,178
991,352
112,880
796,574
542,895
315,601
935,293
970,917
661,660
739,871
914,72
700,739
656,193
305,85
608,862
491,597
705,903
580,180
386,622
732,482
887,309
372,52
579,796
806,638
874,336
757,31
259,380
196,841
635,610
157,710
402,428
51,893
494,118
462,798
967,432
983,870
497,283
523,71
418,890
797,161
603,317
179,379
695,136
859,821
196,272
292,504
399,698
137,567
953,789
860,766
935,894
745,705
444,312
798,116
14,109
536,845
853,791
121,255
797,458
792,231
45,986
544,312
29,30
158,641
876,716
985,798
348,183
55,167
240,691
674,371
627,804
238,73
54,874
700,898
795,406
965,349
583,347
977,614
225,586
232,240
592,355
602,84
901,513
402,342
697,43
772,185
458,301
111,658
940,196
57,521
993,996
358,610
782,474
871,538
463,576
49,88
927,470
925,558
608,204
497,780
795,921
561,490
163,197
966,385
214,646
136,373
454,482
431,100
496,250
45,15
695,992
838,158
460,825
727,137
147,608
699,699
688,399
33,819
68,827
466,585
784,157
794,395
840,74
171,964
460,956
495,97
126,53
526,227
442,862
154,473
247,461
939,738
814,618
989,412
473,371
686,9
303,724
719,851
102,639
398,976
816,195
99,740
63,786
763,828
628,788
958,780
577,323
475,764
544,923
115,582
256,167
497,628
805,255
930,684
598,245
691,801
629,524
60,861
824,619
818,188
775,162
689,274
477,737
100,344
252,305
296,869
79,932
783,796
105,844
505,744
766,191
261,630
848,829
249,107
526,547
398,142
785,935
783,428
373,840
896,440
752,825
761,181
129,540
581,85
257,7
345,855
157,602
147,753
339,655
838,331
53,839
437,887
291,800
822,103
219,665
979,602
447,804
230,571
333,528
125,975
924,248
928,546
97,514
555,153
409,422
299,806
193,719
39,505
882,264
826,136
466,485
492,394
742,858
218,225
629,117
881,495
602,221
169,24
893,700
651,521
241,420
923,671
48,223
507,577
880,770
894,878
576,851
848,590
235,862
209,474
683,977
67,205
830,861
228,623
896,854
812,250
34,860
690,241
431,961
360,101
193,501
151,380
849,336
62,889
434,940
244,131
180,597
336,583
790,417
59,763
233,980
780,145
651,608
164,751
639,980
484,922
669,914
468,260
581,896
136,762
690,238
33,164
428,159
571,384
351,724
330,143
936,196
33,754
40,730
136,610
131,448
436,929
11,237
670,291
149,104
302,576
422,132
576,542
762,140
346,696
671,410
834,579
100,456
192,123
400,597
723,769
595,251
179,282
754,819
287,87
353,648
651,226
871,551
852,480
579,448
511,151
723,33
953,293
741,832
852,174
395,882
996,471
617,596
139,313
776,167
833,690
164,246
486,731
918,251
351,8
327,171
42,242
573,192
696,431
535,386
663,381
791,248
148,127
351,758
622,996
96,731
481,854
481,825
980,512
174,315
161,461
854,212
262,18
771,282
498,681
962,696
366,249
293,159
325,562
990,509
590,244
296,923
963,697
584,76
907,60
8,955
422,648
134,718
984,444
51,294
798,3
224,543
188,296
693,88
704,932
271,208
538,918
392,697
602,597
842,129
776,339
983,822
651,792
811,453
329,676
636,225
891,727
568,95
780,420
763,320
326,576
372,600
405,840
509,964
189,58
6,351
540,65
935,958
567,339
805,613
483,830
880,867
731,276
207,46
361,626
532,432
243,627
37,283
944,222
449,935
207,564
956,948
979,63
875,557
518,528
212,39
604,106
319,239
785,499
201,750
894,300
823,514
835,657
441,38
558,826
702,825
922,988
698,385
769,821
979,562
393,848
439,760
412,595
110,343
987,884
525,863
179,834
968,599
570,19
500,649
757,952
803,880
542,792
99,899
231,351
503,278
28,849
116,639
406,255
887,635
18,998
384,343
114,42
487,489
897,985
860,684
431,535
689,655
416,3
580,364
654,736
71,477
990,268
963,549
905,491
429,588
871,758
750,902
73,753
249,203
340,265
838,988
330,131
546,251
247,640
556,715
852,478
569,322
443,553
409,263
779,252
942,722
632,502
910,475
49,313
330,670
485,997
74,246
686,344
448,457
609,928
843,429
640,673
69,966
832,722
121,710
345,56
924,446
939,426
795,325
980,89
841,312
689,619
601,467
468,465
936,202
862,745
241,289
151,755
18,458
751,317
912,314
565,665
322,957
993,742
233,259
137,595
543,902
483,502
619,338
735,394
996,466
852,135
763,134
564,204
374,750
432,309
174,878
706,428
343,803
1000,602
989,50
149,918
702,219
743,295
223,43
103,623
36,901
451,862
389,313
37,125
427,334
508,106
922,869
954,984
932,204
986,930
420,472
410,757
539,88
554,482
383,818
435,693
631,659
697,463
143,46
691,953
679,263
803,810
324,126
499,112
3,251
446,209
360,232
457,112
215,323
691,813
532,401
220,707
624,279
424,905
131,830
688,31
843,252
74,548
494,646
760,32
785,43
591,674
321,313
386,104
927,731
556,194
860,125
35,419
441,155
992,732
169,214
466,159
1000,991
976,478
745,989
726,214
967,633
119,304
434,686
366,30
125,564
621,208
771,116
27,612
604,186
773,675
924,609
540,740
756,147
380,923
707,964
919,632
289,103
165,287
355,839
255,460
846,279
207,505
801,377
305,896
948,262
426,991
481,221
238,750
499,727
255,999
968,952
883,525
336,956
460,781
178,562
943,650
719,630
956,876
172,579
515,69
282,175
182,441
230,72
790,110
501,187
84,302
651,522
243,246
448,865
328,850
736,543
76,13
172,380
122,342
873,831
152,377
709,137
105,113
117,14
899,928
729,655
753,913
87,580
297,380
296,24
414,223
696,569
109,504
65,618
124,432
393,311
181,701
355,736
662,137
463,204
368,651
991,450
582,654
944,212
178,761
645,174
742,716
393,123
197,208
924,894
152,686
29,153
299,122
438,511
353,573
790,712
944,689
520,396
640,726
205,438
646,137
344,607
145,137
322,519
839,609
930,733
629,799
290,562
369,207
638,207
846,755
712,148
45,190
308,412
498,545
416,362
430,530
834,262
152,832
3,58
479,769
919,498
314,601
185,585
813,541
835,69
614,251
723,332
8,516
584,7
635,181
57,157
900,456
110,997
813,605
306,265
242,81
692,950
771,377
975,780
907,614
489,570
135,420
178,26
694,819
356,417
451,447
595,226
432,627
147,739
718,209
344,343
751,68
836,140
291,236
73,790
18,748
875,16
254,62
304,542
991,179
26,53
441,159
174,680
523,504
852,907
787,826
345,665
962,688
219,901
738,78
434,257
407,725
566,594
979,92
520,248
527,304
477,510
89,708
468,783
839,709
320,475
367,996
849,590
525,951
643,20
621,69
859,891
129,996
562,974
279,893
818,431
218,42
303,494
215,882
570,99
16,828
63,805
270,507
2,639
395,373
544,702
938,888
855,697
197,553
103,32
649,270
387,787
337,602
982,800
995,705
369,441
49,690
61,578
225,763
957,94
742,669
973,335
431,123
921,324
232,571
543,585
481,734
666,661
375,405
197,749
848,464
342,272
466,277
491,695
891,482
955,262
45,638
668,422
822,201
543,863
976,223
946,514
354,868
259,828
186,176
257,796
421,875
754,114
356,185
682,753
670,279
822,515
484,597
632,71
52,746
184,636
363,23
493,387
385,473
917,397
435,89
769,358
59,856
810,844
499,890
10,401
943,670
454,764
130,741
353,450
979,892
697,642
970,340
950,379
724,1
419,261
780,403
92,10
402,669
695,773
619,662
258,197
57,859
81,697
260,631
732,893
580,169
784,593
649,35
928,940
705,54
264,806
644,50
998,724
267,484
227,537
394,963
985,326
758,733
453,410
122,841
631,296
642,466
505,101
370,330
78,899
944,570
826,990
201,267
719,577
690,503
58,999
603,461
884,813
529,59
223,860
478,627
370,735
257,85
875,689
238,984
543,56
629,684
260,786
707,127
174,87
497,724
76,853
255,906
133,43
356,122
171,796
176,435
235,69
78,506
591,10
359,93
26,224
561,350
22,120
996,99
778,355
111,86
148,844
806,383
632,322
353,869
881,287
900,773
509,583
354,993
120,473
865,112
550,202
598,234
254,403
419,875
11,394
337,344
889,338
240,518
761,28
761,106
281,905
909,866
340,416
893,509
931,629
401,159
359,625
67,936
124,37
962,876
63,71
278,640
397,369
177,407
911,650
260,311
557,751
864,262
544,27
428,155
655,311
294,141
226,332
141,569
605,928
916,262
344,66
464,990
593,109
207,640
900,172
895,474
996,727
338,838
493,186
640,960
491,353
639,614
752,821
447,163
57,94
740,409
772,233
215,732
823,349
609,506
209,487
270,439
616,709
447,658
258,683
834,613
867,829
849,181
726,287
292,973
720,481
182,683
751,84
9,883
841,850
24,860
280,888
974,233
573,545
611,704
867,5
338,560
819,97
835,750
118,898
713,132
719,705
256,5
534,714
951,735
851,780
23,230
836,194
809,628
891,735
848,365
852,18
342,275
969,487
77,754
320,905
469,565
541,923
394,580
722,482
223,482
120,353
67,640
741,439
242,820
763,645
363,780
461,800
734,398
293,790
983,654
65,874
537,956
714,843
316,106
306,399
176,586
784,395
434,117
279,268
763,165
638,638
976,916
551,104
502,887
262,656
168,649
233,121
65,126
730,716
56,33
296,34
139,317
586,405
241,867
667,763
659,236
333,500
479,590
107,564
588,650
79,938
994,305
762,539
875,102
154,298
451,65
891,405
949,46
348,409
28,205
102,22
752,897
323,44
313,56
824,666
666,101
13,856
623,639
357,41
339,304
439,598
879,172
253,311
23,952
311,501
743,429
865,998
178,357
28,363
73,699
690,70
542,150
737,531
3,600
897,721
22,910
238,657
228,971
749,409
488,654
235,118
372,809
418,686
873,391
62,751
627,690
410,981
934,533
514,887
689,31
917,461
258,269
711,669
281,685
164,47
652,496
415,785
649,995
73,250
652,357
28,152
474,811
614,172
687,866
127,371
572,700
873,423
847,567
174,679
839,205
978,883
823,772
982,632
450,333
650,536
83,237
766,521
667,346
60,746
762,634
639,576
735,68
774,777
627,5
458,928
292,577
18,383
414,26
26,749
211,367
176,827
578,62
502,56
890,129
183,227
496,937
326,382
977,940
388,827
445,773
549,242
929,223
14,781
794,658
780,436
112,966
842,81
94,213
33,583
320,793
311,973
313,435
188,138
961,17
957,914
285,891
725,13
750,3
57,299
699,111
710,296
546,261
891,787
816,728
441,848
477,926
482,15
366,80
821,770
708,74
236,475
607,952
45,499
205,572
437,199
374,407
508,173
373,439
892,734
233,850
504,37
525,636
852,410
510,172
363,658
557,339
471,52
885,391
206,6
229,398
633,148
452,837
599,787
572,548
642,741
401,777
765,867
858,938
546,454
258,932
451,865
508,275
80,978
786,102
968,25
985,768
520,685
777,496
927,726
894,342
204,475
253,174
107,963
490,63
362,504
733,705
469,895
486,260
95,757
807,412
840,509
173,836
882,549
569,18
716,244
275,235
186,456
925,707
546,174
275,451
876,346
989,707
253,350
557,900
672,650
384,141
529,430
618,670
440,992
607,136
797,368
919,446
812,463
423,555
410,424
844,779
116,821
879,429
587,489
501,799
780,246
950,312
580,219
130,974
465,149
776,449
48,468
970,947
714,326
125,761
860,519
87,306
833,407
101,357
398,202
694,400
820,659
30,977
672,376
287,528
287,730
462,776
164,356
246,359
67,196
906,412
701,974
813,349
203,968
678,711
416,489
309,934
179,157
364,334
567,72
975,243
744,608
910,109
831,621
21,476
421,401
895,160
196,743
790,336
861,721
998,821
14,647
35,789
99,227
131,759
549,200
355,1000
597,171
431,336
20,185
110,192
505,372
142,638
153,395
585,463
100,987
716,991
86,752
27,572
958,188
436,691
672,455
229,934
938,674
60,199
563,192
577,559
945,179
90,272
746,628
283,86
764,285
212,164
888,933
714,292
280,877
841,537
644,803
699,790
719,755
733,207
173,901
156,397
202,294
527,152
11,435
725,294
388,315
26,554
352,276
155,41
894,366
272,966
625,125
643,485
265,348
264,470
635,478
542,520
633,22
650,748
652,600
565,726
362,669
453,97
694,798
74,282
954,113
243,216
263,188
413,987
119,404
820,733
357,99
523,70
499,132
340,681
304,354
507,401
200,345
591,480
201,298
519,1
153,882
641,731
201,167
635,660
65,287
325,695
783,781
106,311
949,958
852,808
702,917
498,844
843,590
732,977
618,66
12,749
334,775
166,231
206,538
735,745
27,796
195,220
480,595
855,230
219,97
822,682
686,134
463,417
27,762
35,369
531,569
800,90
248,932
407,512
376,244
718,702
283,734
359,249
906,492
755,709
47,269
977,75
519,173
959,282
34,178
917,724
355,948
611,764
277,260
705,931
563,9
754,479
575,745
752,520
374,732
536,207
270,902
949,965
567,275
870,442
520,737
450,522
300,573
787,662
366,385
618,102
118,560
677,106
906,428
281,209
354,254
641,790
425,795
116,694
547,557
33,289
400,200
813,240
211,438
7,609
896,474
213,300
359,781
480,877
654,435
10,424
842,561
788,293
844,623
998,198
113,237
731,85
77,810
567,646
216,668
212,786
164,734
323,484
746,532
512,353
177,451
155,963
862,268
281,199
598,375
329,248
252,666
830,427
998,240
217,594
309,389
384,174
376,942
671,671
346,970
685,221
861,294
320,492
346,514
479,927
518,399
158,229
531,278
584,368
759,375
456,787
381,997
203,823
911,980
939,450
462,237
519,798
840,535
960,879
980,628
932,15
719,427
272,638
456,338
641,281
682,766
419,219
683,480
198,664
66,670
887,1
936,291
740,736
96,109
621,678
994,224
875,287
828,21
779,197
525,179
243,177
855,956
666,79
668,803
549,1000
483,960
500,107
645,265
980,730
12,557
142,767
519,564
2,885
316,781
345,753
975,620
11,782
845,54
788,719
19,825
394,114
205,309
610,359
287,207
533,84
656,990
309,659
901,177
151,969
739,595
148,773
412,193
698,532
198,17
989,7
82,471
748,613
948,743
100,385
96,938
512,937
265,385
466,116
286,867
525,610
120,95
966,986
272,734
886,622
929,424
439,372
252,317
950,469
570,893
500,684
94,540
229,158
473,50
501,55
273,636
899,999
406,754
857,703
644,519
717,872
697,167
496,564
829,293
40,33
863,571
32,85
391,419
2,94
345,420
271,228
990,129
825,846
642,697
479,140
459,607
573,705
289,842
614,604
610,979
372,113
803,312
495,961
340,47
880,920
580,446
686,52
655,183
755,853
546,576
334,929
109,832
352,592
27,980
51,751
957,95
583,470
458,509
718,811
755,240
826,774
80,781
426,653
88,834
704,599
362,856
777,147
703,779
783,65
298,232
26,288
776,434
301,60
392,252
544,255
597,896
947,19
258,271
930,777
254,948
616,693
927,23
971,221
485,831
770,1
764,286
417,522
15,80
607,468
118,6
694,672
435,562
271,894
612,400
924,706
93,89
824,285
659,132
272,397
650,602
129,92
533,757
16,72
153,673
562,337
392,293
61,151
237,826
623,256
283,278
856,342
28,409
504,869
490,408
917,614
216,302
701,473
212,162
474,311
954,506
597,539
559,157
889,750
201,591
607,798
294,498
590,805
117,842
659,645
683,234
642,612
1000,252
951,285
84,53
395,73
203,7
739,695
407,590
495,477
813,183
914,448
839,972
242,314
536,569
303,983
421,720
158,93
312,447
989,616
152,902
570,482
968,684
56,227
977,604
453,123
713,16
553,937
652,664
54,552
238,410
653,17
610,71
832,472
494,384
459,735
281,838
453,525
863,918
905,813
692,833
930,861
906,369
646,201
959,978
497,95
482,732
851,376
253,771
684,73
892,804
180,310
483,482
632,165
17,610
606,620
819,90
86,801
370,750
282,44
628,944
430,84
409,855
265,926
995,400
845,680
278,857
32,408
884,640
404,546
996,326
726,726
930,616
255,3
340,39
987,425
46,781
150,640
485,404
663,937
277,900
170,583
17,747
25,412
357,454
814,818
321,774
876,95
853,309
230,940
721,632
517,722
961,852
237,937
872,72
211,209
312,73
181,310
190,870
558,810
773,720
375,263
543,502
441,8
938,778
618,41
657,575
115,780
768,240
31,860
441,302
774,472
28,234
768,125
737,813
132,991
68,360
164,323
997,677
20,551
361,683
574,706
723,358
714,262
213,684
593,652
564,758
694,337
393,113
625,396
214,385
922,998
711,513
292,249
425,28
331,369
654,285
21,125
28,746
269,186
202,811
922,489
695,11
954,735
838,683
215,980
910,828
906,17
869,492
965,221
960,917
465,128
540,951
155,419
182,955
748,778
918,44
255,48
627,391
940,701
892,57
778,251
972,346
417,97
766,621
87,994
884,242
780,249
512,715
844,640
516,291
216,115
95,748
161,914
252,248
615,554
57,832
303,238
447,15
87,97
204,646
394,107
179,543
622,502
117,512
611,342
601,21
719,468
238,731
647,972
651,35
659,554
891,574
806,71
527,59
285,431
530,44
562,143
390,169
686,921
882,97
134,220
687,500
871,459
778,956
205,429
286,468
58,813
832,844
789,19
143,59
963,139
417,350
437,224
417,509
766,645
593,657
943,977
500,489
749,510
251,136
994,412
471,569
734,234
393,444
451,652
297,328
34,928
710,834
398,644
99,279
317,147
816,695
96,552
899,933
416,250
968,94
624,75
747,551
830,463
530,590
662,635
716,229
123,180
927,165
584,207
191,217
232,935
654,333
249,785
726,23
740,779
606,893
590,151
170,507
483,588
465,275
251,601
50,591
764,131
544,441
300,812
123,872
962,25
88,251
965,180
377,497
216,446
941,719
330,381
508,310
954,488
578,326
610,320
860,46
738,708
281,773
851,880
711,842
430,152
505,643
206,712
803,444
512,952
646,959
355,846
640,963
860,751
308,565
299,475
707,520
930,590
426,445
134,157
769,897
691,616
411,308
297,121
822,937
773,723
396,870
97,323
25,780
129,390
149,889
228,768
873,321
165,591
710,644
444,850
470,507
56,488
48,890
31,770
688,66
686,644
763,659
557,643
740,163
115,424
331,372
265,801
616,774
949,179
598,545
157,540
436,860
560,166
984,777
655,304
978,844
749,884
889,503
549,348
403,25
745,74
218,167
313,876
196,928
409,407
550,991
743,662
362,556
500,448
422,675
812,177
597,275
758,231
682,65
890,459
647,382
880,744
38,566
835,286
344,286
683,116
581,89
968,220
812,65
84,157
233,530
271,401
671,771
319,123
220,739
373,216
475,103
690,719
999,100
32,970
643,110
735,974
590,151
877,947
609,962
577,839
506,503
654,792
127,861
603,979
633,586
773,238
479,364
839,84
240,648
145,883
619,456
674,105
55,983
220,23
273,764
737,297
239,723
334,649
245,360
618,561
581,673
465,189
751,177
254,42
625,725
624,806
294,1000
18,103
422,485
149,800
369,645
873,856
327,392
223,28
552,566
557,489
231,630
972,28
193,149
423,939
48,985
261,120
650,962
572,234
276,559
781,897
340,808
429,136
722,781
212,661
178,548
732,488
837,687
605,436
975,313
938,370
205,994
270,45
46,192
678,684
10,954
918,123
761,907
413,470
764,893
354,854
199,497
10,420
8,41
987,231
839,879
411,346
235,103
626,831
953,863
212,522
134,231
305,584
822,314
20,46
221,755
252,440
620,421
701,895
930,551
486,722
874,852
323,683
781,169
435,611
317,341
687,951
245,806
213,464
579,415
252,994
828,630
43,952
594,142
976,263
42,544
719,775
69,234
96,17
692,789
500,379
732,984
124,41
50,987
841,786
356,347
2,654
755,562
238,43
159,173
255,386
760,237
320,859
217,818
668,437
952,591
478,967
472,259
282,464
613,553
400,847
880,319
865,878
327,941
134,259
620,204
794,645
198,416
308,892
562,26
628,579
594,501
473,295
986,534
366,139
778,5
968,777
136,287
241,340
582,101
715,89
3,627
810,553
274,647
873,200
63,662
319,913
479,290
707,41
260,216
603,352
795,736
877,246
944,156
347,272
868,222
600,250
839,605
592,422
799,588
832,757
164,114
80,431
835,249
980,506
32,481
209,416
479,373
638,178
741,14
586,147
81,459
95,203
987,34
261,541
791,228
698,771
914,377
925,299
42,464
492,405
308,974
173,335
940,150
265,613
730,732
69,698
181,870
27,885
828,225
467,302
853,765
886,640
846,719
967,871
929,719
493,966
212,161
430,890
540,427
425,109
797,862
924,21
657,827
322,742
604,339
642,654
573,288
249,449
301,200
257,381
26,332
147,563
330,426
356,988
562,109
141,525
104,940
630,408
401,460
264,751
937,697
654,952
65,51
854,830
44,948
657,2
790,158
622,604
214,580
866,681
639,729
739,604
161,686
135,205
520,636
462,122
935,507
971,174
142,148
718,418
658,836
385,103
330,109
47,400
385,504
637,772
662,936
59,544
530,778
19,916
205,569
46,656
165,480
65,545
516,283
566,561
655,548
281,150
858,883
573,177
388,217
643,384
340,125
201,473
634,154
996,345
999,347
319,99
381,793
635,536
950,870
137,475
513,443
398,910
405,737
175,131
580,170
825,733
148,492
541,453
699,864
256,310
272,536
206,981
330,634
694,93
335,428
666,151
939,765
59,653
374,180
705,810
63,18
726,239
266,354
667,340
139,773
272,374
324,609
378,626
485,452
261,868
369,149
626,392
619,44
480,296
46,927
893,391
309,91
789,913
14,544
887,607
856,194
440,384
606,518
35,912
140,309
958,724
330,630
786,209
141,580
135,471
954,930
931,281
776,71
209,511
889,582
805,879
10,301
96,175
224,910
