T_i,B_i
827,465
456,605
165,156
935,513
318,23
502,673
599,921
997,576
314,775
399,807
609,990
453,965
416,33
788,214
64,822
247,78
139,582
941,641
72,711
661,899
108,747
863,598
5,162
956,870
917,898
163,220
533,217
951,741
933,698
264,143
344,960
706,992
371,961
828,884
18,257
940,934
228,491
629,80
462,552
357,382
321,243
123,535
264,504
14,209
593,357
192,342
9,309
198,708
150,985
35,798
133,911
964,432
45,420
859,556
698,141
574,443
24,656
272,139
449,686
193,229
224,336
100,474
971,299
438,768
984,866
713,418
742,5
691,25
173,458
11,484
585,67
46,139
573,334
845,298
978,841
573,957
912,937
630,659
869,886
129,493
617,721
918,547
693,966
639,270
45,948
332,864
947,123
825,753
944,361
553,109
336,358
470,377
479,588
346,48
967,680
131,993
224,823
846,405
531,504
147,798
865,613
603,185
268,204
196,463
462,896
270,810
67,439
493,687
736,768
954,324
139,942
345,628
491,958
545,279
993,47
972,149
478,220
856,493
145,532
121,571
466,956
222,605
749,499
444,851
811,493
917,758
369,420
128,608
856,818
688,219
907,486
284,656
380,527
639,406
200,235
275,229
814,112
924,765
566,593
340,229
742,620
797,930
565,13
183,323
388,336
59,591
380,252
116,8
622,592
491,211
136,952
868,234
515,379
80,788
687,453
15,582
385,282
749,803
278,994
730,209
925,958
760,208
969,3
479,635
110,590
327,438
134,872
988,690
756,286
59,42
640,642
789,71
762,154
656,837
918,966
224,863
170,3
750,593
417,64
740,744
36,942
880,168
881,648
795,764
877,235
956,815
476,378
101,966
237,660
312,688
334,926
624,876
838,102
503,574
785,72
32,109
50,985
217,586
475,974
208,487
264,99
195,128
617,727
901,540
798,648
810,771
498,4
519,425
626,461
305,579
610,986
128,351
759,677
383,813
919,771
979,621
263,483
125,474
928,390
563,806
559,391
231,549
65,828
439,160
141,705
339,781
441,584
599,503
379,600
930,440
660,456
366,748
62,120
393,394
943,706
554,469
623,345
459,472
267,417
326,407
645,985
150,382
696,86
603,244
586,589
524,805
240,757
876,628
359,481
939,427
909,639
542,89
831,236
681,359
858,790
574,406
732,577
11,263
271,722
581,91
615,939
557,332
333,520
861,474
541,726
446,291
203,595
783,211
919,935
825,32
661,519
972,778
46,145
483,718
24,982
755,250
925,85
465,927
495,392
188,625
908,109
441,694
797,632
655,780
8,655
247,759
610,465
161,59
574,51
205,215
266,3
642,546
432,311
619,332
727,518
804,350
638,316
978,979
630,848
999,107
840,938
454,501
433,415
472,795
274,33
265,339
319,13
534,151
152,249
218,528
193,803
297,747
67,536
444,317
873,593
754,334
722,337
305,20
114,140
380,906
179,274
754,51
618,184
400,222
63,244
404,156
18,839
541,452
575,4
911,934
921,930
660,651
743,484
67,406
184,74
801,774
960,875
537,346
442,481
530,571
611,524
57,920
224,807
680,213
890,546
508,897
725,501
953,394
435,52
692,128
928,508
822,396
716,628
119,452
608,225
131,216
237,34
688,942
288,674
541,212
235,55
718,535
233,438
832,823
938,244
410,203
257,594
722,822
856,759
882,551
185,631
807,669
532,48
312,134
233,174
231,600
737,153
354,34
84,267
51,604
799,389
246,810
373,882
202,494
246,30
138,497
516,430
633,78
140,946
352,400
422,152
819,18
926,282
744,613
244,915
104,796
111,908
13,324
788,763
523,306
343,96
955,179
824,109
742,600
147,704
38,303
756,742
794,494
350,993
768,382
884,447
158,949
588,137
171,602
430,939
341,171
78,550
624,279
977,180
952,521
781,245
204,279
750,992
204,435
289,56
744,824
296,353
580,835
283,898
779,277
576,704
614,243
952,351
419,1
545,513
28,617
449,75
596,54
316,721
463,893
714,912
268,595
853,128
765,336
729,79
811,906
335,306
681,252
300,821
102,958
263,126
644,827
487,795
511,848
534,750
280,134
759,480
81,174
979,74
313,803
626,417
769,683
612,773
191,366
432,623
585,771
267,719
371,755
438,210
574,575
127,395
945,502
596,687
867,42
265,976
991,296
506,868
183,56
516,979
993,724
628,443
545,91
244,41
421,113
816,845
44,447
111,403
669,784
125,463
762,298
228,608
781,195
897,565
591,900
222,888
246,792
534,326
545,768
240,483
202,838
11,192
724,890
871,359
72,793
650,399
403,100
812,668
890,813
941,97
611,28
860,199
589,691
334,981
734,348
245,848
220,943
904,394
651,947
360,148
170,525
982,353
526,73
865,729
515,318
453,542
2,267
731,6
754,41
582,297
288,229
68,873
574,556
843,872
964,222
537,28
5,51
844,93
526,777
691,278
55,309
990,627
505,785
823,223
317,91
486,65
586,276
918,59
261,395
25,388
687,47
76,537
965,738
666,749
752,271
322,885
249,104
937,843
125,428
267,430
165,987
236,177
700,668
242,254
36,976
187,606
795,948
568,940
327,406
481,4
485,205
390,400
388,3
678,720
940,255
404,320
209,443
814,192
423,839
290,229
169,197
750,532
223,300
616,184
750,96
632,323
570,2
746,940
259,192
920,684
230,620
404,956
715,989
812,643
724,224
677,553
947,322
603,263
250,971
124,574
920,957
682,540
613,308
376,987
91,607
393,857
600,36
995,151
303,610
256,488
392,546
3,644
110,111
193,338
395,842
691,701
268,204
812,109
852,300
903,167
16,952
187,809
493,331
704,423
601,796
209,439
603,696
909,783
846,187
106,325
915,197
246,981
336,95
554,238
899,483
435,568
502,760
428,275
996,45
656,563
49,903
601,216
619,399
154,123
738,530
121,212
880,183
276,953
689,253
820,727
378,376
227,142
917,693
819,670
537,212
570,857
590,527
331,814
368,146
666,318
70,502
284,873
429,135
722,646
96,168
1,277
836,290
952,396
243,140
847,528
383,33
983,336
103,302
193,6
210,358
736,309
193,88
248,96
673,971
316,581
732,188
938,504
43,133
615,690
781,67
527,264
984,349
566,638
897,281
195,682
88,68
603,629
805,705
430,760
981,131
5,146
404,585
29,815
491,585
538,310
324,726
296,465
424,861
64,911
171,293
99,377
629,873
214,47
629,824
33,778
354,683
386,756
973,212
748,294
498,603
270,739
60,672
234,445
403,975
818,368
418,811
199,20
66,167
245,258
213,932
559,923
577,792
106,102
559,48
513,501
122,177
250,456
692,263
47,56
333,259
490,889
227,774
266,343
96,66
440,977
522,477
485,522
280,79
278,345
782,34
443,207
124,784
38,261
555,706
141,769
53,519
811,924
295,609
852,183
528,394
900,84
259,37
452,69
904,382
239,315
464,792
334,584
348,811
227,959
945,523
397,384
705,621
198,835
490,742
177,937
536,777
857,515
736,294
664,600
55,328
575,574
892,542
933,522
935,904
539,909
74,591
352,490
98,231
145,471
449,355
19,137
32,131
200,759
174,733
117,81
436,990
884,971
903,84
735,63
207,60
657,174
120,876
414,911
68,167
831,470
935,694
704,37
711,907
759,610
38,101
898,320
768,171
999,237
630,614
395,644
556,972
953,792
545,864
644,449
885,201
536,940
549,456
31,417
287,301
364,609
437,359
216,625
303,541
921,672
181,642
505,518
126,282
672,863
546,574
356,617
642,351
428,457
940,79
764,572
938,496
547,915
125,417
224,694
938,30
544,847
738,472
579,182
59,123
113,645
733,770
937,726
289,853
614,401
409,197
606,977
619,634
137,996
742,256
151,719
584,819
6,30
998,629
252,107
516,213
263,75
459,30
762,895
469,426
58,185
215,160
422,496
746,154
378,368
851,603
158,156
796,850
784,104
580,911
141,528
274,463
432,346
276,782
798,780
365,278
699,327
877,231
672,102
563,941
298,52
866,76
440,314
635,741
995,862
247,473
973,537
942,177
815,202
352,193
44,894
572,102
684,687
407,240
221,533
486,486
306,69
893,39
254,412
646,377
967,509
326,214
489,888
445,367
209,664
772,651
530,919
582,823
864,929
11,372
955,965
286,466
930,493
808,355
394,159
990,204
814,455
128,295
193,595
721,115
100,48
352,846
263,748
320,135
113,475
270,426
272,648
873,959
920,666
265,232
595,331
297,206
496,903
709,38
278,898
440,429
546,160
495,248
402,520
574,626
826,514
236,511
864,307
978,693
871,651
198,307
961,439
326,588
154,132
973,40
660,824
596,326
180,688
282,524
806,752
963,669
33,58
218,847
605,286
33,585
610,649
111,692
285,967
80,801
303,210
888,874
863,272
162,696
412,705
228,625
45,217
476,103
280,271
624,649
174,852
287,116
744,949
249,758
270,686
921,620
530,729
254,14
87,255
129,918
283,491
8,177
14,568
950,288
896,973
432,284
773,278
511,263
341,16
424,870
453,585
542,451
478,182
873,864
60,466
459,927
749,135
907,267
685,845
794,952
506,318
486,915
915,371
188,297
86,620
448,55
429,229
795,843
429,416
189,101
66,578
764,858
668,527
766,828
718,413
257,105
480,142
694,72
873,315
518,606
769,634
773,109
944,89
914,837
718,433
981,169
152,824
824,315
712,154
385,311
330,752
692,906
201,960
940,965
57,510
864,68
33,461
387,931
330,28
524,116
677,678
189,146
648,744
565,383
157,906
10,925
860,603
392,16
251,992
144,603
880,301
706,944
356,436
273,319
909,519
264,61
100,774
499,890
93,895
544,421
172,985
467,712
211,833
569,151
415,560
654,811
626,627
984,829
170,364
800,417
900,928
875,64
836,989
385,922
277,151
877,737
982,687
804,545
139,902
449,122
186,593
376,918
6,136
366,844
949,722
863,436
561,590
113,20
300,387
450,412
468,468
560,489
356,668
626,34
476,598
891,762
680,753
472,496
317,810
567,333
439,449
613,66
955,533
446,775
753,195
779,452
373,385
903,547
72,545
459,224
366,990
240,533
695,969
900,185
110,261
958,822
824,903
2,361
812,956
649,197
211,603
189,572
717,4
261,984
420,801
664,84
262,77
96,601
353,654
795,249
324,308
653,714
557,580
381,772
564,686
729,338
375,355
995,329
944,402
517,56
159,487
669,935
265,827
730,461
756,978
830,355
225,196
875,664
482,497
474,910
216,932
947,479
57,547
460,358
529,150
625,362
607,854
791,152
223,13
724,442
843,95
842,129
504,839
559,182
974,686
67,596
18,440
470,155
362,690
15,581
597,68
168,383
963,21
705,658
647,326
90,142
627,529
555,378
97,430
316,169
248,65
533,855
30,348
445,228
522,240
363,735
663,733
436,311
606,847
585,227
270,119
48,585
163,135
236,431
302,350
359,585
298,607
835,661
442,690
104,45
934,255
419,249
808,953
569,837
742,531
379,943
329,754
867,48
686,959
908,779
379,444
310,868
191,225
811,683
379,967
369,639
611,834
509,858
430,177
68,639
210,235
687,17
230,829
964,365
468,621
419,184
130,280
33,311
244,215
826,412
80,296
607,717
308,998
518,778
909,560
38,694
162,911
29,982
68,323
998,178
658,767
389,671
347,538
273,546
161,822
608,395
854,841
324,540
204,282
439,857
920,130
285,601
648,831
837,804
897,543
664,852
72,171
603,726
350,19
732,194
258,312
64,507
969,964
577,905
943,365
756,353
914,26
224,471
527,657
110,121
899,176
363,623
65,751
992,294
14,680
344,238
421,597
658,827
162,735
524,642
786,851
730,17
537,537
950,703
333,364
52,491
620,976
683,922
372,245
812,150
667,53
169,93
951,587
409,106
62,886
122,892
432,786
472,516
690,331
39,377
8,356
228,634
956,391
498,749
827,114
701,333
808,413
67,747
886,142
25,714
349,988
662,276
959,298
38,979
636,947
825,420
422,908
328,382
698,779
468,200
66,284
819,35
175,676
874,520
241,651
679,147
415,341
457,465
893,512
240,230
588,632
435,300
225,571
507,512
607,805
23,590
552,765
922,913
237,148
392,323
313,164
677,773
362,984
603,40
655,935
699,377
956,162
569,251
18,840
598,603
663,916
826,817
926,365
130,187
926,409
678,736
138,248
417,368
542,668
886,385
436,82
491,457
765,214
716,958
230,919
338,725
199,591
782,791
244,699
796,920
25,486
983,410
764,212
20,537
42,284
927,978
128,420
556,567
242,513
403,56
973,583
929,663
102,745
442,375
631,348
597,814
935,896
211,809
777,932
910,154
494,791
560,606
289,55
932,20
651,103
317,344
279,351
323,788
198,976
908,407
515,794
147,763
199,624
253,668
355,829
304,789
938,631
966,876
169,182
729,623
60,104
494,556
50,165
890,398
404,323
613,14
883,236
716,487
771,1
574,491
574,236
646,961
189,210
125,493
123,942
250,51
569,483
626,501
273,25
572,291
187,356
967,230
793,299
996,557
611,46
28,796
489,322
727,702
596,387
176,618
203,595
545,449
109,322
649,713
850,461
299,124
662,281
332,130
214,286
323,57
850,813
756,461
667,977
922,491
618,395
481,359
404,597
544,945
412,145
258,89
518,916
596,186
32,344
264,333
707,498
408,80
220,303
563,700
51,493
406,930
966,239
437,327
402,196
271,549
45,930
225,590
295,167
981,700
958,141
147,131
400,344
424,603
164,281
141,50
224,384
234,272
981,780
339,690
373,265
574,169
533,721
848,619
896,21
584,384
410,408
995,611
900,447
992,684
913,748
576,763
24,306
542,935
842,206
377,333
126,564
546,658
702,210
782,381
11,516
352,983
923,284
490,7
671,119
75,589
312,893
786,310
123,838
187,165
796,884
866,808
420,436
905,155
829,665
214,747
310,274
372,757
679,802
351,168
334,607
622,530
53,870
208,757
589,100
656,12
728,780
581,79
240,471
744,710
139,132
532,332
18,648
376,578
277,395
282,705
597,497
833,281
91,275
270,897
423,763
403,521
958,993
695,190
974,655
869,418
176,91
444,95
937,288
576,723
233,975
176,448
239,668
688,270
548,904
996,606
956,610
171,981
143,115
292,747
538,556
617,244
534,110
122,644
179,288
733,772
297,24
381,822
302,355
785,471
624,736
398,76
913,841
328,552
62,300
91,335
842,276
144,177
391,743
126,989
419,350
20,435
244,959
190,235
315,323
201,712
639,42
383,196
288,653
927,788
858,594
903,966
198,622
518,737
527,815
418,757
642,943
495,404
16,688
323,936
518,327
958,546
945,339
175,991
39,500
275,274
107,975
316,534
288,500
293,993
185,982
808,233
352,955
630,432
458,567
338,183
215,864
892,806
980,380
96,33
314,226
275,153
148,991
405,495
666,331
718,225
283,840
187,845
666,203
234,96
924,939
774,530
62,402
368,197
379,121
237,28
569,484
875,670
100,573
468,671
68,679
960,458
786,194
883,889
390,809
387,526
770,818
262,625
276,499
819,917
543,108
774,796
836,951
699,684
347,819
618,71
160,764
776,432
157,380
558,843
329,337
269,154
856,892
594,933
829,393
856,790
984,933
113,26
178,364
774,130
224,879
397,622
971,577
304,491
867,790
293,594
820,428
9,130
601,897
519,656
865,498
484,327
25,523
482,689
858,701
245,939
141,192
890,997
819,158
265,720
266,614
65,455
549,534
327,830
264,481
566,944
222,220
876,900
198,299
127,893
570,597
31,1000
174,567
398,892
270,299
817,938
161,322
281,464
700,83
117,702
655,527
698,230
749,498
108,681
18,181
940,532
244,417
186,317
42,166
263,232
155,175
633,679
911,19
33,156
146,536
867,452
397,564
379,159
54,385
218,630
906,648
4,633
929,178
444,737
610,198
180,254
800,719
198,993
102,493
604,228
722,156
935,836
720,454
986,620
5,860
264,924
488,297
961,160
859,120
194,624
581,167
133,235
720,216
664,434
315,362
978,905
239,867
341,779
767,501
261,823
254,910
143,790
401,218
816,417
239,187
490,679
914,701
209,904
21,374
867,278
328,152
172,495
438,287
739,457
518,694
628,150
987,867
351,78
506,92
614,942
827,611
964,931
333,164
638,130
206,486
418,712
396,722
906,800
301,240
362,760
130,488
393,194
993,838
268,604
41,957
26,461
214,657
609,845
247,455
825,796
990,438
715,191
233,647
136,508
981,777
525,461
259,139
387,695
946,669
674,77
287,441
129,845
360,264
463,79
541,630
187,380
896,100
322,426
337,583
538,720
149,663
769,601
774,543
799,526
737,94
410,863
399,991
146,98
571,109
493,427
111,981
534,958
828,293
43,882
392,525
797,849
322,540
225,865
893,269
984,467
908,195
936,698
264,249
915,470
744,674
115,77
257,328
489,618
78,772
435,568
680,632
772,744
192,124
417,143
932,229
11,246
990,857
51,301
391,784
865,887
925,268
492,258
809,206
871,387
153,40
186,208
356,350
894,829
807,943
351,449
307,284
553,31
21,929
829,163
370,907
229,329
116,263
471,26
630,62
328,355
295,948
854,322
539,201
213,581
710,368
298,233
328,643
917,242
154,927
861,231
706,729
555,610
78,484
618,519
593,985
600,716
158,728
790,467
562,188
840,386
616,9
279,559
634,321
427,303
312,356
483,876
844,858
3,245
150,218
267,479
522,914
531,739
319,151
759,85
850,450
404,719
538,187
990,379
73,119
556,420
552,920
693,498
386,245
746,555
56,999
632,224
413,180
65,691
904,692
531,553
440,142
963,403
745,580
193,795
428,934
944,588
230,269
310,445
212,723
197,575
676,410
693,911
544,605
996,597
368,321
6,656
734,26
382,199
290,62
19,445
780,946
187,861
69,567
956,515
109,659
535,121
120,326
481,662
318,173
383,391
863,40
883,416
744,213
891,818
859,301
406,489
102,353
569,590
415,43
580,703
320,751
452,617
433,895
88,162
168,714
405,184
162,730
7,275
248,215
328,63
530,211
394,48
698,51
572,974
812,161
59,443
392,674
527,229
133,926
890,255
758,969
963,39
149,989
62,554
872,394
895,547
364,585
542,52
769,826
122,518
226,201
489,260
355,270
667,680
716,592
509,40
184,230
859,427
334,298
183,89
33,881
671,648
191,795
786,659
354,384
440,146
674,135
716,985
486,645
706,629
207,164
587,827
942,559
45,329
687,817
166,940
762,31
691,402
735,267
827,746
179,11
596,788
397,592
508,788
271,675
428,988
129,512
794,795
893,703
140,124
538,500
321,854
421,60
795,399
329,748
803,313
363,229
787,442
892,438
160,200
710,664
633,404
360,757
577,518
27,881
168,936
668,555
655,488
97,315
783,310
61,305
828,466
37,802
433,944
169,984
572,881
18,692
107,889
37,246
190,452
207,753
747,921
793,724
867,550
35,200
632,242
894,238
521,935
932,594
497,942
949,866
221,151
452,101
175,446
205,897
628,968
887,792
310,773
128,892
728,803
933,413
532,257
38,256
667,70
965,714
712,61
102,131
682,154
450,415
607,783
445,677
581,904
309,720
586,319
213,77
461,657
253,28
614,481
557,5
240,732
78,519
617,625
216,703
41,923
35,981
11,812
682,633
305,661
423,39
19,158
379,794
738,519
7,72
733,427
763,893
808,434
450,489
496,860
453,246
524,489
887,653
239,601
104,325
897,145
98,881
336,242
60,445
337,745
66,753
293,714
135,931
682,843
906,538
633,901
100,668
163,267
71,453
32,922
24,290
58,817
454,61
594,602
546,296
732,769
790,547
54,314
45,292
37,43
370,875
906,783
89,619
158,267
170,881
523,900
487,248
308,588
856,200
643,317
588,778
735,921
727,910
856,143
44,429
294,520
532,773
872,916
16,928
995,656
803,851
451,693
395,981
170,466
306,239
478,360
482,481
509,936
579,891
829,537
301,343
839,936
77,830
615,761
56,526
931,645
719,293
454,412
198,298
86,209
165,700
172,526
564,621
330,494
360,494
5,42
674,329
363,57
682,569
367,444
490,536
237,929
315,742
480,410
929,525
14,361
181,215
572,458
148,522
951,797
176,377
789,434
19,702
449,6
341,606
705,854
520,720
620,493
279,118
706,145
67,97
499,709
831,381
632,841
62,555
870,125
142,542
190,152
836,769
325,77
696,194
845,891
695,891
267,12
698,811
164,898
745,42
972,601
639,134
942,892
115,86
234,2
479,779
442,520
604,604
460,722
813,230
918,480
280,742
461,610
703,333
345,787
928,860
330,279
92,724
93,925
238,914
77,261
759,677
208,641
763,712
339,492
504,152
973,963
337,235
179,839
402,126
558,968
276,888
527,370
723,95
104,838
592,887
212,604
268,371
432,748
477,132
250,438
535,248
217,853
740,623
744,39
59,746
286,282
607,926
474,550
794,1
431,29
384,375
401,386
851,650
78,177
435,408
906,737
980,604
176,369
839,483
92,214
70,947
919,452
486,832
827,603
197,47
299,968
549,820
388,109
500,62
928,765
229,604
98,655
776,104
139,186
413,338
170,586
311,768
120,780
362,997
654,228
851,395
152,922
837,80
276,535
217,387
470,814
618,49
861,95
851,868
162,210
275,698
795,38
208,658
768,605
712,327
88,105
736,771
82,791
951,517
409,259
485,23
421,818
611,389
325,438
76,570
29,81
9,646
194,78
447,146
201,6
814,433
833,377
725,946
128,697
395,94
494,721
564,206
247,766
553,64
393,437
320,707
552,285
597,344
924,356
773,463
253,227
252,575
946,699
31,682
223,714
226,903
531,829
154,423
99,146
318,306
135,294
986,284
415,616
669,757
216,588
474,588
228,880
533,490
182,831
156,759
440,38
275,559
399,377
278,514
465,401
216,727
611,850
328,4
828,698
258,312
499,914
251,511
766,588
217,590
705,327
257,669
631,814
740,704
81,803
103,960
277,353
782,707
178,432
361,849
291,188
991,864
152,928
624,371
371,950
39,172
448,28
803,787
892,525
966,617
597,239
463,786
924,612
534,847
821,398
109,828
726,661
960,197
270,364
636,891
757,876
380,325
394,629
499,942
214,241
691,838
322,763
60,644
29,495
883,240
598,962
9,684
673,572
704,450
285,395
241,726
170,358
433,943
696,984
535,778
733,482
8,573
573,618
631,273
704,731
412,544
554,787
54,665
899,129
89,855
538,956
430,236
208,771
800,104
570,56
739,329
715,51
648,705
831,47
245,518
153,479
846,719
925,91
550,119
627,361
422,478
842,966
282,157
867,888
23,42
814,867
98,800
553,271
135,458
857,823
741,91
671,140
863,81
903,227
948,962
603,278
445,132
18,287
925,938
485,473
484,321
171,8
331,593
570,95
413,145
351,671
597,57
638,394
58,4
641,682
183,197
173,930
717,616
206,693
770,401
355,226
688,332
654,56
617,567
706,505
796,625
807,935
550,464
494,455
645,534
169,862
121,779
258,469
956,363
772,622
295,94
365,652
318,812
554,974
607,588
516,714
243,158
491,298
57,749
238,780
563,166
866,329
253,443
213,423
232,24
555,154
825,338
806,545
463,906
758,89
854,429
218,179
183,265
50,46
521,116
449,151
775,832
704,523
523,787
711,377
332,266
128,90
290,963
558,366
566,609
722,784
631,441
488,984
678,371
459,854
679,227
800,689
662,563
18,531
357,111
375,94
595,580
482,649
61,556
304,151
394,884
7,365
264,587
703,935
629,595
138,561
887,557
744,358
453,576
413,361
406,529
854,873
908,801
305,95
457,179
454,950
870,363
577,369
142,375
978,776
926,795
764,498
847,382
195,278
765,924
370,934
213,995
612,510
372,948
768,521
833,138
121,516
586,704
3,74
754,856
582,434
844,440
297,638
396,347
848,273
434,591
442,239
38,288
38,953
808,832
977,61
43,438
735,312
851,58
27,901
925,634
964,320
547,217
422,838
801,298
944,299
727,161
431,767
920,469
418,418
945,182
585,979
179,481
901,573
280,819
341,8
845,356
471,174
618,19
896,19
334,212
43,56
543,919
893,902
806,101
384,44
539,333
781,628
870,352
317,744
920,364
654,465
193,346
199,322
859,124
717,783
107,550
886,276
158,577
246,815
992,278
178,200
431,610
944,687
993,142
799,170
90,936
581,104
211,231
734,176
160,608
89,66
929,883
389,400
6,22
203,299
782,589
111,523
412,331
576,258
345,165
458,36
95,127
920,111
691,207
888,392
244,766
935,660
86,582
720,20
962,349
602,328
195,982
32,638
123,456
326,96
721,17
543,585
523,660
86,806
624,295
876,77
376,978
110,567
382,567
734,910
379,450
277,592
899,542
253,814
820,789
827,511
214,488
43,962
626,483
570,626
500,621
132,912
303,839
65,804
934,437
408,643
174,724
103,127
3,404
483,66
856,228
561,556
512,911
752,11
406,132
487,537
826,606
847,795
594,14
160,882
428,782
168,937
97,646
830,169
346,132
665,349
655,317
779,88
394,489
929,775
758,540
235,854
946,511
174,300
264,113
422,508
654,988
586,469
12,131
653,360
798,85
567,742
769,109
969,831
761,338
200,575
102,418
601,930
377,198
852,292
405,86
311,249
382,409
608,881
345,881
961,840
761,784
91,655
638,480
232,601
645,178
66,475
8,879
598,768
120,219
366,135
489,588
377,573
858,697
333,231
458,474
249,815
809,391
803,368
388,363
605,341
685,924
299,247
516,651
784,772
953,660
358,994
976,115
161,943
413,528
675,795
206,221
509,129
889,466
952,322
492,773
428,747
806,76
123,932
797,292
33,965
249,335
91,247
243,617
337,960
711,187
809,778
22,535
224,15
914,766
655,917
922,634
921,361
349,849
592,160
93,62
913,45
781,230
38,905
643,948
22,276
424,34
832,694
712,650
426,351
523,449
130,992
949,429
803,898
748,7
867,437
15,533
87,198
330,904
484,300
937,953
434,289
29,997
470,795
795,884
874,426
182,804
604,667
826,441
633,789
137,877
923,172
588,865
968,425
147,755
465,851
362,594
973,591
439,36
883,428
676,411
682,257
734,420
673,82
142,578
411,204
858,667
395,901
366,235
607,856
886,323
956,410
658,864
638,653
798,760
801,891
723,193
524,651
685,281
919,221
988,23
427,606
175,660
915,898
622,390
590,124
123,637
129,780
741,892
927,15
747,852
575,271
348,541
474,629
509,390
621,648
18,764
771,560
1,122
919,385
303,540
874,176
993,168
551,568
78,195
927,151
684,795
161,282
148,539
88,770
135,681
820,368
208,884
983,144
991,944
173,886
623,335
123,67
483,229
368,880
470,23
722,423
697,533
522,609
888,926
439,692
79,70
338,124
752,954
683,561
798,998
956,515
351,650
693,377
920,690
462,623
930,454
865,996
380,772
665,124
570,125
554,739
127,353
625,818
810,303
906,517
114,603
286,668
855,992
318,607
979,655
161,791
640,276
776,297
136,198
495,791
416,6
537,792
148,981
715,396
532,883
273,642
129,339
352,492
383,934
943,405
62,293
456,331
705,180
125,344
163,632
675,330
218,396
744,545
895,883
