T_i,B_i
945,884
626,224
715,825
546,827
501,423
706,785
939,548
828,790
192,439
77,879
873,346
42,865
842,743
223,947
362,449
537,662
447,436
471,778
45,295
966,814
810,837
826,771
670,897
319,38
577,286
241,680
544,614
754,194
373,373
534,738
912,683
653,988
49,626
154,771
474,458
330,342
630,852
344,224
308,754
687,843
952,925
240,296
662,753
981,686
236,197
699,562
594,845
261,50
288,397
215,129
847,361
806,393
344,384
425,41
933,746
891,743
376,386
522,311
375,729
344,153
755,217
556,319
920,5
518,719
870,901
963,766
915,972
568,339
487,823
910,487
739,450
258,535
704,437
375,807
659,593
107,856
557,993
897,956
80,21
993,230
530,921
785,13
650,435
669,461
717,937
963,619
229,398
64,683
136,210
862,153
251,951
211,325
942,513
327,32
973,506
448,218
667,56
819,892
788,992
591,37
289,711
90,755
729,34
260,318
335,518
964,578
1,325
969,26
326,630
610,207
980,321
416,250
393,223
23,808
298,989
606,17
965,990
604,874
415,362
752,482
680,844
269,404
735,964
349,577
691,211
712,466
746,708
673,931
239,977
446,181
163,195
584,131
398,681
658,503
855,358
86,912
514,618
202,979
759,151
68,772
271,420
680,579
814,272
751,974
688,398
354,179
761,634
27,640
574,179
568,211
708,319
539,287
713,508
772,236
211,786
296,161
447,358
826,973
342,187
162,403
621,809
398,533
365,2
938,130
670,266
988,820
635,944
723,395
984,262
526,661
868,178
71,649
912,320
827,858
207,549
197,710
985,800
85,368
367,45
775,405
875,865
211,139
174,832
391,808
399,252
662,873
639,230
601,264
705,617
268,666
514,917
746,212
841,456
716,67
438,857
166,780
143,675
750,871
264,540
986,667
575,225
89,144
958,515
270,270
678,202
432,366
130,570
429,782
198,705
581,97
490,409
146,330
107,802
61,127
890,876
308,903
790,471
395,845
384,672
353,687
928,373
919,525
205,156
492,577
363,679
590,563
932,989
491,227
782,525
105,380
793,682
903,667
426,878
311,797
207,387
997,690
639,210
159,758
434,322
196,287
371,505
631,598
501,153
746,520
447,40
798,636
762,182
93,534
522,468
861,318
680,167
467,436
986,661
737,616
618,626
903,502
948,5
560,640
446,964
66,824
318,565
364,287
327,8
994,241
811,800
435,656
143,925
101,537
780,465
832,714
937,939
449,480
436,333
638,894
57,649
215,255
683,565
616,720
898,172
154,720
117,74
354,175
169,239
694,827
997,238
988,612
194,136
104,976
486,949
665,568
989,727
756,799
199,248
697,108
747,418
308,734
70,781
298,131
197,950
361,979
591,888
917,218
785,872
17,158
611,133
861,361
862,177
743,964
526,245
878,700
402,557
711,962
373,176
874,627
907,528
990,322
4,316
335,307
197,647
354,989
12,268
684,982
115,187
815,144
362,479
830,383
948,470
362,650
637,227
267,241
226,134
407,378
652,624
245,44
703,515
361,440
377,981
130,1
796,826
225,762
697,302
217,337
476,364
537,17
957,901
372,621
894,618
142,65
318,55
706,173
649,26
375,738
650,475
991,978
912,563
623,112
148,16
374,590
632,976
858,321
523,811
52,535
225,269
928,976
685,363
212,136
388,478
314,919
702,640
621,46
26,646
61,187
82,790
790,145
121,439
87,438
149,255
778,450
79,557
53,709
206,166
612,283
60,228
326,543
296,781
737,825
731,433
923,233
353,947
778,742
871,819
763,565
338,261
981,504
940,739
328,125
224,141
204,423
491,662
190,280
87,690
846,668
782,158
850,94
226,202
805,641
957,55
656,734
965,93
680,728
278,160
872,785
511,704
706,939
612,8
236,427
222,691
708,688
193,836
851,370
229,28
251,131
251,889
804,680
495,646
310,953
660,96
292,372
102,825
254,242
375,511
365,62
264,540
452,611
870,390
395,519
482,469
705,239
382,127
656,844
660,113
909,672
848,378
979,165
13,328
241,483
132,12
894,73
753,170
614,408
693,239
435,109
560,134
990,627
958,293
528,194
967,870
280,70
900,648
179,524
243,296
330,989
879,996
823,744
418,185
852,179
331,811
713,565
9,508
669,448
443,409
195,473
396,869
488,431
704,147
436,971
913,544
238,460
616,56
753,624
630,725
786,893
939,52
550,837
963,235
619,758
871,715
749,819
405,817
454,82
463,339
464,264
229,766
180,19
967,382
2,707
276,716
783,169
465,483
528,94
340,887
705,732
817,2
931,389
783,382
387,188
867,155
233,278
361,332
841,805
943,643
37,965
129,301
408,439
419,807
651,935
89,859
700,979
609,470
733,110
847,502
14,843
819,597
681,300
65,778
497,788
539,476
32,38
460,53
102,304
46,177
511,620
516,560
81,546
394,490
767,177
38,758
641,375
656,401
337,444
400,758
479,204
809,418
662,366
471,934
17,678
905,733
686,657
564,793
297,272
887,921
706,766
392,232
923,665
525,958
98,981
594,768
211,326
86,935
517,246
95,724
946,410
741,393
623,799
632,959
45,720
256,692
27,882
381,76
998,293
900,510
54,365
439,728
458,421
145,819
20,602
911,725
514,720
472,686
389,32
893,68
311,81
953,990
893,625
130,590
439,241
997,993
936,791
837,142
727,978
539,319
779,218
727,260
164,699
971,273
468,240
738,34
918,529
817,839
662,331
357,127
574,132
519,490
1000,424
1,470
642,663
852,721
481,908
153,640
754,77
144,10
631,102
706,692
682,543
535,486
329,629
744,214
885,209
317,926
207,717
529,115
682,965
137,860
721,110
54,307
617,869
736,328
423,179
210,179
100,322
661,955
711,706
977,422
873,5
730,46
301,843
239,222
999,969
872,676
339,610
350,108
625,851
373,871
926,433
8,227
479,795
307,183
520,348
715,267
669,560
645,105
339,597
654,901
733,134
420,423
436,825
866,914
801,424
698,64
151,354
596,519
370,434
145,485
454,110
895,255
887,730
472,757
657,134
282,297
268,104
78,778
785,371
309,625
183,424
926,177
520,850
325,962
833,318
555,994
401,366
169,462
603,605
554,283
173,961
404,566
595,444
248,378
668,708
792,587
112,552
162,425
442,212
904,31
370,904
337,310
691,825
285,68
501,417
958,147
957,163
621,205
568,404
57,703
433,579
29,697
310,927
59,623
153,323
314,130
102,53
820,550
551,343
329,50
928,858
414,750
345,686
980,171
175,912
185,926
455,380
546,302
581,421
241,665
553,69
379,981
600,137
278,312
760,342
925,777
19,282
18,702
79,783
633,22
623,77
768,71
901,700
427,787
15,493
409,696
510,99
977,320
755,234
154,667
197,106
812,300
552,681
243,712
661,98
574,374
657,316
585,452
557,940
536,409
817,376
487,695
916,685
741,602
834,516
412,118
66,423
996,684
983,223
192,309
345,83
912,367
102,267
85,987
843,683
467,975
244,56
557,671
520,945
673,476
460,215
252,951
676,495
680,44
4,233
379,403
819,258
558,351
984,725
669,223
913,19
813,310
872,279
998,738
945,653
271,193
474,553
370,485
74,733
530,990
783,352
574,190
397,101
77,957
23,233
544,959
496,192
610,684
178,604
794,263
997,147
630,196
88,889
443,549
826,628
265,408
508,565
695,896
778,167
896,135
818,327
848,690
603,133
595,995
442,797
720,161
401,278
57,252
654,285
986,799
74,307
203,159
839,40
471,208
366,250
459,45
471,750
979,630
460,429
432,874
964,745
81,180
404,121
399,147
933,685
101,67
804,451
211,957
11,759
731,703
877,663
869,76
835,266
660,808
291,54
825,379
947,308
479,923
683,639
983,832
495,752
686,21
804,702
271,117
867,168
357,290
899,425
868,264
907,163
976,774
814,926
677,25
724,7
281,816
633,209
6,870
670,331
671,823
39,350
969,542
516,901
99,398
780,184
80,332
954,107
310,515
534,368
591,571
934,807
743,580
270,264
463,186
648,381
145,522
66,111
831,132
407,272
636,5
311,469
871,488
818,754
820,559
377,131
805,166
518,607
503,584
439,251
181,826
381,410
757,35
144,400
46,133
831,76
351,148
107,28
698,223
266,982
545,329
360,643
186,981
435,636
894,141
795,466
579,166
544,606
286,685
142,466
395,146
669,449
922,195
232,134
114,334
216,403
374,781
111,270
776,338
979,507
462,983
640,787
571,693
488,381
591,41
457,589
15,342
881,650
778,535
867,179
109,627
752,359
806,241
193,28
91,644
767,730
63,970
41,734
711,257
739,402
569,921
479,661
352,168
451,281
458,545
146,869
362,397
369,942
689,416
597,8
933,669
17,430
141,995
727,90
158,341
898,30
842,31
117,493
423,252
67,16
413,68
151,258
633,808
549,342
28,624
767,536
13,955
901,876
669,659
685,950
604,782
86,513
488,51
66,737
383,494
229,307
557,489
212,352
246,836
436,217
654,421
560,887
966,901
620,167
809,308
219,504
943,274
585,210
547,732
610,166
630,486
782,566
295,716
132,569
905,548
895,736
510,72
277,959
236,888
457,837
177,117
647,777
368,491
799,895
889,295
277,34
176,876
466,855
273,942
907,221
831,842
467,910
306,808
189,792
799,505
655,71
81,514
57,407
599,659
765,796
493,364
748,885
339,519
517,428
812,146
70,180
21,431
72,977
130,375
120,379
515,745
549,391
583,698
644,917
321,705
790,796
444,676
177,18
203,709
657,456
21,178
876,195
366,441
607,496
711,486
44,912
108,267
789,460
231,877
679,579
733,392
607,188
436,564
302,456
218,754
996,547
812,816
191,578
161,534
72,972
29,174
862,878
848,595
645,633
880,650
791,975
653,208
574,981
609,185
56,848
210,57
1000,771
589,82
504,401
319,801
13,385
359,433
379,674
878,993
405,526
571,74
639,540
367,979
691,448
792,25
295,39
374,930
77,202
674,746
890,283
569,316
612,703
998,536
270,116
334,297
406,537
17,800
910,290
885,756
328,86
698,56
973,946
225,540
376,508
295,19
249,654
855,137
524,690
178,697
888,790
601,403
121,933
884,877
384,264
581,967
909,562
983,236
881,628
828,451
213,28
167,440
934,434
801,930
173,376
965,286
286,682
698,815
489,942
215,598
437,154
366,176
189,195
340,30
875,451
263,511
725,969
122,149
159,870
279,492
707,632
439,252
696,42
625,84
458,957
711,134
738,171
640,795
939,154
141,13
406,291
601,832
809,773
920,883
48,828
332,155
966,112
515,373
331,632
581,356
641,731
639,662
534,27
253,819
736,424
373,114
36,366
223,729
258,478
761,452
120,838
545,197
203,176
862,366
151,644
137,891
286,306
773,397
214,760
348,833
746,390
303,669
969,584
972,664
994,410
601,997
912,389
367,216
502,1000
207,287
71,46
749,383
693,469
310,78
5,227
515,609
39,33
17,671
296,726
46,225
337,559
961,728
833,551
439,8
153,969
777,669
248,457
82,299
981,952
109,459
775,510
642,428
394,322
397,778
239,608
901,227
995,711
908,848
387,706
94,842
494,470
897,289
601,88
252,976
872,728
91,658
192,441
107,138
797,273
254,428
482,98
472,592
8,783
890,585
989,169
516,556
368,373
550,723
668,828
589,103
413,168
128,161
911,620
645,972
248,176
654,292
297,816
143,765
734,442
908,966
386,34
343,585
871,66
661,92
263,397
602,134
103,845
307,329
795,764
209,604
736,236
277,489
451,404
357,62
366,184
23,569
351,568
739,736
57,962
321,918
9,578
597,464
237,643
734,299
552,52
736,228
298,999
497,34
403,351
28,149
237,628
264,604
684,965
988,613
189,747
144,682
537,524
353,554
281,122
595,66
878,79
241,599
697,151
604,716
183,750
522,502
206,75
412,927
176,555
67,821
751,776
220,240
541,681
646,494
762,292
250,780
39,43
637,717
666,307
569,653
420,314
941,401
921,263
374,823
284,946
405,418
257,974
486,673
180,743
212,863
566,530
452,171
125,245
865,657
313,752
37,158
355,106
544,360
547,583
887,477
568,238
659,893
929,437
242,6
911,169
722,689
668,514
612,278
634,809
107,203
996,92
87,566
829,181
956,305
53,57
664,191
422,893
991,94
524,790
629,972
136,969
294,195
271,581
921,399
559,384
717,565
628,436
728,620
348,111
267,111
564,25
529,700
677,774
847,272
842,846
154,317
868,777
90,268
832,407
491,631
58,608
554,247
697,523
55,415
166,550
410,413
984,252
101,386
364,514
779,524
423,315
641,343
470,40
48,141
360,182
948,311
590,802
672,520
276,826
650,711
158,817
169,865
844,664
181,44
812,325
279,224
376,62
680,917
504,610
566,356
638,135
904,275
90,578
551,767
213,662
568,489
976,868
654,671
774,179
893,829
180,614
30,946
291,283
715,41
295,406
1,865
389,645
431,415
105,734
161,564
67,73
223,782
18,825
559,190
239,231
967,837
335,100
113,500
764,334
715,566
55,241
865,375
836,41
312,981
474,715
943,935
847,614
422,883
985,430
610,693
389,188
609,661
731,475
838,301
410,416
574,772
863,912
610,23
606,956
224,362
953,223
668,681
815,531
49,579
713,619
43,916
779,61
437,440
687,230
46,695
944,748
516,290
312,871
283,668
697,989
829,969
643,394
342,487
276,395
270,642
209,808
219,572
640,669
233,501
465,269
747,789
637,944
29,674
851,50
243,435
763,860
999,686
559,661
858,234
737,472
39,944
577,86
19,791
942,659
942,619
350,485
880,379
664,301
175,161
952,12
935,433
551,254
386,828
725,104
670,523
172,392
18,728
999,78
194,255
37,386
270,382
802,357
603,536
31,639
252,547
925,742
785,178
310,446
793,851
76,808
345,622
70,382
884,682
832,923
12,72
597,182
370,286
426,554
569,953
286,462
230,791
703,269
656,593
904,639
539,490
932,805
726,556
214,452
444,32
565,539
316,705
602,307
881,754
511,58
96,321
985,327
273,280
720,709
105,841
644,188
961,574
928,435
483,485
384,22
538,799
460,639
206,766
226,215
971,577
281,270
210,6
268,10
391,882
123,204
968,323
852,151
998,205
523,178
790,133
388,483
957,828
715,821
468,14
823,412
141,713
400,506
808,908
365,189
237,317
978,287
294,27
382,673
330,134
926,629
798,336
167,955
27,784
485,194
262,287
52,394
278,959
226,859
348,662
65,699
747,923
411,333
727,718
71,702
458,622
133,429
261,588
729,924
952,601
573,332
294,947
367,491
914,385
642,663
238,201
770,814
18,150
710,612
369,125
800,71
782,538
393,366
381,380
285,988
172,621
406,490
155,938
293,615
919,328
56,716
936,52
696,58
718,768
207,273
245,1000
329,31
185,972
449,149
328,969
654,59
950,846
527,968
423,896
798,569
87,50
87,489
201,286
821,997
693,203
689,151
965,752
488,680
739,300
229,22
637,194
793,591
423,842
607,719
637,880
882,123
963,88
508,488
482,858
26,846
927,642
28,339
812,4
500,955
161,734
313,291
821,469
416,28
861,952
141,897
971,550
124,465
229,180
988,236
177,593
442,462
106,224
250,621
912,620
516,603
259,578
774,361
997,333
857,565
873,889
589,856
614,4
857,53
833,959
121,783
418,591
849,934
648,397
490,668
125,988
58,421
598,481
423,532
110,119
139,699
585,111
22,971
677,458
459,974
919,689
760,134
809,105
604,265
577,364
741,850
379,966
816,889
567,960
951,975
992,732
470,248
137,878
601,661
628,897
881,945
320,50
834,594
731,419
138,145
331,234
415,903
328,289
343,463
584,10
34,272
469,128
667,269
81,993
552,210
868,268
222,465
449,124
443,889
404,608
837,347
230,362
918,494
198,153
620,666
791,471
752,673
106,365
31,209
525,349
272,433
910,176
791,134
296,123
278,976
457,397
587,422
204,774
426,279
61,976
990,63
683,290
222,580
619,581
527,289
413,515
265,992
282,238
444,235
144,635
947,807
117,320
820,306
195,746
711,534
208,394
835,894
860,547
341,960
556,25
446,592
175,18
248,113
802,849
779,569
545,572
356,358
939,888
644,725
840,530
327,361
752,708
268,151
922,519
294,129
172,474
331,570
664,295
931,396
896,333
280,282
431,427
339,729
229,167
517,696
800,126
550,61
389,988
536,82
281,978
160,975
515,397
837,65
195,805
718,213
587,693
614,946
204,187
162,136
306,926
78,374
231,208
262,628
576,652
385,304
454,727
229,947
748,427
652,579
797,516
527,764
686,669
465,934
536,812
644,32
601,666
538,687
19,774
911,862
789,421
284,508
677,71
834,279
335,331
45,264
904,774
452,170
383,501
949,59
558,581
150,208
994,221
620,37
773,493
311,219
861,448
338,541
956,984
43,861
218,520
490,933
308,585
515,861
749,129
106,710
506,214
478,756
936,949
773,162
801,862
27,46
124,587
338,612
706,888
822,943
234,533
387,392
661,714
801,541
753,443
821,750
899,578
111,409
308,340
732,907
635,967
816,757
53,18
433,971
582,238
402,525
34,928
608,785
514,42
521,101
671,41
225,992
866,837
174,442
155,503
496,812
199,763
372,313
965,907
75,968
867,262
774,864
592,703
926,668
512,86
959,418
750,542
941,732
557,262
946,542
168,808
940,37
945,185
431,302
158,154
16,411
241,477
450,371
973,646
517,294
919,500
537,957
240,343
36,381
90,340
3,494
786,444
772,621
586,136
854,608
905,213
643,991
872,33
97,672
530,414
694,736
597,701
478,434
643,835
256,761
449,279
254,309
516,560
595,393
626,759
728,659
911,992
754,496
881,487
329,38
971,241
860,854
425,208
949,365
388,249
834,995
532,790
561,635
859,125
857,192
81,241
958,894
934,137
75,555
982,120
13,685
573,958
74,114
158,326
80,189
258,920
631,610
571,960
434,316
266,494
882,471
694,350
806,392
791,451
471,40
983,288
998,735
211,628
573,187
618,556
686,677
518,294
527,416
65,774
330,215
157,534
43,452
90,582
646,73
868,817
979,299
134,851
165,700
598,398
923,548
401,785
678,553
233,556
605,841
558,652
974,943
755,929
865,632
874,242
809,503
789,767
718,912
724,117
779,236
725,186
638,560
251,116
787,831
279,570
410,368
841,446
283,240
339,979
853,641
823,304
310,344
970,608
508,618
31,732
632,231
596,559
18,448
7,349
571,232
245,19
475,60
868,359
956,727
163,265
454,322
255,953
442,707
836,68
986,642
295,405
243,592
716,759
322,137
827,616
384,300
477,545
936,906
39,518
532,740
909,518
859,820
931,862
205,452
996,585
394,286
794,103
182,504
877,765
778,813
896,561
893,108
104,446
312,871
229,216
612,876
826,592
819,901
792,189
87,278
305,86
948,265
765,769
6,333
854,368
45,840
215,545
890,434
439,948
373,765
906,894
853,295
199,218
107,82
52,516
996,363
568,854
107,444
372,651
328,641
769,679
951,727
7,653
731,974
914,124
156,872
668,429
317,3
333,733
377,558
572,420
619,811
772,397
424,692
865,333
270,617
985,145
971,914
853,668
661,665
846,153
946,966
779,181
854,199
616,499
396,344
133,840
742,961
622,650
189,80
703,578
268,370
672,449
856,101
506,703
540,122
670,501
127,975
770,867
326,866
653,415
98,405
727,951
73,992
808,614
708,20
198,511
94,943
983,340
495,409
142,989
513,343
114,676
780,262
125,251
674,574
935,769
674,396
24,567
240,926
747,535
789,700
134,701
549,586
187,257
105,801
473,54
443,688
608,268
958,712
437,201
569,559
341,189
309,947
462,412
539,86
746,133
817,381
933,524
690,630
793,506
480,450
456,590
911,151
275,600
772,392
206,997
952,183
869,440
537,891
643,455
937,500
683,705
889,780
36,632
484,707
100,407
535,674
304,134
966,524
538,790
548,292
625,16
502,311
93,828
278,722
197,136
737,860
15,20
448,312
717,255
435,607
408,535
805,640
441,935
858,10
249,147
195,897
699,264
544,772
6,245
751,975
663,829
463,287
269,986
346,492
342,768
580,101
687,887
286,43
262,829
397,914
135,481
563,382
966,929
25,354
558,472
205,906
141,995
525,667
186,691
510,225
218,557
310,216
326,534
765,572
591,904
510,48
76,871
752,580
78,182
789,957
764,284
122,848
442,46
548,975
887,517
599,644
377,330
45,501
181,729
697,12
862,650
653,715
832,164
12,541
630,257
869,597
970,804
732,546
708,533
986,324
280,566
702,825
617,543
645,308
772,777
781,556
889,966
199,182
430,222
885,507
462,280
617,919
986,684
475,648
506,472
204,901
271,964
408,859
373,636
593,127
424,64
773,610
54,841
343,57
164,763
505,937
491,523
889,117
377,638
882,621
189,993
633,792
868,461
71,238
889,869
907,425
757,293
859,670
945,851
517,355
189,665
736,647
514,20
573,223
176,103
759,960
762,593
671,537
335,988
361,626
797,512
893,257
487,117
439,69
190,365
561,122
39,813
256,750
950,804
209,823
450,777
895,694
617,74
937,195
576,879
943,24
619,800
523,567
534,975
230,445
753,608
473,55
525,322
842,223
846,770
351,631
594,997
542,969
222,920
349,7
177,160
323,19
137,669
289,598
856,590
221,559
263,490
79,289
999,177
12,665
560,54
534,644
755,38
963,945
200,706
982,840
510,790
845,48
462,726
755,129
710,48
636,488
34,635
46,68
182,883
376,470
269,61
467,647
262,3
627,582
314,358
567,654
848,361
865,714
192,355
699,853
379,121
409,865
185,94
760,282
557,181
379,687
58,637
728,733
974,207
533,500
116,657
799,646
132,123
803,407
1,994
999,772
376,282
762,337
226,357
589,756
398,778
757,48
598,168
700,609
761,18
980,835
160,256
171,871
846,964
303,706
292,519
75,386
243,344
273,336
876,778
929,889
501,894
632,386
151,597
376,932
873,748
157,140
686,246
736,967
311,296
27,693
764,298
624,719
859,249
49,402
573,745
510,118
55,806
565,906
723,241
764,216
25,389
224,337
46,829
820,1000
470,674
404,134
547,227
362,314
88,231
85,997
68,518
788,823
976,381
65,981
772,144
788,346
400,381
17,152
165,994
519,314
709,288
100,589
900,111
792,886
935,666
193,953
311,470
684,94
884,689
582,311
260,223
317,776
58,714
388,270
856,917
894,247
779,551
708,355
4,998
627,309
216,85
308,226
799,549
943,108
262,33
973,856
8,816
702,108
126,48
708,53
816,29
855,595
930,916
779,332
803,809
380,973
721,477
289,514
122,1000
538,453
858,554
522,718
393,251
897,458
556,778
703,818
620,207
876,439
413,6
285,39
252,115
530,781
58,301
12,428
925,479
104,964
135,742
817,912
156,524
836,92
359,880
231,956
754,781
313,375
859,418
381,383
569,775
597,896
74,356
983,30
382,607
834,388
565,55
570,446
807,684
261,624
5,783
50,433
419,124
753,555
211,607
28,605
662,809
314,475
474,737
603,248
512,927
645,922
822,914
48,710
987,270
870,935
622,117
781,699
193,922
718,396
385,356
15,411
934,335
27,538
378,95
437,927
268,362
303,470
760,204
692,737
598,919
174,282
555,530
975,463
609,296
968,856
728,455
258,169
467,92
119,181
919,672
709,520
967,361
640,664
95,269
39,240
635,256
95,692
207,726
712,611
197,426
521,346
238,625
886,737
563,701
116,459
793,267
67,705
283,302
646,747
880,191
160,202
700,288
529,85
634,679
126,757
704,177
507,155
575,516
142,488
517,885
591,279
439,271
405,247
288,220
367,987
218,108
497,535
114,567
606,188
604,501
700,636
194,987
496,527
124,162
212,706
39,959
396,532
471,987
668,565
48,214
55,561
731,230
584,917
60,288
983,539
48,151
396,768
562,444
805,783
584,845
572,514
618,346
33,113
93,912
885,498
301,801
705,375
618,906
754,478
508,517
341,77
677,1
196,720
869,105
696,279
737,980
897,429
775,880
865,908
857,370
799,591
781,900
355,868
561,35
709,813
13,781
123,72
219,122
564,148
132,753
483,613
634,884
813,55
427,21
737,233
55,469
619,160
397,348
355,226
83,230
815,558
791,722
462,529
958,454
694,55
123,617
638,905
309,780
8,856
271,240
874,56
337,442
294,117
209,121
485,988
540,941
244,201
960,395
986,283
129,534
360,426
970,14
523,705
105,282
766,718
247,466
451,527
380,291
470,420
193,212
313,989
269,678
735,198
658,432
717,160
93,317
224,272
229,791
322,110
34,426
319,947
172,514
362,508
36,937
121,902
673,414
811,343
428,58
238,24
618,770
686,121
255,102
436,436
125,310
590,912
254,29
268,563
633,694
347,161
77,757
119,454
177,402
70,651
783,398
200,496
895,118
625,566
944,20
170,82
457,979
568,57
925,61
412,667
448,385
251,126
132,156
864,273
762,337
561,403
904,210
452,796
697,793
635,62
812,664
897,113
929,615
911,248
658,450
957,140
13,234
251,128
17,977
121,559
222,523
158,386
863,245
63,537
978,358
419,998
961,25
674,578
475,498
613,341
912,744
59,286
881,656
290,506
227,710
501,451
63,117
695,673
611,952
452,304
748,110
713,466
517,933
712,430
161,538
406,366
9,487
313,89
38,396
915,41
456,178
644,905
776,994
194,512
252,821
947,405
509,177
550,614
321,236
702,849
348,812
789,927
968,524
644,146
374,616
540,301
915,227
775,229
972,338
194,724
240,754
863,558
63,761
370,399
574,727
914,818
333,957
215,765
183,382
487,651
110,5
607,11
766,26
455,746
118,160
595,265
254,354
306,428
625,558
668,799
311,165
602,492
205,530
379,807
190,212
676,833
102,63
944,434
684,481
324,281
589,435
177,767
96,783
639,478
548,759
201,236
503,959
339,101
909,452
934,886
668,421
355,457
235,262
373,893
673,471
974,65
207,974
377,83
904,522
230,903
922,775
193,941
216,749
352,724
518,948
532,93
172,999
272,518
134,649
184,681
172,845
670,23
58,504
704,319
701,580
332,854
820,73
308,926
447,656
807,837
531,221
832,944
706,522
821,879
174,595
644,257
641,118
68,108
333,171
745,226
847,318
716,981
59,193
478,703
661,957
999,500
36,51
533,21
159,380
384,257
990,935
61,247
325,489
413,148
455,652
286,213
924,246
861,892
754,769
667,266
548,503
120,691
43,187
275,407
313,229
494,487
468,975
349,669
975,596
319,897
508,844
566,501
645,306
838,825
640,454
754,609
32,694
143,269
39,836
307,213
476,582
851,415
758,106
631,934
700,236
872,725
266,48
362,489
597,818
198,380
651,361
479,418
258,98
351,167
490,829
924,322
34,884
525,119
441,651
953,809
950,392
906,432
959,914
894,491
500,629
719,92
941,646
144,641
830,49
721,302
505,311
665,535
863,622
773,675
442,847
98,488
543,115
71,267
950,944
682,459
237,993
835,887
699,951
9,498
414,72
10,32
80,74
915,71
150,278
78,908
4,320
483,73
934,817
733,958
281,978
154,935
510,943
759,748
183,64
449,232
365,54
156,838
830,743
471,881
575,921
936,206
25,957
979,647
81,72
987,210
456,419
988,451
342,600
58,452
450,417
648,754
872,351
652,436
906,816
645,306
98,714
5,562
602,741
894,248
158,796
428,583
169,872
887,35
985,666
370,444
498,654
364,41
895,179
924,132
996,76
374,61
470,944
663,353
951,320
152,104
430,360
177,234
7,34
625,719
78,224
451,676
307,880
13,46
852,87
607,360
611,9
949,187
596,660
472,42
382,162
342,335
776,441
958,228
433,70
661,141
406,63
649,804
506,927
454,991
599,766
971,907
2,259
875,190
158,116
914,314
150,713
918,9
53,250
472,306
173,257
806,487
504,467
726,949
195,161
208,930
494,607
457,721
482,313
909,929
796,331
496,663
553,841
1000,16
225,932
592,406
761,767
407,796
254,638
739,826
696,347
255,31
