T_i,B_i
723,503
840,839
454,855
93,775
874,766
195,757
337,238
313,583
422,555
250,245
582,784
546,567
51,503
826,853
107,708
542,466
55,240
575,405
853,451
930,873
458,751
852,751
400,313
926,133
271,927
689,473
675,512
115,878
767,446
336,803
713,599
138,170
239,672
757,307
772,187
984,448
369,510
840,986
634,566
359,992
391,110
204,880
45,229
449,19
157,446
508,657
163,28
738,663
338,701
972,366
386,239
788,45
950,427
77,851
997,513
873,253
785,330
268,357
557,946
288,54
776,926
738,605
803,880
207,898
397,240
767,624
425,406
5,644
270,166
403,409
713,579
721,152
482,362
178,370
911,885
382,476
853,544
105,241
198,244
195,151
521,150
992,397
633,336
798,648
947,721
726,493
619,557
281,12
711,414
756,422
951,165
840,619
349,201
990,182
230,797
243,357
349,285
594,442
541,915
258,793
910,277
402,631
662,162
820,789
185,307
27,617
83,852
655,89
687,816
754,593
686,468
490,103
614,253
528,506
584,489
458,154
87,83
578,396
505,725
859,134
172,766
107,944
760,275
645,774
16,260
912,482
28,883
165,915
61,152
355,126
568,496
85,766
459,279
614,191
93,22
50,128
87,932
65,601
360,67
680,258
184,485
470,178
953,688
928,329
108,936
518,87
684,351
583,740
651,479
531,655
734,971
776,133
391,86
156,714
886,694
139,496
521,899
911,275
847,195
779,254
397,693
734,184
565,626
356,645
253,484
572,858
182,941
836,566
998,895
808,522
774,1
441,318
712,588
194,309
2,919
781,238
699,278
35,811
231,84
863,885
373,989
698,181
258,664
38,545
910,81
770,939
597,900
394,714
604,477
885,783
430,494
975,916
13,515
7,137
559,365
736,835
491,968
876,300
714,441
451,481
65,211
683,570
509,940
130,731
12,546
567,596
101,128
302,643
823,757
843,144
262,328
644,45
819,321
703,408
287,631
924,150
163,745
651,74
783,123
463,720
614,150
256,800
631,435
157,437
664,119
897,959
76,685
738,34
562,341
461,609
855,782
925,923
706,368
947,972
718,489
115,979
986,121
331,400
545,161
682,893
218,222
166,266
254,197
838,371
726,922
613,563
426,412
661,338
46,65
570,858
341,339
303,385
639,576
616,512
672,179
673,807
934,265
970,467
652,275
773,294
61,353
672,336
778,271
798,764
506,534
177,500
240,176
858,412
875,830
516,521
897,603
765,242
333,779
895,695
20,850
52,996
6,564
444,801
363,338
940,195
436,316
610,295
876,848
55,735
708,507
305,338
646,81
223,819
725,83
573,571
650,195
742,989
775,31
721,952
552,485
887,237
661,490
476,825
823,416
454,833
97,616
527,716
924,199
349,383
244,899
320,741
223,753
996,816
759,381
939,987
341,690
844,574
318,433
917,195
402,951
199,723
673,473
663,402
413,29
204,617
245,495
92,538
903,634
905,662
449,141
469,981
831,440
219,365
725,584
405,343
648,496
8,295
811,821
362,955
252,947
83,27
5,102
485,633
631,359
798,944
152,835
17,212
130,583
779,837
299,823
139,858
75,51
238,215
900,209
359,412
646,166
732,295
849,665
340,462
154,496
872,420
119,545
143,430
323,920
507,547
433,272
953,310
152,805
447,212
456,302
649,254
289,78
236,486
117,88
765,59
14,195
667,939
539,765
664,755
650,823
835,764
687,74
58,191
614,308
4,791
794,654
692,912
419,780
104,772
225,402
842,406
514,377
329,873
633,389
729,868
641,630
903,533
90,32
942,213
955,494
431,702
768,246
263,751
294,546
489,846
645,287
503,522
321,499
847,721
779,266
1,515
677,1
689,632
636,421
908,471
671,366
739,231
527,743
135,512
545,748
104,753
158,543
824,971
168,871
476,713
499,828
230,117
122,946
21,919
443,907
76,168
998,305
515,93
216,654
773,752
523,192
142,406
934,143
798,813
194,366
915,400
719,246
874,236
816,350
359,790
9,550
439,700
584,29
479,539
911,517
861,598
636,242
690,331
798,1000
726,198
653,719
430,696
628,841
102,256
729,883
88,611
815,123
935,121
665,575
15,408
728,379
989,901
708,915
600,682
653,642
743,26
809,261
156,81
431,554
321,882
89,763
953,205
897,756
462,717
815,44
499,108
697,288
929,766
638,738
891,581
560,878
141,690
656,239
417,131
802,411
588,509
764,26
464,703
732,559
982,650
701,959
136,280
738,912
706,692
217,68
237,863
814,368
346,560
457,576
842,126
511,223
970,599
959,451
914,595
608,25
551,301
772,715
108,928
343,170
638,270
396,743
263,302
977,154
153,938
89,928
999,748
235,844
233,757
993,968
394,880
472,153
778,849
763,690
854,100
724,693
55,113
409,34
352,757
146,46
501,273
516,181
241,771
819,288
907,853
454,75
727,723
801,319
296,722
319,927
297,88
557,720
378,144
730,774
499,45
921,44
65,177
765,314
668,640
252,885
607,170
860,713
576,729
133,707
506,500
61,415
766,330
876,472
698,851
799,864
814,77
801,455
657,806
234,703
538,383
163,637
958,267
682,931
204,614
238,312
982,961
187,636
646,463
370,224
387,734
695,580
240,922
738,621
877,874
556,378
194,725
956,579
684,487
735,474
594,988
756,959
180,270
234,931
308,505
103,970
609,405
71,629
80,496
56,909
473,419
33,421
621,804
840,925
359,767
467,353
469,189
277,144
233,122
447,923
473,706
208,262
412,557
787,54
194,953
425,701
370,939
745,574
518,765
286,535
591,91
874,393
916,307
823,383
168,214
976,392
709,529
510,707
650,703
198,782
797,954
82,716
363,326
531,767
197,791
505,256
144,319
398,343
234,378
807,176
198,79
382,103
943,281
106,771
607,761
986,671
752,713
181,407
379,290
201,966
32,374
357,498
163,657
776,93
287,250
565,722
772,696
211,814
962,492
544,796
427,757
364,194
517,110
688,987
792,556
714,978
426,300
796,271
593,696
267,841
733,638
988,788
178,140
598,950
955,371
83,250
502,710
87,415
438,15
502,897
265,374
784,886
234,329
378,902
838,909
463,289
599,901
830,529
530,296
325,543
503,314
552,408
168,396
755,334
176,924
726,769
122,128
567,79
226,993
568,268
577,731
683,182
458,435
814,957
6,806
706,592
213,287
137,149
106,667
329,960
683,652
628,40
638,393
743,964
581,493
43,776
471,812
923,877
244,442
849,202
15,550
860,139
681,919
275,703
74,225
919,400
369,423
507,29
373,678
63,894
350,298
996,811
832,446
790,222
875,600
235,8
83,701
732,520
414,652
858,299
555,825
401,611
67,993
895,359
541,993
432,51
307,411
364,943
115,407
681,800
432,200
874,808
436,68
601,118
176,426
682,73
507,286
274,31
489,835
284,1000
362,786
246,151
252,966
794,224
559,122
200,572
335,387
650,776
557,62
718,404
959,28
3,357
874,615
915,335
398,547
962,707
1,284
739,679
839,615
894,988
340,974
350,679
122,666
938,924
650,314
418,213
612,584
575,711
28,656
726,987
320,344
91,710
355,218
724,399
289,47
253,320
234,662
740,965
621,557
741,627
700,863
400,192
682,330
428,705
525,255
353,936
723,67
551,367
793,185
329,346
26,314
917,633
368,425
532,478
827,822
566,792
526,218
14,818
46,424
648,277
104,914
875,512
186,58
464,738
966,775
547,452
234,872
949,556
328,848
463,95
313,391
481,643
366,838
61,325
461,600
615,636
965,239
704,252
436,456
616,616
584,385
678,284
461,946
572,476
50,60
65,269
723,984
535,918
214,278
151,59
803,478
681,859
561,445
949,178
837,464
967,642
234,242
23,296
652,19
962,449
285,242
94,583
381,575
17,922
320,707
222,209
855,299
179,748
379,324
498,301
937,188
149,285
17,697
632,36
312,603
245,186
826,321
297,79
318,831
773,115
330,28
678,373
472,396
953,474
870,367
816,646
410,560
854,767
571,156
729,546
849,331
300,481
67,504
454,382
866,819
917,874
463,634
900,263
212,585
70,360
359,717
44,633
527,609
40,462
832,479
626,769
304,694
578,674
288,59
958,317
601,832
379,938
7,413
45,708
108,427
909,99
853,700
207,134
738,834
857,344
912,723
824,746
481,190
2,892
232,775
330,715
434,913
168,552
343,513
320,718
874,752
968,246
116,7
45,332
537,399
969,666
360,100
369,714
718,21
494,70
554,399
931,793
625,635
954,711
486,654
260,946
194,528
417,844
945,160
467,262
767,291
983,117
941,959
595,323
750,108
140,959
607,170
797,69
185,306
814,133
938,668
973,544
732,107
651,456
23,831
592,717
481,453
948,617
897,709
721,176
403,114
697,378
881,976
938,835
918,642
610,369
132,322
408,288
455,480
319,356
12,365
185,999
212,944
12,524
294,470
42,202
467,183
943,984
416,580
7,966
190,958
878,36
864,439
536,321
849,887
988,701
515,643
843,448
829,360
851,61
231,721
248,14
62,245
362,579
118,261
387,467
120,348
988,229
374,343
87,864
187,82
188,87
669,294
438,725
562,150
150,667
257,569
31,143
607,175
257,88
248,540
139,381
777,874
479,639
754,440
464,494
166,383
172,326
285,787
537,887
167,310
994,696
767,521
770,555
962,806
418,953
371,182
506,299
417,282
49,564
582,233
487,740
755,541
531,178
191,36
745,434
44,911
713,667
966,743
952,682
516,698
66,335
844,543
367,980
46,591
548,672
203,618
641,444
885,202
913,509
946,771
551,986
842,225
802,438
49,18
16,653
969,20
619,585
336,842
271,440
5,771
631,881
336,578
398,755
1000,258
550,534
919,602
595,415
929,519
524,775
111,242
686,192
613,993
772,224
399,824
814,237
12,364
555,121
567,524
668,951
843,678
925,545
110,650
836,586
745,421
640,47
801,708
66,158
258,969
353,793
621,863
838,381
505,280
889,916
800,492
465,46
259,151
635,367
680,197
439,973
696,668
741,507
83,536
98,814
398,554
244,490
321,695
930,227
774,739
564,586
502,189
78,978
397,992
238,827
614,979
982,153
622,915
697,931
64,293
434,287
631,276
782,360
47,481
112,45
484,138
333,980
760,268
968,893
772,367
623,915
694,810
221,930
262,129
62,427
85,821
152,612
764,553
918,881
675,976
497,679
797,202
402,566
304,380
269,560
866,326
578,635
982,16
658,355
603,758
465,180
529,24
988,761
603,933
69,53
222,803
908,346
47,511
995,292
482,76
951,391
262,98
273,938
772,400
839,935
848,941
258,477
212,409
717,175
76,959
652,203
518,687
539,8
213,880
740,384
573,564
679,483
903,966
667,9
696,184
762,87
617,119
605,732
104,357
553,24
367,374
275,691
188,849
107,383
720,704
821,343
953,237
588,195
767,405
635,812
127,243
612,941
629,514
472,788
546,775
575,911
244,386
618,801
19,214
953,198
368,356
972,314
507,384
780,810
844,258
391,956
803,118
428,450
341,170
801,659
709,688
480,781
854,804
556,4
848,119
90,450
944,815
144,915
328,661
328,885
89,515
731,473
981,471
39,478
697,667
505,639
450,817
558,849
883,637
426,699
648,37
307,366
991,666
591,158
403,949
893,574
479,77
607,329
523,190
260,393
945,756
977,502
118,329
909,929
589,967
605,881
63,601
857,115
121,68
205,824
710,222
117,739
748,32
880,664
998,775
46,651
860,365
602,598
42,132
964,982
226,955
142,579
690,887
328,534
256,191
622,561
313,590
97,57
213,185
757,465
686,683
354,683
326,818
717,935
701,109
615,306
809,844
785,647
805,705
228,785
756,889
800,69
868,830
766,248
32,338
437,154
476,958
821,509
364,470
589,259
171,878
812,10
458,401
67,993
59,683
914,340
277,183
553,534
979,749
354,89
236,431
687,693
119,718
172,881
189,147
586,532
630,822
985,500
280,479
843,10
861,372
667,77
171,310
811,429
454,410
610,544
376,216
244,931
80,562
155,285
613,815
814,404
890,710
676,162
891,776
698,487
230,379
318,896
195,663
214,173
379,478
897,860
253,469
896,869
646,539
244,951
47,75
307,859
324,430
520,529
734,267
579,943
659,446
138,306
368,145
327,211
717,97
778,931
295,243
15,438
159,755
815,943
627,675
259,338
836,296
924,335
587,332
761,93
920,984
644,341
198,196
500,708
338,571
43,489
84,494
208,677
238,428
732,516
268,490
445,129
198,883
402,896
573,573
528,521
473,180
393,259
778,147
897,724
313,197
957,660
128,603
557,206
309,879
766,168
294,230
634,729
396,909
787,730
622,609
527,451
305,205
416,606
646,217
778,916
122,472
128,179
949,301
792,534
229,582
850,206
552,718
566,195
73,823
80,966
765,301
607,3
111,253
333,547
180,47
297,858
988,854
448,28
93,203
159,860
573,340
238,314
64,706
803,726
21,930
746,349
214,197
374,223
512,214
122,525
421,344
882,431
699,425
446,252
418,184
346,609
500,532
481,178
423,171
798,459
999,854
817,218
981,140
938,787
602,760
37,857
583,90
617,109
721,301
958,856
634,842
628,572
256,574
232,25
286,948
705,383
269,662
420,82
364,478
291,724
614,480
300,829
492,588
682,389
494,619
988,934
633,823
615,108
480,199
288,561
532,615
970,392
56,843
910,459
225,427
118,290
954,219
9,726
453,550
969,867
481,816
595,615
634,508
297,276
963,396
793,42
620,978
859,43
330,159
695,744
928,12
917,72
729,453
632,40
563,724
392,477
449,116
239,855
96,799
729,5
924,187
523,49
526,598
813,911
634,239
22,518
430,856
522,237
863,685
705,193
705,268
569,156
640,776
358,253
186,329
869,593
836,161
994,535
921,462
579,25
606,706
17,287
865,450
701,782
748,213
333,503
877,95
990,647
576,862
439,120
531,173
162,356
719,338
105,804
274,983
699,342
462,809
453,600
393,240
243,884
186,384
380,155
144,511
986,631
810,642
942,818
232,511
786,743
265,613
174,919
801,477
656,766
967,241
863,947
148,289
677,698
565,553
517,933
207,280
235,17
447,954
912,861
847,878
414,762
637,105
864,786
247,64
570,44
426,635
329,271
798,534
447,18
39,219
65,237
364,473
408,838
701,912
528,232
74,444
535,258
355,366
499,618
980,469
935,116
304,818
12,583
790,7
184,848
914,818
765,600
876,271
170,485
939,948
174,253
853,32
242,181
368,749
154,352
472,266
845,837
687,753
95,181
726,671
956,788
728,275
223,786
127,2
581,220
138,665
598,471
483,684
350,234
507,21
120,913
932,592
657,314
176,336
80,974
141,829
19,136
258,385
809,937
59,892
847,101
397,525
690,622
759,141
662,913
466,277
666,666
199,648
909,830
858,64
644,837
139,56
113,577
674,909
340,240
330,38
694,562
375,834
498,398
856,700
163,646
315,792
880,282
831,673
260,377
719,248
5,940
126,338
660,553
354,680
803,684
569,238
907,761
366,945
567,272
453,858
416,14
273,725
540,408
96,537
503,479
904,838
986,961
985,691
407,966
641,74
868,224
409,173
947,747
36,904
697,373
180,429
448,160
560,223
925,485
994,208
214,665
963,860
647,70
468,739
58,912
907,599
834,486
240,201
754,436
232,534
423,121
220,381
946,830
620,129
269,307
330,265
135,991
479,985
860,786
571,680
515,754
616,624
930,782
573,781
342,281
823,470
290,848
655,533
551,428
847,48
373,795
704,172
535,18
148,822
684,99
873,953
255,104
176,124
846,810
222,208
999,663
717,736
682,206
831,368
387,330
87,956
322,363
463,695
582,147
536,808
794,834
432,388
84,961
980,212
354,188
762,384
497,667
959,635
484,485
63,759
810,802
13,53
483,903
213,478
222,716
216,566
672,191
638,382
713,539
154,837
205,945
63,894
797,731
809,505
363,221
154,622
416,425
968,927
413,357
268,945
303,428
46,402
56,372
442,213
222,236
991,894
167,551
121,192
681,869
145,255
947,682
844,210
72,152
488,73
124,738
931,381
342,146
829,415
235,35
706,149
8,761
797,998
227,383
119,630
555,820
575,269
452,814
226,370
257,656
437,223
310,257
316,286
387,543
651,930
994,41
715,245
261,840
937,94
909,902
46,552
307,682
662,64
157,362
89,64
711,601
482,542
632,576
592,721
410,331
138,366
273,706
757,570
518,356
549,653
219,706
459,945
826,869
312,834
731,179
417,729
992,558
994,987
608,69
600,579
407,406
142,402
245,361
302,163
985,74
813,684
289,92
443,841
624,805
2,447
208,413
350,989
760,636
558,104
604,863
262,18
921,6
409,783
451,569
38,651
724,93
319,715
352,465
429,900
357,536
508,476
882,836
529,241
197,277
476,650
863,756
360,766
968,565
997,610
129,578
641,199
279,419
863,986
781,495
568,389
112,611
3,24
624,666
7,269
587,205
859,71
871,299
765,4
86,452
985,587
976,11
528,607
12,869
894,887
156,144
194,832
46,962
471,635
363,361
356,387
137,28
476,169
892,334
193,956
29,958
223,222
217,83
932,857
813,506
650,240
408,973
141,303
791,214
308,379
198,38
574,628
512,834
282,858
606,74
116,112
699,62
597,378
905,872
38,226
780,200
798,392
699,547
547,801
417,388
482,433
10,716
126,2
605,316
790,616
406,774
67,158
135,491
802,572
634,977
602,207
782,23
676,248
891,721
493,888
317,852
9,800
842,111
940,778
472,785
167,426
388,993
829,680
338,428
274,952
214,452
52,941
631,399
765,572
527,361
173,550
133,327
206,623
874,865
180,966
873,263
65,487
233,361
729,784
37,665
44,473
796,238
335,555
580,560
224,280
343,949
550,212
553,17
906,888
78,347
330,817
918,470
697,349
154,982
369,522
502,247
959,919
716,984
627,161
662,65
164,680
645,900
184,796
45,818
292,467
349,754
860,748
81,821
891,219
383,898
980,82
436,612
869,248
806,970
11,517
954,727
898,462
472,182
230,358
950,864
426,644
706,29
578,132
514,796
587,271
264,688
865,114
16,117
808,63
538,688
173,274
752,969
305,553
58,703
85,726
151,958
129,520
926,208
150,598
305,342
387,884
701,706
769,128
614,202
583,19
175,653
363,445
417,308
460,911
850,561
830,513
701,187
301,484
524,129
787,488
657,516
992,68
256,997
307,164
634,461
981,805
570,463
471,716
705,737
733,612
323,678
194,39
639,242
246,825
171,721
74,405
729,975
834,162
541,66
569,617
346,746
236,894
62,410
595,849
982,203
501,633
78,105
886,182
126,918
546,471
137,166
985,420
843,690
27,21
23,309
866,963
666,428
294,202
400,59
628,250
377,549
557,919
221,873
522,478
121,275
528,647
450,159
642,853
38,59
955,134
661,972
7,188
826,316
31,969
515,420
20,961
9,463
764,45
224,180
941,39
264,813
961,86
263,94
169,683
166,203
749,85
967,939
202,819
923,139
557,466
273,168
137,267
398,815
127,537
854,242
191,137
471,182
841,828
106,998
388,129
313,900
486,5
107,67
743,703
997,793
438,735
834,439
213,723
595,14
694,558
888,25
476,511
243,435
830,291
242,157
203,583
357,802
542,18
381,431
320,480
524,61
904,404
112,356
679,499
541,733
867,309
369,63
669,579
517,569
270,307
983,683
470,341
397,181
800,263
364,672
776,920
721,898
20,351
916,34
407,445
31,391
231,513
609,380
352,126
838,933
875,947
137,375
773,511
105,460
634,410
8,448
943,304
649,517
857,593
747,512
512,62
642,426
667,382
281,557
274,627
234,927
313,433
124,319
798,356
573,554
559,295
357,279
955,35
182,881
624,524
332,453
568,619
568,110
626,124
388,471
61,423
451,840
314,334
245,326
268,329
995,786
258,870
96,371
372,603
700,879
853,326
91,182
492,830
40,176
753,149
88,93
462,753
23,581
481,421
400,353
677,538
382,727
380,459
866,267
3,816
498,465
326,969
288,151
277,735
131,658
18,211
244,555
493,649
205,846
141,474
793,268
560,812
519,488
480,571
850,804
288,475
557,460
633,422
965,491
366,673
820,6
827,75
470,411
175,975
975,982
251,772
135,752
195,915
794,974
86,50
57,33
156,438
901,295
140,783
677,684
271,10
135,189
368,410
667,916
931,338
644,579
983,264
749,804
278,71
641,243
965,640
741,899
2,554
328,318
57,95
412,216
325,688
507,523
215,454
495,571
929,782
219,180
883,995
941,533
578,228
452,714
711,63
173,671
79,100
513,813
495,699
780,165
394,230
967,12
448,763
701,186
240,717
912,128
532,122
551,838
336,753
155,338
170,88
98,686
57,721
780,155
764,274
4,866
644,740
725,968
513,825
120,799
939,574
568,620
140,179
188,102
97,208
133,716
42,790
160,844
114,689
308,883
582,84
967,513
9,392
496,341
335,45
604,933
243,604
556,524
52,479
284,921
218,793
337,258
65,121
410,844
390,360
6,505
509,501
997,386
516,558
784,46
394,745
561,395
799,675
451,229
806,796
220,872
413,166
950,102
391,108
192,403
803,609
541,330
957,178
886,941
493,739
424,198
412,394
817,820
201,701
557,449
444,886
296,245
636,944
781,727
458,284
24,971
534,495
714,464
553,247
342,244
81,550
756,502
680,478
680,980
460,171
650,787
77,18
873,944
423,119
437,208
8,552
587,377
421,554
51,781
515,486
349,655
158,586
36,238
477,672
745,928
314,963
810,685
474,831
152,485
242,90
528,188
607,112
643,623
70,155
205,120
915,71
617,341
223,939
119,880
594,214
1,466
524,805
946,830
318,356
717,809
430,283
716,736
815,791
472,883
183,430
184,532
644,889
813,886
707,934
275,693
805,765
500,643
156,435
638,722
15,932
923,473
566,248
203,168
642,913
738,965
246,876
108,516
662,523
134,478
959,781
575,153
481,136
663,664
776,929
498,329
16,179
779,422
737,88
909,720
132,168
728,643
540,163
294,595
759,742
843,335
918,283
645,36
561,795
79,166
985,143
520,112
156,348
262,403
823,835
487,664
167,918
616,897
949,676
588,987
981,948
971,709
390,676
966,693
577,210
133,378
698,668
96,916
556,988
953,623
956,936
522,226
567,420
532,785
852,541
433,536
653,703
831,426
108,300
978,716
528,125
759,604
919,66
529,822
823,151
354,8
59,932
34,851
310,386
284,738
240,364
682,567
123,481
504,81
180,625
409,297
324,359
750,280
121,880
544,503
428,48
2,582
397,89
103,304
612,134
809,13
298,339
717,163
476,796
749,879
164,190
301,636
900,763
482,397
810,812
271,362
530,928
61,135
581,876
721,151
355,436
900,735
113,412
557,28
8,191
333,485
268,678
397,84
24,259
596,605
138,771
13,914
788,646
19,921
808,536
708,434
219,891
21,869
256,724
805,524
79,962
181,872
497,324
779,809
800,829
765,4
653,141
821,462
630,717
433,433
33,732
635,378
647,855
913,803
765,991
125,199
945,512
104,137
524,484
407,959
651,162
551,912
96,189
260,784
938,6
878,157
440,770
427,954
966,878
300,793
26,481
222,625
744,501
405,194
455,910
527,741
943,721
654,981
976,420
697,748
822,397
333,625
637,281
191,237
600,132
580,225
203,932
147,479
699,931
493,383
793,645
881,945
898,304
265,6
697,881
149,590
662,34
34,843
414,996
849,205
381,14
135,241
121,585
24,989
197,337
381,161
29,953
243,734
769,319
564,134
591,262
392,356
160,106
291,605
711,165
850,709
487,242
212,750
869,347
693,81
126,459
773,19
611,65
507,656
859,551
265,979
883,465
253,814
665,544
740,723
372,499
378,11
186,642
781,479
158,993
672,909
308,291
373,819
893,341
298,893
911,9
447,813
772,563
376,826
428,402
439,531
165,744
256,163
317,854
284,973
971,595
262,650
247,924
43,153
723,298
191,832
458,23
606,321
379,625
809,579
378,596
395,761
550,76
602,525
835,97
212,773
490,15
31,801
483,365
92,626
306,513
778,537
219,141
404,754
944,260
282,931
120,955
43,113
75,817
347,302
324,954
848,173
295,481
931,78
407,523
500,451
226,593
850,52
298,594
481,211
217,36
609,751
584,836
152,504
385,993
922,120
289,428
791,854
932,866
540,495
391,175
984,751
955,787
914,792
234,924
991,429
687,109
127,871
233,922
894,953
26,962
954,891
471,315
997,332
493,92
471,963
603,532
447,977
510,46
511,416
644,20
790,937
133,185
751,587
760,111
198,315
778,798
726,36
228,112
152,461
420,914
480,31
131,299
632,396
761,64
777,415
565,795
494,20
830,564
571,391
619,344
942,769
994,566
662,79
941,467
382,515
86,536
1000,937
213,93
98,444
308,987
616,595
516,868
523,409
940,872
422,824
365,346
431,882
344,607
554,613
908,998
690,129
501,665
868,328
151,158
818,432
3,289
438,602
385,248
611,736
592,105
808,266
848,580
130,198
892,513
502,757
438,321
57,524
92,35
352,237
207,429
440,41
367,445
581,586
390,264
610,946
197,415
544,784
983,283
233,106
790,176
392,502
970,268
221,900
180,337
41,842
433,959
281,531
866,514
574,31
102,718
73,66
950,73
108,80
110,931
921,394
183,329
714,635
491,296
121,489
707,365
228,464
468,690
784,705
260,111
512,836
439,219
209,998
516,910
575,101
754,317
851,603
228,137
102,246
81,635
449,713
482,115
520,849
84,911
928,686
175,53
693,300
367,240
218,4
243,229
456,317
775,541
213,9
755,143
3,970
3,35
891,862
624,642
800,458
271,208
188,82
503,794
10,132
718,866
46,902
810,453
909,898
327,944
923,851
551,398
905,642
23,212
502,267
887,874
680,911
604,531
43,765
2,836
777,149
44,633
429,728
833,275
186,575
126,30
830,253
317,532
152,408
124,416
839,145
904,262
174,926
581,45
430,307
533,214
238,538
198,437
47,740
620,322
27,144
664,414
214,270
133,851
323,893
699,913
478,500
105,90
324,287
608,524
611,95
19,736
121,463
564,793
662,226
330,95
650,736
567,570
374,717
554,694
905,692
361,944
35,250
121,14
535,146
485,602
537,386
984,61
770,901
323,38
501,954
906,41
276,486
118,586
301,4
998,837
257,525
164,346
993,676
856,684
425,353
46,816
179,795
2,497
652,544
271,61
3,291
794,314
241,471
559,882
503,831
53,326
335,565
933,326
87,465
733,583
934,821
869,50
585,713
658,592
658,518
50,584
656,944
893,963
380,182
785,702
314,730
149,144
776,10
841,563
15,474
393,952
732,304
621,435
996,433
733,619
994,210
619,173
676,887
722,454
917,338
871,597
869,346
600,601
689,400
157,446
961,585
773,750
763,330
441,273
431,139
561,792
811,540
990,916
521,8
498,484
60,778
510,770
497,409
988,675
90,221
104,604
553,900
239,785
878,262
660,971
985,265
507,208
528,574
180,882
331,898
280,215
658,38
371,217
121,688
630,278
725,359
850,387
750,348
529,506
272,600
1,748
23,390
227,682
772,847
124,798
627,517
607,553
710,328
530,73
910,394
307,491
394,480
453,918
278,522
21,850
55,971
146,418
201,546
789,803
173,709
636,284
24,166
1000,134
663,131
127,230
288,7
164,611
347,133
236,403
319,130
746,413
947,268
466,577
150,669
979,991
735,951
446,954
506,856
763,945
915,428
813,169
174,790
115,402
762,855
51,167
715,943
767,441
719,880
616,453
900,850
895,564
429,46
682,389
301,54
440,190
276,76
867,702
805,951
161,555
766,764
260,123
788,796
128,8
621,988
768,830
821,14
278,892
395,591
597,955
307,587
948,585
621,950
182,812
409,594
798,473
929,832
241,99
122,118
106,404
193,660
274,858
677,180
441,808
111,843
171,292
958,210
683,71
430,922
342,170
16,401
322,460
587,312
763,626
530,515
235,243
287,840
764,571
633,875
776,983
880,786
855,744
287,500
610,303
438,117
27,957
60,967
451,179
670,935
766,459
306,117
666,310
149,637
782,571
458,467
881,881
78,26
821,620
182,783
531,466
952,296
722,585
566,805
322,33
691,106
379,348
586,452
992,153
813,366
604,225
991,152
494,969
461,977
158,108
609,938
17,843
363,994
858,890
407,89
696,615
760,155
535,26
338,331
406,558
955,748
803,362
906,615
165,47
695,780
715,246
187,123
682,296
327,529
791,694
149,753
617,150
591,19
282,272
278,733
809,776
232,948
732,646
148,516
768,460
131,643
687,140
372,290
225,876
800,761
112,100
309,28
73,786
211,778
82,914
459,527
457,390
56,746
891,807
26,925
511,867
888,522
732,807
151,956
916,977
287,187
807,253
709,474
422,57
871,978
535,351
314,7
228,271
717,33
425,521
542,718
441,313
582,697
937,928
715,433
861,455
79,361
300,356
840,206
476,320
9,736
792,531
540,346
753,837
776,383
739,273
937,975
26,547
760,372
80,993
922,911
6,84
579,747
18,112
366,999
394,656
598,562
824,18
831,741
656,983
240,764
725,774
464,472
656,852
377,231
369,787
610,514
708,802
652,654
543,716
