T_i,B_i
300,561
149,333
424,822
79,859
980,917
774,391
938,993
929,550
632,983
331,873
315,464
558,221
372,787
730,841
103,999
988,29
342,237
386,793
361,908
149,243
238,889
177,530
319,225
922,821
973,339
5,79
262,252
126,227
714,660
935,554
364,123
175,988
354,90
648,813
307,641
288,1
973,51
742,782
327,286
977,690
647,524
311,60
287,374
205,817
595,810
851,619
118,305
565,456
43,745
215,566
158,747
68,601
181,706
924,339
212,22
304,959
504,692
973,232
130,459
582,852
605,72
162,143
518,768
851,825
835,743
886,230
154,338
390,895
281,666
400,812
899,892
594,224
870,488
512,415
131,404
14,497
488,246
491,410
162,312
529,114
474,983
586,222
906,542
715,261
852,123
569,546
569,304
679,660
538,874
890,709
844,168
704,452
350,810
212,811
350,93
215,342
94,247
199,228
209,673
881,584
99,408
631,535
922,733
317,585
217,882
504,287
236,843
599,618
953,608
757,226
16,191
128,770
903,8
447,340
315,817
337,49
198,510
163,923
546,199
358,829
630,862
215,508
203,385
859,980
783,433
184,63
300,798
902,562
43,336
550,160
880,135
10,151
561,583
420,9
68,734
8,24
478,899
864,910
754,173
857,201
131,276
212,1000
958,975
731,180
381,647
277,831
503,824
151,205
809,637
648,307
590,966
886,1000
897,638
930,795
735,108
842,101
204,508
961,866
322,308
752,112
959,236
622,91
67,540
224,817
508,654
65,590
937,70
420,73
119,391
379,88
73,71
934,193
51,949
756,913
750,270
414,24
295,538
35,171
310,759
466,570
31,800
664,284
110,907
512,488
768,15
459,180
514,139
531,574
245,416
969,285
836,405
486,367
282,244
842,321
223,776
126,223
906,910
406,418
245,311
65,454
126,215
967,72
39,903
188,772
892,725
975,462
195,773
982,353
158,223
180,572
744,229
214,225
824,703
809,404
38,835
223,229
58,725
255,316
792,983
763,733
306,858
573,267
968,677
414,794
921,391
828,740
882,803
584,287
474,226
252,436
503,500
20,977
234,878
214,849
871,32
423,968
772,710
720,362
10,425
896,252
352,546
310,613
907,630
410,693
132,283
184,964
548,100
418,479
150,72
636,185
134,428
449,99
669,267
719,581
877,481
41,815
708,54
284,958
559,538
523,817
640,288
70,482
71,3
308,592
615,124
61,395
815,545
581,47
796,875
14,863
435,162
758,571
887,136
966,451
55,400
24,629
631,697
934,79
962,581
715,510
390,368
985,899
245,757
705,56
532,729
142,950
661,643
919,755
399,430
887,662
171,72
165,211
130,254
925,450
704,994
447,64
985,61
816,268
67,557
714,828
4,87
408,999
809,791
268,993
64,518
25,665
234,671
257,807
332,168
925,864
791,276
113,131
867,369
91,401
640,756
368,772
857,802
818,617
406,375
57,716
985,164
828,967
276,23
328,532
177,871
660,412
319,681
846,528
942,949
254,580
285,813
129,974
933,412
903,376
886,614
633,575
461,136
221,432
292,515
37,647
305,686
297,578
583,692
892,954
124,394
867,985
486,288
518,151
363,476
110,878
124,822
230,921
275,938
391,544
770,631
914,618
764,499
603,370
578,221
500,262
191,508
978,640
555,858
706,954
52,357
648,929
446,364
767,565
774,388
970,838
520,893
571,535
357,353
536,154
38,798
494,799
653,843
153,571
623,217
693,888
946,816
193,167
861,8
345,364
699,216
721,389
757,837
457,264
899,25
516,131
164,193
556,953
746,122
862,97
453,843
511,212
392,159
87,568
459,562
4,191
715,642
109,732
767,914
89,46
932,178
513,97
326,407
973,721
792,174
519,46
785,657
142,559
45,410
312,895
109,737
542,794
14,90
78,640
813,685
51,831
593,141
240,189
227,425
706,823
180,908
438,605
161,462
212,573
617,334
824,919
955,127
382,940
791,794
68,749
510,851
928,63
585,424
727,393
253,684
303,227
377,610
690,357
320,953
806,65
138,573
149,889
206,313
948,655
182,93
598,300
380,148
23,118
751,18
273,714
88,383
340,681
951,211
838,660
699,473
40,569
258,863
579,10
143,685
8,822
64,884
133,488
260,713
434,844
687,689
202,310
76,552
397,608
607,233
962,927
678,92
603,362
110,61
808,151
606,453
183,282
10,512
522,744
789,771
8,788
559,225
58,351
788,744
18,172
785,865
288,176
340,818
734,769
30,115
617,828
133,360
315,588
108,486
565,84
921,607
946,947
762,660
873,645
964,270
176,612
457,906
539,467
872,206
995,179
45,228
530,512
773,946
585,749
963,150
807,696
645,580
766,294
966,871
738,19
968,906
433,55
882,496
609,96
825,660
178,803
331,81
353,957
941,105
89,751
467,132
118,311
30,206
799,333
754,864
841,43
52,75
474,890
15,455
33,711
413,370
528,123
535,647
370,807
407,252
378,244
555,696
375,661
848,422
474,735
934,796
164,492
17,44
896,132
757,356
537,524
725,162
891,894
661,868
472,676
864,421
462,429
202,584
394,517
569,83
345,473
951,512
562,24
544,723
211,936
975,114
454,210
569,883
675,951
10,142
773,850
333,797
218,510
825,400
528,524
521,552
626,593
721,407
311,21
721,333
212,908
817,526
244,710
276,603
945,606
507,309
119,363
623,753
815,391
191,610
469,830
986,156
586,949
172,724
826,908
159,965
575,695
748,630
378,700
551,288
164,390
218,986
699,65
293,258
505,318
656,120
491,636
92,724
111,187
763,275
494,855
258,779
50,772
362,643
170,885
954,839
365,887
432,780
679,327
555,472
594,63
382,196
842,332
926,506
415,752
4,848
951,358
916,764
825,491
538,574
659,483
790,625
956,711
259,642
557,496
344,265
28,834
465,804
718,417
735,133
989,983
793,273
976,851
217,852
879,766
630,571
981,436
348,295
146,959
850,486
958,137
18,418
115,204
911,612
942,894
816,482
137,279
712,687
520,948
978,728
955,604
33,191
726,339
249,317
770,96
931,550
515,515
720,156
523,820
218,34
447,29
357,996
800,978
625,530
568,992
903,712
190,361
39,204
794,319
440,506
483,250
770,82
495,310
924,670
873,246
493,545
77,226
14,281
427,909
924,261
840,500
885,426
566,209
831,170
641,601
857,582
920,467
515,529
80,864
247,145
927,59
991,555
570,589
748,647
825,152
186,770
739,892
373,566
166,585
550,694
42,76
470,92
719,145
956,262
969,681
484,731
652,650
973,88
260,842
510,238
607,999
666,331
811,586
377,831
706,330
495,926
493,187
638,408
981,192
941,833
860,638
326,637
8,873
448,590
889,383
68,520
368,618
996,725
431,324
967,418
774,883
753,532
629,263
215,785
616,790
526,186
807,983
720,904
820,646
461,762
306,616
660,742
329,312
169,227
406,508
960,538
952,963
239,641
510,786
430,438
602,131
670,941
553,857
240,561
23,682
20,230
868,246
131,841
433,221
128,148
785,528
359,118
688,439
267,632
806,442
460,47
903,271
401,369
393,969
645,948
618,892
667,764
107,369
712,640
669,659
759,913
923,946
119,199
500,262
97,300
534,304
237,646
138,2
451,650
44,248
990,288
196,562
362,93
973,117
173,401
50,777
745,125
191,685
246,235
174,677
993,136
291,441
428,417
726,644
44,187
844,965
743,727
647,444
56,937
778,583
54,784
457,778
650,280
437,375
772,146
852,830
56,755
979,701
846,558
606,95
110,453
780,86
538,688
293,715
494,261
402,503
536,309
82,451
705,989
95,542
210,239
957,703
398,915
830,148
37,794
190,554
911,488
234,420
486,510
244,937
2,893
833,30
773,913
221,234
959,629
271,433
372,151
718,403
31,5
743,380
202,466
452,451
793,848
180,714
240,545
173,940
213,889
148,633
515,832
397,642
524,307
819,511
910,550
976,676
68,491
737,626
348,105
489,495
822,377
496,249
244,705
850,562
672,702
211,198
174,168
475,909
542,158
738,423
547,378
333,767
269,509
980,762
429,133
275,511
612,931
627,640
145,259
842,347
868,301
273,576
246,896
317,676
136,173
174,870
335,706
718,38
905,413
129,541
669,365
817,899
889,500
154,365
628,58
24,722
910,552
918,109
459,832
697,617
800,792
483,43
522,695
139,713
169,257
766,664
117,874
250,836
124,718
815,353
379,748
522,806
622,306
789,919
124,393
420,151
893,107
309,546
259,952
784,962
95,783
409,242
452,952
442,134
706,365
418,76
106,913
702,425
503,685
444,277
272,214
163,820
99,641
582,578
829,103
933,846
440,506
597,390
521,729
565,4
637,188
349,947
999,129
840,996
234,790
443,525
667,999
709,447
663,813
788,921
975,722
882,940
509,211
92,766
337,675
446,492
723,748
937,94
2,886
597,243
339,158
115,500
335,89
578,342
127,26
201,446
965,617
159,983
807,854
18,141
777,885
822,324
362,402
404,99
466,578
597,689
265,299
309,45
458,888
120,528
485,264
76,111
949,823
403,801
977,545
650,204
103,707
623,127
944,794
864,309
728,653
1,880
408,861
780,357
769,390
65,397
616,236
475,588
79,582
29,425
44,259
495,910
667,439
709,143
592,195
974,838
837,105
918,762
803,487
459,890
820,793
277,285
37,352
449,626
590,466
137,357
264,895
542,232
240,362
152,910
712,37
908,534
291,416
591,335
425,960
743,335
446,484
358,754
364,59
798,201
870,874
943,655
42,912
830,499
658,499
610,24
246,230
488,333
864,856
144,68
679,154
542,287
469,922
651,935
191,185
194,902
966,545
794,695
149,871
306,614
225,226
288,476
779,109
159,234
971,110
609,145
300,535
733,563
369,781
480,570
212,594
487,744
703,412
424,725
978,738
835,848
706,722
416,382
47,904
999,782
203,269
122,497
914,298
755,581
581,523
681,523
852,426
72,869
325,328
16,616
33,673
502,117
602,557
822,652
872,169
619,259
867,17
530,796
732,852
400,766
843,63
788,747
310,582
971,685
331,486
210,653
260,879
303,513
847,503
32,178
549,579
241,583
730,468
967,100
82,197
956,260
525,759
90,567
274,415
976,494
82,357
61,876
409,85
648,151
541,55
997,54
749,790
337,732
91,929
50,125
448,536
231,106
68,400
236,178
354,403
732,336
90,659
318,949
275,826
627,890
985,896
809,322
219,203
325,577
927,417
497,382
842,362
946,500
504,407
521,703
25,277
880,474
217,786
230,667
368,971
364,384
973,75
595,944
113,760
893,5
659,809
275,968
129,951
124,304
254,954
556,346
768,746
600,225
567,795
936,416
61,216
734,922
273,429
839,139
241,240
868,816
277,148
996,997
799,106
757,920
713,44
543,203
210,784
643,5
892,12
568,426
832,720
975,780
118,931
718,876
106,31
873,166
190,786
968,83
327,69
351,543
580,580
212,530
586,413
441,447
388,597
45,344
985,151
951,573
445,742
981,86
594,729
711,470
22,898
508,651
976,697
385,883
234,621
5,247
980,851
842,155
783,118
944,803
829,125
572,47
267,50
688,256
33,185
987,179
462,423
931,750
450,326
499,835
958,515
18,933
915,919
557,171
532,660
619,844
234,126
431,246
690,482
495,105
111,115
359,337
324,179
116,959
369,287
547,398
159,716
807,263
50,47
698,830
370,664
712,207
838,41
55,775
99,519
765,217
849,257
264,734
882,767
780,883
543,162
107,702
404,931
82,676
952,897
955,116
394,886
145,494
208,400
610,198
630,462
285,415
792,901
908,880
888,345
294,795
541,346
713,98
211,492
578,478
279,968
405,201
259,327
984,796
1,966
715,255
785,453
617,803
879,993
640,999
800,906
281,589
642,550
373,1000
304,411
274,161
619,466
62,613
114,969
297,945
902,815
735,83
961,637
24,425
212,703
67,634
339,796
758,628
176,150
938,692
240,843
811,517
867,100
768,785
767,163
242,309
64,379
546,498
952,901
696,694
828,566
272,414
595,877
374,877
415,50
237,674
834,43
522,282
730,110
985,170
388,464
47,747
509,112
775,67
962,847
788,557
694,764
266,39
449,152
354,778
325,909
547,799
408,985
385,331
334,746
140,714
440,113
823,133
589,505
780,19
297,208
459,749
845,638
52,450
189,458
515,833
306,426
725,566
725,554
238,216
784,991
84,489
782,305
374,61
738,618
213,277
237,476
250,263
557,266
141,626
271,574
237,404
782,409
138,648
358,866
558,653
716,612
287,489
922,694
792,731
652,19
671,453
50,357
710,974
929,965
547,329
985,194
619,10
132,656
285,661
900,45
246,360
646,739
451,283
879,180
989,967
24,284
69,145
125,64
453,631
36,893
18,939
103,766
354,559
111,646
539,551
250,855
447,683
972,834
523,729
695,392
797,887
62,507
341,374
301,612
2,102
55,660
241,775
913,651
399,812
697,988
344,531
307,867
578,657
237,579
887,457
705,465
305,68
858,808
97,540
3,165
839,627
92,409
625,541
327,961
664,973
43,432
285,88
242,227
22,742
909,302
883,662
824,490
469,86
339,960
682,25
943,475
116,310
569,476
762,155
548,345
16,319
662,158
970,541
635,899
146,792
588,865
760,420
773,238
2,224
586,484
936,292
785,659
16,822
696,677
740,501
467,46
999,321
22,616
94,862
992,942
616,424
720,828
905,497
475,8
600,100
885,543
907,807
889,922
866,393
570,732
127,11
660,1
881,803
159,417
740,784
506,581
226,949
756,422
775,218
332,20
256,5
206,53
35,757
970,473
928,622
522,135
196,503
474,390
128,475
170,583
72,824
323,388
785,765
178,3
753,30
809,199
964,486
752,808
868,543
756,802
829,737
450,602
540,929
365,622
671,469
40,91
655,704
416,935
61,119
984,432
469,930
879,971
128,884
113,794
253,100
721,236
235,303
1,773
238,614
914,662
879,206
196,262
843,10
514,269
987,259
351,887
210,505
897,948
649,52
732,258
945,415
322,495
656,62
28,321
595,350
746,994
358,40
534,541
744,815
342,333
742,536
47,951
964,735
384,199
293,842
819,14
396,592
106,966
421,732
419,52
188,821
279,901
773,702
803,329
897,1
466,416
148,575
152,232
169,260
902,245
374,214
245,235
525,743
597,6
445,270
508,738
653,758
310,894
773,918
107,520
489,337
929,366
167,838
175,730
602,793
355,451
223,123
405,676
984,788
305,765
47,988
741,19
205,316
542,262
82,351
228,883
355,844
304,309
890,983
721,53
401,638
210,495
340,946
112,138
330,336
766,458
894,402
217,254
642,147
791,942
825,557
506,927
980,201
108,687
41,511
76,238
251,227
136,386
609,102
971,663
821,280
244,919
232,639
267,608
669,159
863,527
783,59
240,212
264,231
574,433
158,48
467,132
34,248
53,491
902,31
23,607
526,569
577,628
409,140
479,891
767,21
371,249
958,349
757,485
154,858
926,805
90,570
377,393
247,439
508,806
94,782
349,134
424,808
774,143
133,842
609,855
487,476
992,167
231,836
649,629
371,575
323,608
862,967
699,395
302,905
354,787
887,146
770,228
332,183
389,604
878,242
53,136
670,155
210,799
305,117
553,501
166,364
114,115
339,701
638,672
166,121
171,460
421,619
385,516
485,388
653,82
777,705
926,214
970,11
945,418
688,253
542,519
152,83
767,222
269,255
283,77
687,629
75,605
158,694
663,188
849,311
764,423
591,916
600,21
829,799
274,818
300,976
268,643
941,548
640,924
436,873
358,126
264,144
121,901
21,780
488,806
788,876
236,894
147,891
432,131
982,107
600,727
750,68
57,531
843,833
102,673
945,943
325,633
671,619
866,22
716,38
531,242
984,265
123,328
497,445
87,411
827,36
72,433
929,702
611,90
943,374
60,252
5,39
223,777
894,905
397,245
604,156
254,360
699,96
555,224
740,718
433,633
507,93
45,332
16,199
162,584
692,280
781,717
850,81
320,286
163,552
626,493
704,354
297,902
618,404
348,452
139,388
896,713
899,335
133,154
210,691
188,58
327,591
100,673
406,738
381,45
4,317
535,232
26,636
145,891
354,986
695,415
792,718
979,574
243,985
823,759
297,139
776,752
765,605
484,422
251,86
488,73
21,395
888,70
97,826
629,422
804,927
595,706
196,684
930,509
629,949
671,539
468,727
149,17
544,997
457,62
135,787
992,871
1,653
694,640
90,714
969,120
276,361
468,204
938,159
193,277
990,757
664,413
886,942
665,976
759,721
972,271
446,271
923,331
145,547
804,49
582,696
177,351
253,925
51,350
544,61
1,852
397,269
860,853
853,401
908,711
421,912
806,525
563,394
428,890
764,798
71,194
369,973
320,16
443,850
788,79
23,178
646,163
403,726
752,621
797,187
744,866
133,862
704,506
476,595
868,639
349,329
665,633
820,576
375,87
69,862
521,58
553,595
650,998
354,633
734,757
273,25
343,106
517,228
382,576
276,403
721,109
529,55
48,984
370,708
549,176
936,316
523,556
738,150
201,892
987,156
526,829
302,271
151,663
654,554
291,978
483,630
866,401
602,81
391,742
646,459
704,912
195,990
578,384
298,759
195,69
261,136
89,930
600,3
738,694
28,435
319,845
548,354
139,585
807,764
385,747
281,245
853,145
18,370
684,38
731,538
226,630
772,361
849,659
922,638
91,348
843,41
614,4
580,404
838,513
337,319
399,168
262,458
105,597
756,341
67,993
779,932
636,829
221,229
915,279
671,679
706,458
145,995
406,643
534,283
930,74
564,544
209,357
838,305
853,958
282,642
915,60
635,988
200,999
295,578
29,801
839,762
399,443
782,530
613,897
328,824
988,53
200,863
908,862
985,833
88,697
375,613
80,364
355,874
961,809
762,166
98,483
930,972
493,691
945,450
850,590
935,634
833,396
258,763
784,253
435,38
540,235
729,347
919,80
85,935
733,782
899,217
650,99
635,700
873,704
861,376
707,326
414,36
758,175
963,534
466,881
8,890
588,468
789,328
429,32
721,312
512,435
37,187
428,272
79,461
877,893
224,919
962,303
619,634
182,696
625,746
744,955
256,926
193,942
352,633
810,936
791,890
520,518
979,748
585,819
348,223
70,45
874,373
94,485
754,276
770,982
385,829
344,566
797,210
492,144
674,784
36,352
6,1
903,21
427,509
334,813
329,126
70,641
683,624
754,42
552,153
265,68
584,610
846,484
567,475
92,170
164,68
340,402
993,756
334,25
677,2
777,639
17,155
748,25
756,703
163,370
641,434
533,906
756,137
113,849
444,530
681,209
423,871
266,160
493,587
206,912
410,843
992,554
664,567
596,823
633,248
485,331
258,892
983,252
352,536
287,380
191,213
299,819
511,980
112,503
641,532
988,911
145,909
373,893
599,952
327,938
900,781
630,123
6,445
974,655
623,557
385,834
732,896
58,797
538,554
767,989
124,217
240,294
643,853
474,400
667,860
172,409
822,963
801,282
429,569
3,565
799,874
440,959
908,473
503,357
695,951
881,361
170,373
521,530
378,28
170,672
690,293
107,573
644,83
201,833
444,536
784,863
144,10
306,103
150,363
499,790
783,636
308,543
470,111
843,336
364,238
761,486
355,616
695,645
580,310
216,87
304,237
974,37
859,805
65,431
626,434
782,528
243,543
233,282
125,624
883,553
431,323
778,891
205,36
952,315
338,457
490,861
830,584
868,288
944,397
357,214
166,100
447,720
921,487
977,233
690,863
711,334
382,331
613,589
343,914
200,297
619,35
443,730
548,552
680,396
749,255
907,465
929,828
820,28
601,958
971,458
257,591
788,129
922,91
102,763
483,364
580,494
678,365
792,328
495,931
765,134
37,174
71,879
89,834
390,230
678,784
381,3
829,97
10,297
172,110
121,141
712,257
404,3
409,395
210,508
848,312
994,664
562,281
759,110
440,576
154,442
542,102
578,274
99,300
591,267
541,834
840,757
787,737
807,92
567,132
452,121
37,763
865,15
45,230
334,418
880,220
761,164
647,228
257,807
425,541
756,910
506,773
865,4
397,756
490,124
451,350
22,703
698,571
283,23
638,10
70,661
973,782
372,27
686,58
501,102
569,305
455,745
924,380
797,928
259,605
585,468
437,888
919,806
681,971
247,595
132,354
146,85
869,844
698,580
346,716
171,682
970,795
634,408
649,971
197,186
166,613
337,707
559,594
875,488
525,165
560,111
170,65
817,427
933,503
330,431
697,686
871,183
454,570
650,101
508,710
618,244
921,814
753,879
413,34
410,819
407,914
505,438
956,913
792,352
686,804
664,742
459,168
588,984
719,294
686,945
774,445
175,965
856,910
174,994
288,463
198,491
559,169
737,339
650,39
279,891
584,712
330,275
746,514
77,519
955,171
305,807
33,510
101,622
46,98
449,516
348,626
779,543
763,811
646,844
145,475
675,839
560,503
337,638
813,983
245,630
305,947
990,5
335,728
662,58
24,342
983,585
652,645
582,890
517,797
29,999
742,843
64,912
538,35
544,49
360,49
973,510
456,870
419,447
10,456
795,365
798,717
703,26
104,522
853,649
561,535
833,693
375,125
150,393
696,614
19,23
485,510
786,469
131,194
18,62
814,334
961,566
579,758
102,602
902,542
941,526
650,590
905,528
144,467
332,305
547,759
985,306
982,526
636,36
633,996
401,55
606,731
771,279
901,610
983,51
227,204
15,441
627,612
716,189
530,811
614,375
187,728
214,788
385,353
569,763
711,551
801,288
694,495
494,681
68,474
992,660
602,921
114,278
7,114
933,610
846,977
844,451
297,117
685,386
718,433
14,928
252,427
694,319
856,327
559,241
605,181
947,983
330,882
587,73
334,86
838,403
175,448
932,26
460,305
493,309
329,613
950,350
44,128
2,412
585,806
450,698
799,688
975,724
511,934
671,711
800,189
127,988
83,289
359,93
748,848
147,286
994,712
746,999
875,13
495,186
507,692
169,356
449,627
554,904
218,403
275,616
535,390
720,803
386,180
902,135
532,762
465,358
797,530
166,40
143,356
33,684
424,47
685,505
15,48
261,214
614,200
633,375
635,68
484,609
31,221
610,528
418,963
206,584
573,220
753,78
457,329
563,185
409,460
843,215
263,206
748,770
315,693
669,212
833,469
570,405
346,589
84,956
157,380
74,820
160,784
441,594
397,81
485,480
515,864
401,706
553,712
685,600
464,723
856,938
291,831
511,966
847,135
445,917
385,833
399,724
799,582
884,903
850,640
395,360
590,78
543,218
388,763
141,907
274,621
236,985
88,525
701,372
43,295
591,662
449,436
580,60
765,775
304,779
895,597
537,710
876,995
335,415
514,920
455,154
844,71
213,228
162,642
46,663
61,28
305,828
899,157
826,720
903,131
561,184
871,442
982,242
19,101
568,579
192,197
587,138
293,963
860,842
83,26
592,141
905,23
743,210
253,849
288,21
658,459
489,288
370,775
260,813
523,796
436,924
524,687
788,570
893,352
361,488
868,256
76,689
350,750
203,736
801,532
21,803
447,648
834,939
921,7
147,776
569,734
376,237
962,888
430,447
329,234
772,671
884,540
356,115
121,126
882,547
49,928
166,233
975,75
339,681
84,929
695,648
578,673
79,632
465,569
574,619
394,414
970,496
129,586
935,689
230,468
73,979
47,839
84,339
264,152
475,62
887,445
227,472
619,973
790,588
991,953
564,515
217,809
987,40
888,888
384,457
105,189
41,984
137,820
307,794
132,424
395,867
15,447
799,515
726,902
414,324
286,941
80,241
834,587
289,589
8,583
236,456
417,126
945,570
663,721
350,677
272,162
327,575
645,503
200,757
362,64
730,353
250,523
933,549
534,721
101,632
996,473
504,912
350,491
148,954
294,831
397,509
12,878
809,946
529,234
14,542
474,470
492,594
810,707
730,350
857,115
92,91
907,67
496,835
973,525
594,29
123,680
732,622
926,343
296,273
768,862
25,471
986,16
478,189
296,384
620,73
747,789
259,410
567,996
204,233
646,16
930,315
475,99
438,170
51,374
732,835
630,230
412,765
953,790
160,895
918,523
116,910
504,849
726,47
676,156
438,464
94,895
494,194
313,15
504,79
951,919
8,349
754,949
132,622
139,355
761,881
220,905
820,539
491,66
217,759
77,445
142,52
596,5
998,960
561,164
374,50
870,279
860,853
638,81
644,650
488,740
49,181
306,165
761,148
83,518
923,478
639,256
350,552
78,310
394,148
672,808
662,682
165,145
531,305
580,880
316,142
672,32
631,644
399,606
32,363
293,283
635,232
552,993
512,863
129,188
698,289
843,175
448,643
384,652
757,425
121,949
382,486
782,10
692,508
612,65
38,58
815,823
143,630
742,834
788,627
401,490
655,247
539,470
18,883
572,571
843,100
337,367
369,845
432,588
296,855
521,139
922,311
109,110
503,997
837,941
621,719
482,883
536,776
22,105
293,583
356,633
726,261
337,81
261,344
948,700
108,95
114,780
866,447
465,149
134,626
597,153
397,309
660,148
684,915
608,786
54,774
653,223
47,918
928,741
597,36
612,308
443,806
96,970
324,604
752,30
638,31
115,474
589,581
471,530
794,643
211,160
872,793
882,341
387,68
909,493
24,969
382,658
449,323
190,789
477,743
795,800
586,332
671,71
613,565
910,843
879,997
378,853
325,902
841,394
920,64
739,590
318,489
183,900
635,819
639,66
607,669
473,489
719,985
105,372
944,883
486,935
729,225
834,702
157,605
34,634
894,274
400,67
34,670
387,52
195,600
445,237
305,633
643,500
256,685
10,204
927,411
650,378
118,820
920,782
689,36
345,683
309,739
985,916
809,1
351,94
672,951
406,402
511,339
110,217
536,233
549,433
182,859
277,513
208,907
749,557
982,768
848,897
591,106
380,551
493,984
390,416
622,660
408,821
462,120
397,560
323,90
570,632
619,876
751,767
537,138
121,488
174,741
699,742
535,290
385,267
790,685
947,220
53,515
300,655
720,84
799,933
941,417
193,354
154,9
287,531
658,302
46,568
770,965
247,486
567,947
710,676
831,403
883,393
33,447
222,678
569,312
799,5
48,581
516,125
89,797
322,8
477,38
339,110
304,538
223,295
695,303
306,716
378,813
450,346
514,943
996,897
974,298
225,421
374,75
468,276
464,707
4,350
737,747
30,939
172,77
173,124
205,13
364,138
984,995
347,567
179,899
210,340
244,862
20,309
406,249
239,697
775,37
182,812
229,206
602,501
358,985
464,361
700,363
448,24
467,137
860,813
711,134
316,865
540,625
817,386
445,413
178,731
985,908
905,357
216,569
73,132
800,976
432,495
713,423
101,3
825,392
374,316
81,171
443,271
550,266
848,889
369,223
584,950
70,708
325,939
41,982
336,270
421,152
729,347
220,261
191,614
683,777
869,729
225,996
564,156
15,377
999,524
97,427
590,300
348,611
490,631
558,611
168,807
141,150
555,19
863,655
878,934
951,2
795,566
594,934
678,922
859,685
2,509
88,728
291,353
425,596
748,520
865,258
807,783
85,283
799,332
263,60
945,166
303,456
233,179
138,834
248,680
784,900
475,849
217,439
521,887
232,303
827,102
577,424
544,177
462,589
404,608
286,539
501,273
826,237
187,725
936,298
656,232
451,342
810,942
723,268
751,547
319,767
822,419
758,424
556,286
95,491
761,667
213,200
423,835
272,582
367,404
546,721
414,758
457,570
110,363
652,560
700,101
598,759
756,37
311,825
939,397
209,247
914,321
672,193
544,376
457,430
319,613
669,515
340,105
966,696
757,218
575,127
439,717
898,1
132,258
16,462
503,481
75,662
131,82
499,422
55,956
879,35
260,781
155,876
352,450
36,466
988,741
29,384
691,864
806,74
578,24
30,867
