T_i,B_i
746,179
351,899
553,159
706,396
864,339
225,640
977,550
76,522
177,210
381,326
69,862
95,196
452,7
818,589
428,270
547,96
547,478
393,587
325,7
590,529
136,220
954,736
508,714
264,968
62,635
608,695
212,667
477,825
409,815
609,815
64,803
967,480
114,970
507,756
880,219
705,381
871,632
870,465
329,449
39,66
486,930
92,968
621,486
989,563
4,479
234,286
331,28
250,91
568,853
265,604
942,790
639,754
40,210
949,523
667,808
93,167
473,2
833,11
428,91
832,148
242,173
130,274
749,666
812,685
307,104
306,135
390,382
179,237
677,676
77,449
397,941
167,503
191,906
664,380
321,417
606,367
750,608
239,41
653,779
752,891
850,627
969,539
132,779
161,763
921,116
177,671
859,934
610,248
795,606
333,500
899,158
173,94
388,872
228,554
81,49
134,269
270,817
101,198
423,680
384,783
245,555
534,836
359,476
640,447
578,954
733,481
466,332
959,413
328,863
742,564
248,826
954,797
354,481
189,378
710,810
340,555
647,258
476,716
629,794
111,913
629,3
452,477
75,791
30,867
239,518
76,200
724,685
777,335
15,660
260,575
725,481
833,53
586,600
579,785
692,549
533,55
661,487
859,631
309,941
256,286
81,236
507,663
529,535
728,500
689,337
920,313
493,731
392,61
736,616
827,685
441,315
575,589
666,224
437,146
318,206
275,919
794,774
931,372
927,868
900,719
639,79
279,415
631,500
794,276
811,476
79,942
698,246
666,669
817,130
456,264
228,28
402,579
143,110
862,27
676,127
166,314
228,706
809,246
62,106
363,975
30,534
340,53
991,139
495,881
387,853
613,519
576,857
191,37
642,812
371,959
289,877
52,408
234,897
939,850
421,852
780,2
144,807
251,49
750,690
55,464
280,27
173,511
629,890
939,972
475,723
911,430
482,829
456,517
714,325
981,227
727,847
792,491
45,883
53,347
859,132
870,837
611,726
846,396
607,632
227,422
105,139
501,216
594,992
32,719
590,764
652,917
176,67
128,992
683,380
109,92
905,535
578,57
708,488
207,201
631,622
882,106
185,708
390,377
202,483
17,768
712,713
172,751
216,730
957,48
153,402
421,89
908,274
646,94
56,913
494,155
196,998
513,566
374,277
15,228
370,998
609,503
129,318
556,634
86,501
36,244
176,283
770,478
244,393
80,85
779,558
584,795
784,586
172,744
360,148
611,654
15,701
888,247
809,339
949,163
321,7
685,631
870,36
802,80
652,477
509,774
675,355
61,753
733,993
31,518
270,270
910,68
976,481
121,933
907,369
410,758
234,693
88,648
525,355
644,223
223,430
331,805
849,439
623,33
493,461
134,822
583,305
529,984
98,267
840,631
585,625
633,711
422,64
501,507
334,418
479,38
152,132
727,227
156,995
567,424
385,853
348,959
77,152
920,830
453,497
260,960
787,265
86,980
812,865
468,465
600,432
93,454
978,805
680,842
383,284
85,337
860,941
42,604
217,632
994,451
480,861
777,568
296,383
707,851
483,1000
171,193
826,265
762,852
106,132
751,227
794,450
913,448
666,934
78,934
276,509
574,702
729,310
364,315
828,860
506,864
342,497
851,101
602,303
255,732
14,546
433,785
161,813
901,25
633,162
32,405
615,541
103,823
639,763
153,472
545,924
635,315
3,284
434,177
743,692
54,37
42,651
61,458
125,387
703,631
394,374
346,897
938,168
618,788
456,27
550,622
910,401
944,573
919,728
609,899
546,800
255,408
483,137
752,649
745,662
354,947
794,446
725,414
548,891
940,929
752,916
5,636
413,164
683,837
485,149
891,32
555,424
267,198
579,812
827,147
840,126
613,4
435,693
910,30
696,10
161,88
561,753
524,170
335,185
409,728
226,540
185,462
230,854
92,668
111,916
996,934
81,543
982,882
710,871
485,740
715,334
233,65
457,762
216,124
257,637
656,700
679,864
121,395
589,422
209,16
854,121
845,115
205,539
300,720
438,88
49,829
189,33
979,952
478,656
386,40
585,679
259,974
262,148
243,751
570,528
341,725
491,925
695,325
452,518
633,549
535,942
12,261
924,261
736,109
457,371
258,655
72,107
43,597
414,32
205,829
281,561
84,501
517,972
800,860
194,58
820,76
977,534
269,92
56,461
464,140
180,71
844,754
976,510
696,487
208,702
472,370
863,350
888,754
51,468
346,733
231,681
754,998
440,60
65,97
484,179
526,923
13,987
340,254
621,181
116,670
468,680
196,444
959,905
799,467
831,538
149,214
162,926
47,655
741,221
911,467
518,47
31,993
759,997
366,117
22,626
90,498
543,869
756,764
733,351
445,258
330,167
784,469
410,253
805,773
422,356
248,648
346,146
586,430
606,239
347,71
595,769
104,961
800,382
108,115
956,59
124,927
237,804
61,169
29,430
803,411
735,731
219,597
788,539
404,753
70,931
969,942
30,924
844,561
485,938
456,387
867,891
770,354
378,215
602,62
451,314
239,300
553,448
929,455
29,934
205,72
631,980
455,567
592,632
967,1
561,848
69,840
492,991
222,381
408,547
192,621
967,587
414,598
701,495
472,918
995,153
94,969
848,297
666,236
979,426
290,935
217,670
228,836
835,842
540,668
778,798
545,739
287,687
814,703
780,717
674,600
72,803
154,477
836,168
328,415
338,703
101,14
327,917
857,630
213,471
273,985
811,641
587,71
87,434
304,749
628,333
639,790
237,323
818,130
936,337
792,873
111,26
688,917
994,63
363,799
852,522
169,758
725,426
610,846
162,284
766,567
311,757
419,338
503,547
292,625
177,693
887,911
534,49
457,156
721,156
590,797
978,443
553,130
301,78
208,883
90,388
943,464
435,638
561,341
245,981
471,121
669,29
318,332
344,752
327,942
43,171
708,198
379,973
794,20
975,502
823,640
83,19
567,783
234,16
257,546
648,468
544,775
35,445
517,618
84,989
336,100
504,378
946,825
736,110
842,272
643,1
229,182
984,619
61,818
659,943
390,374
587,872
560,334
188,22
383,304
79,832
729,208
640,224
24,862
567,332
73,758
581,509
487,936
642,2
399,237
883,521
969,223
792,972
909,39
159,426
214,820
544,953
846,959
674,901
618,332
329,429
86,608
163,246
721,155
964,185
119,826
881,876
642,529
659,338
927,398
389,343
448,284
298,454
304,317
295,931
979,393
244,118
93,792
125,147
119,651
679,358
878,972
105,836
231,350
406,27
335,123
506,423
914,662
469,44
950,454
63,687
282,575
311,423
826,472
650,510
618,991
750,534
744,123
602,5
197,392
729,252
884,158
825,107
767,218
295,624
599,126
150,382
642,698
918,844
182,47
250,943
212,609
31,215
100,3
248,621
466,842
483,735
334,566
436,979
894,930
79,131
376,568
417,915
188,427
44,820
537,352
665,731
472,55
104,255
467,950
405,142
49,648
555,484
234,491
544,263
992,750
235,869
41,850
836,786
465,523
422,559
975,459
448,980
686,315
111,140
246,694
466,106
943,487
382,652
838,476
938,323
124,25
422,939
946,202
476,395
700,565
833,271
343,122
456,506
23,976
537,386
155,907
682,628
235,306
4,623
179,209
541,303
885,473
130,249
960,246
71,84
345,835
450,418
131,853
538,160
666,178
439,794
311,864
164,981
80,182
237,752
299,746
654,789
698,694
886,549
436,735
456,667
412,824
623,513
479,960
946,168
291,643
992,386
141,558
133,152
82,759
674,328
107,866
581,173
339,728
483,151
428,505
532,469
727,623
841,696
298,862
904,799
13,905
543,408
720,526
280,455
786,492
251,810
960,506
209,759
780,914
504,962
915,871
922,780
305,750
32,308
828,692
29,937
556,613
631,192
973,341
608,912
820,245
674,401
571,118
53,214
152,496
690,658
216,514
21,337
869,45
685,729
299,31
186,430
845,634
224,442
797,488
26,771
37,919
291,694
316,995
760,443
469,186
852,473
169,479
847,622
781,515
332,218
840,146
285,935
158,337
87,24
123,169
384,682
436,347
114,943
408,894
346,296
25,114
386,963
853,116
132,857
579,45
313,832
516,788
482,628
486,7
159,928
940,54
446,701
765,627
831,926
174,237
895,517
919,120
981,990
980,285
999,535
471,598
437,354
887,871
788,547
871,443
686,46
673,769
218,358
619,921
462,325
683,373
502,141
374,588
80,134
421,741
231,85
956,855
293,447
303,28
344,48
503,782
786,397
441,525
361,541
70,101
17,71
502,700
354,627
142,516
116,811
992,53
255,963
105,982
452,2
655,731
973,119
336,208
266,199
509,558
348,424
604,781
841,170
348,869
382,238
977,458
732,223
750,46
443,366
786,96
355,312
138,5
674,426
826,27
322,456
190,386
132,488
797,359
177,170
281,677
77,72
802,169
30,166
437,796
919,102
669,949
433,251
88,699
110,702
847,296
316,663
437,391
974,992
144,512
12,688
437,748
552,405
816,473
136,683
230,122
597,658
808,857
452,614
653,638
903,938
983,132
406,752
838,746
993,4
105,868
282,213
487,330
952,409
160,218
431,939
122,438
65,374
549,732
837,450
176,508
173,34
521,506
434,214
160,849
583,711
839,544
3,308
481,831
855,294
897,195
220,271
175,503
762,793
180,53
825,538
982,761
209,245
861,39
98,912
264,567
985,520
562,579
237,429
374,999
121,155
994,323
94,223
908,144
990,122
606,538
968,159
70,184
457,429
826,791
366,355
102,252
471,803
573,798
966,691
485,759
268,850
894,318
375,116
68,843
212,155
5,132
407,863
257,917
702,400
796,908
233,553
954,241
54,510
802,853
149,822
610,296
266,761
889,53
398,675
138,613
746,673
585,932
962,700
193,22
497,51
722,126
101,408
434,33
460,364
543,985
951,961
225,855
225,56
605,568
113,780
196,876
134,31
559,116
655,175
152,373
606,713
701,258
702,795
470,624
928,816
526,404
384,989
815,550
334,852
272,30
744,773
403,331
723,842
934,534
358,815
180,98
413,22
914,312
89,684
863,886
503,84
353,481
19,261
988,583
826,849
306,284
227,652
8,362
501,303
283,484
197,832
656,199
168,244
618,127
642,853
389,57
401,211
854,867
60,963
510,57
76,745
245,22
36,836
72,558
552,120
837,121
604,558
256,871
338,821
244,765
616,284
548,946
829,706
743,674
52,696
224,806
619,795
947,696
261,144
957,716
404,77
585,48
337,667
298,462
699,252
802,424
12,519
409,600
628,278
99,971
411,994
485,705
747,739
972,60
508,556
77,379
723,705
951,625
800,720
742,77
350,76
829,784
314,70
167,275
20,841
178,495
504,608
36,68
529,591
36,523
605,989
618,215
168,460
425,483
703,246
78,579
224,337
136,98
414,150
932,267
466,987
684,494
402,265
548,806
926,593
602,630
23,546
882,616
40,56
625,143
213,988
71,455
654,452
384,33
507,926
220,586
531,601
208,796
27,45
110,511
224,875
804,774
181,795
756,257
471,688
857,587
889,291
598,877
852,449
646,461
471,934
979,329
227,845
505,129
792,888
326,25
373,976
904,441
276,861
189,573
288,171
392,239
144,874
798,933
789,344
819,917
230,854
349,671
129,457
812,611
174,943
723,211
626,171
934,990
100,619
356,774
907,251
733,770
420,155
139,154
803,943
91,136
182,285
249,288
20,648
79,495
960,235
530,321
166,453
185,164
347,424
286,798
695,79
150,991
100,326
895,782
93,106
202,227
408,599
740,612
614,855
454,499
977,519
544,658
279,967
119,726
852,489
227,123
660,352
156,556
976,862
784,774
483,700
253,574
679,348
120,868
842,845
688,470
115,732
698,363
668,32
788,534
930,649
948,737
827,511
704,36
193,328
526,171
619,909
928,553
944,404
792,912
853,785
777,427
177,714
241,753
607,555
267,372
219,339
328,135
602,162
10,953
764,584
261,484
762,334
108,735
646,553
705,706
363,588
788,460
408,248
174,811
634,173
730,602
544,816
70,597
361,652
599,171
830,489
329,851
368,795
69,215
583,745
446,69
310,892
599,671
362,598
980,420
452,949
717,960
120,506
897,35
817,166
122,249
283,496
978,31
75,84
427,675
191,833
967,803
264,667
320,191
517,847
101,519
383,769
795,499
280,422
919,906
929,767
361,561
612,16
329,38
770,142
12,968
32,350
37,848
744,279
529,807
771,347
284,559
579,46
708,590
973,718
928,727
119,542
783,636
409,55
12,560
318,743
350,251
503,504
51,203
19,450
524,330
716,432
309,303
154,870
979,97
238,640
526,103
60,770
775,207
424,354
915,258
419,18
155,904
435,250
725,845
264,785
819,141
322,674
463,750
824,745
720,614
736,109
169,455
919,71
580,862
432,588
748,838
312,995
803,43
749,28
312,76
488,564
776,507
614,813
311,38
274,369
913,959
41,557
272,896
274,217
985,718
272,758
893,476
485,596
881,585
299,243
690,176
176,756
958,964
332,194
42,35
759,481
399,52
22,622
385,881
227,407
553,70
956,654
442,465
193,45
232,906
624,839
96,694
400,870
193,168
173,849
16,795
665,291
526,283
372,914
619,336
739,364
138,77
353,852
117,410
710,333
617,392
360,94
372,92
685,709
933,972
265,999
597,11
455,472
873,778
835,372
433,962
512,950
746,479
495,321
939,414
701,982
25,552
604,187
373,954
638,348
667,319
230,256
647,260
515,707
86,377
467,408
353,696
709,373
933,33
152,709
810,301
239,571
865,783
258,336
930,879
67,911
946,261
359,634
914,413
290,632
264,991
614,485
458,474
818,26
839,825
132,713
697,691
196,952
14,856
527,600
144,19
827,579
808,261
816,623
205,513
193,630
696,635
501,639
11,874
482,872
75,923
477,545
166,233
662,362
796,149
363,726
985,503
292,299
698,436
48,720
403,911
159,205
642,372
401,200
436,522
989,548
215,686
573,477
521,36
315,845
895,359
681,9
402,989
167,346
103,293
244,826
377,443
799,290
267,350
491,175
873,651
547,929
82,774
254,475
275,937
47,740
735,700
650,160
990,707
56,234
334,797
17,268
325,581
883,890
279,953
925,243
479,425
322,650
399,152
832,319
689,198
71,353
419,669
385,126
257,388
835,724
365,754
793,616
715,520
53,235
987,527
738,995
57,10
472,122
329,119
597,267
82,542
17,650
174,451
603,95
939,969
12,6
286,902
586,694
563,215
270,317
779,158
80,508
705,607
346,95
656,140
867,4
598,241
714,560
303,167
475,130
140,193
235,227
282,171
556,269
257,176
311,659
51,43
85,448
863,604
489,524
473,316
594,564
880,123
822,675
755,891
656,781
949,616
966,915
918,153
26,800
363,163
448,357
3,383
241,798
519,805
385,903
853,609
553,947
826,971
161,527
456,500
273,287
667,947
769,78
572,474
632,823
57,826
250,267
220,574
683,140
381,74
388,481
128,408
882,721
212,748
823,786
822,149
412,611
330,787
91,310
916,994
293,426
697,962
810,576
485,749
273,324
471,251
474,699
23,852
979,533
474,675
678,288
36,915
830,742
480,341
586,284
727,45
181,797
155,551
210,984
950,570
913,854
790,460
640,958
743,592
572,140
386,325
629,550
193,926
267,368
943,976
257,383
845,603
790,174
84,948
301,117
173,114
662,640
155,754
627,544
1,865
108,557
346,227
584,247
870,298
243,689
611,869
590,321
318,406
826,21
440,428
904,59
755,331
146,56
932,483
970,254
61,145
264,347
151,363
736,936
839,292
483,459
613,856
801,787
949,428
12,972
401,793
967,19
193,323
302,700
480,431
205,341
420,186
993,251
996,580
429,192
95,351
32,141
578,670
709,837
637,742
341,154
424,317
564,322
194,581
864,700
666,56
316,660
509,42
101,732
328,719
701,136
436,511
351,768
148,428
976,109
451,181
521,432
990,884
353,604
310,778
685,70
875,510
994,286
265,426
659,598
273,692
710,1000
345,980
464,664
562,138
725,734
462,743
255,863
995,368
34,297
70,63
258,247
417,641
716,216
179,56
687,146
814,110
581,951
88,425
929,653
725,81
196,534
740,387
47,290
60,110
832,996
386,839
830,278
856,510
956,420
75,945
660,833
3,486
422,105
655,546
26,384
447,747
427,142
709,234
538,324
614,973
845,779
958,535
681,716
461,602
26,707
443,230
30,431
477,737
792,224
136,286
7,508
804,561
648,841
794,544
378,606
684,358
471,813
217,571
331,982
316,174
436,374
557,448
890,765
102,359
217,890
928,250
327,82
427,37
746,550
761,412
768,526
296,234
845,199
683,640
728,594
699,128
829,530
337,443
506,793
918,492
116,763
911,140
621,353
796,29
304,73
944,179
504,296
859,192
81,685
960,491
938,467
76,437
88,438
531,221
32,818
210,566
819,934
567,59
193,798
655,508
460,884
786,388
799,705
596,481
221,810
727,141
407,398
106,856
298,891
114,622
178,9
234,315
833,745
235,296
552,783
949,773
540,552
814,71
261,359
243,394
82,325
288,965
470,469
934,821
312,800
244,265
732,2
196,844
250,988
777,406
277,751
561,69
191,256
666,498
778,641
199,384
936,884
958,456
157,732
353,53
485,676
318,570
870,963
304,67
363,410
766,420
248,659
130,189
446,454
14,642
560,852
102,10
566,529
442,51
858,380
691,278
855,832
906,50
511,566
100,186
466,515
509,373
769,182
686,153
20,750
700,319
35,949
154,854
739,907
81,930
936,939
435,849
607,548
711,454
204,903
821,446
59,283
6,369
437,945
812,304
260,403
854,601
115,761
148,183
849,522
866,485
59,353
14,951
815,454
698,507
863,960
608,611
518,201
798,250
107,110
491,988
667,66
248,804
850,580
69,460
110,135
142,886
58,42
869,201
906,377
82,637
613,31
45,594
695,980
987,167
763,829
612,565
971,530
156,182
813,137
330,949
475,681
944,699
574,65
80,756
508,348
577,260
801,971
108,383
704,640
789,301
58,666
532,752
131,46
337,431
547,832
766,826
528,248
121,269
981,806
339,928
430,251
546,976
585,505
103,613
195,792
793,706
373,376
864,945
184,274
617,856
182,580
818,424
457,117
480,607
830,991
688,142
719,451
741,951
681,422
972,929
448,836
276,193
76,538
512,992
590,822
181,259
856,44
460,723
619,411
561,638
147,383
258,769
529,527
16,736
516,804
846,674
391,673
228,232
565,544
689,341
777,815
429,871
926,756
272,984
798,164
727,93
320,944
358,266
558,514
600,128
509,390
797,97
49,298
417,994
527,979
401,935
112,1
624,320
779,120
97,54
227,875
508,877
556,402
810,782
65,984
272,821
426,268
986,161
860,388
223,933
830,402
399,597
248,355
594,855
304,878
178,367
502,171
511,553
606,434
569,858
748,415
739,523
567,242
305,659
426,796
494,662
935,566
308,824
204,246
576,48
935,22
294,787
72,459
26,404
67,950
957,142
408,966
707,896
194,793
438,890
802,741
289,997
502,313
40,408
773,874
644,15
101,880
86,760
297,980
81,542
32,710
4,85
761,241
613,923
918,846
71,592
950,544
34,262
205,13
494,501
38,514
29,408
889,956
932,560
399,690
308,63
263,227
90,498
538,862
831,773
965,267
175,481
753,341
885,626
273,938
878,82
341,491
150,82
792,921
406,281
452,256
351,491
288,344
572,586
483,815
186,849
436,383
247,832
210,996
277,204
610,17
685,65
603,137
756,528
142,6
336,892
231,967
219,131
767,274
651,421
163,814
593,484
610,329
178,364
593,410
103,168
823,748
223,212
625,792
556,195
189,999
145,725
54,20
66,396
324,738
311,501
419,218
588,953
719,866
170,987
11,951
28,404
366,638
761,323
106,654
336,214
512,992
753,628
118,822
272,77
92,797
707,761
738,869
847,241
239,937
45,203
108,121
781,834
637,198
168,234
81,850
244,597
7,899
673,732
880,232
732,11
98,17
934,543
276,405
211,90
122,684
575,984
316,242
893,184
344,360
171,51
4,145
620,768
843,972
346,69
212,29
462,116
285,848
380,436
707,565
607,740
703,525
591,937
714,576
206,288
42,806
621,601
350,508
787,724
361,799
837,999
562,45
581,925
579,446
196,296
336,292
981,816
399,30
120,602
522,585
279,966
138,298
549,398
642,882
328,408
59,293
308,831
300,544
446,111
347,922
554,461
60,380
728,932
294,363
741,289
174,132
522,889
574,133
306,433
874,549
641,205
66,416
513,470
150,242
595,130
729,894
802,6
308,510
415,281
891,276
90,758
920,167
613,470
85,59
540,176
865,821
132,956
705,700
132,494
237,710
54,373
274,738
418,853
35,370
810,839
173,457
406,452
722,232
362,643
435,753
102,786
31,315
780,265
479,342
167,567
943,809
731,396
403,393
433,982
353,521
91,957
983,973
606,576
187,577
392,750
460,356
975,789
488,530
171,35
251,658
650,592
614,782
681,146
804,216
260,907
660,785
502,135
689,423
408,736
772,886
915,246
860,891
618,109
532,936
178,783
752,298
625,235
565,661
917,455
322,774
775,112
826,612
882,279
770,771
68,790
154,32
455,177
610,872
798,110
303,198
986,677
834,996
824,910
276,58
240,250
338,281
772,459
282,274
576,220
443,748
555,574
975,863
714,734
808,997
248,44
276,872
81,887
306,341
325,991
719,652
604,92
640,847
412,783
272,157
943,284
141,49
848,800
706,40
609,243
262,639
744,329
467,296
531,366
471,66
778,138
651,536
288,74
114,277
918,682
759,149
935,286
487,301
457,711
756,961
940,253
82,546
328,752
251,219
834,484
378,763
800,691
846,226
772,518
543,766
598,533
766,643
451,430
493,49
531,215
611,355
686,387
989,717
853,97
912,64
571,985
40,297
30,78
613,967
911,128
641,656
664,281
963,192
757,736
99,294
869,657
311,379
820,857
922,736
610,245
959,762
122,373
198,32
8,607
317,415
158,979
440,254
165,488
90,632
694,539
930,97
400,564
401,437
472,393
643,343
604,926
827,756
756,522
887,505
905,46
771,573
120,620
337,627
412,791
852,438
220,780
166,446
409,329
958,647
168,169
772,341
435,682
600,972
637,718
287,27
830,69
310,544
861,285
123,893
505,211
161,156
536,305
92,448
211,808
28,46
849,479
824,593
820,449
877,947
9,836
207,169
554,51
41,103
420,322
639,346
775,770
90,220
762,195
647,763
472,555
929,427
997,821
854,897
599,708
839,664
720,29
892,624
765,360
366,156
631,226
208,286
379,215
267,771
362,188
914,17
116,955
525,691
737,609
662,716
741,911
797,277
870,585
989,324
872,696
209,290
577,350
768,446
549,631
679,637
273,916
977,985
624,36
800,276
393,94
175,145
678,883
533,345
24,114
599,531
56,10
251,726
193,128
195,145
54,752
62,207
222,694
211,87
131,940
69,444
522,338
505,511
185,263
613,889
218,208
12,893
232,25
458,930
460,140
628,758
108,598
656,478
365,770
355,61
955,629
496,903
151,198
970,130
929,317
644,778
536,601
523,632
369,179
500,475
245,687
47,49
708,50
452,88
382,486
488,165
966,553
67,341
178,140
401,557
52,642
750,186
952,353
709,250
243,86
970,250
212,371
484,191
357,851
907,879
855,944
137,502
850,577
376,957
53,681
287,917
527,114
195,953
822,421
640,349
537,477
794,213
814,616
551,206
774,124
580,341
502,900
993,366
542,63
906,360
742,147
622,985
497,978
498,372
90,705
913,607
370,790
399,133
479,485
618,330
632,489
749,141
994,321
282,124
902,257
568,306
7,660
17,907
468,746
798,379
665,511
272,530
518,840
885,995
6,686
670,101
265,339
196,56
303,31
894,636
279,220
913,472
292,381
457,606
434,353
690,880
743,501
634,498
363,754
874,75
390,800
637,820
461,939
500,426
35,546
357,377
703,643
943,593
204,200
535,996
12,74
428,595
383,621
665,130
423,276
39,668
428,110
953,483
208,729
669,580
403,106
620,615
946,305
713,956
925,125
734,763
68,814
602,436
119,560
386,35
3,584
775,325
652,976
572,673
690,504
124,526
808,689
333,58
176,207
14,229
194,768
957,608
992,135
908,748
184,275
91,252
51,780
821,566
476,723
288,220
623,554
509,19
840,447
625,404
49,739
55,89
383,122
327,817
889,355
359,616
817,185
469,865
936,707
544,451
366,98
699,491
93,591
165,861
444,200
689,554
141,774
206,891
862,990
355,671
184,280
406,902
668,712
816,156
681,125
430,349
580,633
917,716
108,4
609,520
352,849
755,461
397,422
967,665
564,915
609,911
150,320
881,416
921,868
87,103
666,529
444,99
941,358
554,678
853,927
641,555
663,898
597,7
82,764
530,296
523,149
326,9
238,448
488,81
222,635
345,256
82,69
458,114
284,571
896,560
528,373
714,364
815,44
633,1
754,792
412,252
891,186
332,970
549,614
377,34
325,846
65,15
955,633
351,237
8,585
636,915
523,333
93,414
492,989
166,31
121,458
156,632
511,941
132,321
328,30
162,29
333,227
263,894
247,284
929,71
583,140
813,240
519,990
339,333
586,282
958,727
654,736
779,417
605,697
337,295
215,253
209,795
28,83
380,663
104,780
879,895
341,5
277,532
226,611
396,675
33,8
258,830
117,590
582,935
97,749
813,897
36,933
255,785
146,775
812,719
806,980
593,176
565,944
527,951
839,165
749,789
204,321
501,835
658,262
209,538
954,11
838,312
772,183
96,377
871,173
406,623
592,570
446,676
305,83
179,739
210,257
539,175
527,975
652,935
588,453
984,183
338,578
372,791
43,479
436,953
533,885
269,167
497,891
145,650
82,612
650,692
288,854
359,692
767,545
70,592
401,426
55,743
379,227
953,406
267,567
47,724
358,250
120,304
803,672
97,490
935,372
364,357
872,297
507,49
193,162
564,48
856,158
864,264
447,19
497,266
262,488
805,376
689,864
603,952
836,332
497,705
319,712
915,177
445,141
863,267
372,521
156,378
675,674
838,240
132,220
971,287
72,261
81,44
439,939
1,235
73,208
22,116
585,301
250,95
300,758
851,148
2,543
119,720
586,822
582,599
835,501
380,892
254,580
576,547
1,524
741,73
730,280
39,443
703,208
491,275
576,559
756,400
405,610
213,294
225,513
603,201
700,347
688,158
887,957
147,711
321,543
801,616
135,738
981,206
82,422
122,851
291,132
731,113
367,263
301,433
562,401
92,636
267,997
212,89
546,902
334,316
112,555
97,889
134,514
340,800
485,60
379,472
133,429
638,310
177,464
676,906
377,293
221,244
479,149
506,607
108,492
751,635
69,814
864,609
960,528
694,679
696,891
818,896
720,664
874,105
900,96
81,323
723,381
758,277
286,205
918,308
594,570
248,11
634,51
93,523
836,79
682,253
1000,940
749,851
275,497
268,561
97,932
571,463
722,503
431,376
831,856
548,359
747,739
885,759
359,674
800,370
827,148
332,218
377,280
841,406
294,305
211,571
130,653
956,984
529,433
744,19
358,542
622,333
901,805
255,791
172,599
239,304
15,883
707,150
240,827
712,160
352,652
647,215
522,420
778,782
869,951
376,902
291,329
405,467
404,238
643,253
866,839
861,310
101,852
799,281
110,123
673,967
602,234
932,420
284,320
658,152
748,8
851,792
955,139
143,481
28,729
343,408
272,318
958,569
719,962
731,871
945,525
813,944
659,285
109,921
884,445
622,33
976,255
713,672
622,653
39,701
758,153
114,388
571,338
203,276
392,979
347,197
105,347
684,797
828,81
933,758
184,688
654,210
972,228
569,331
628,360
22,714
530,12
293,176
852,433
88,346
321,801
319,785
933,272
770,757
827,887
183,909
425,168
727,392
917,729
747,655
19,926
658,701
202,178
939,1
360,156
56,304
97,971
651,252
869,860
493,619
870,579
696,154
195,924
463,821
173,207
334,225
270,204
567,530
141,301
563,1
67,252
487,309
988,361
152,820
739,604
910,546
320,734
865,746
916,616
864,618
697,371
403,478
404,916
872,609
459,866
147,626
521,15
291,739
389,34
584,276
961,622
659,328
747,635
163,168
588,157
777,157
933,766
694,858
251,368
154,13
357,842
90,365
681,606
108,309
113,775
535,398
613,821
638,735
675,750
380,367
426,915
310,393
43,749
824,270
970,190
547,260
196,380
194,618
444,685
170,729
241,963
685,778
695,160
945,364
688,686
641,330
154,676
539,900
433,558
826,320
170,101
913,187
238,27
49,70
467,936
713,414
67,958
270,649
753,941
443,598
780,611
650,597
397,709
941,381
613,939
140,859
455,100
901,557
171,945
96,954
153,777
84,355
250,371
901,745
889,292
508,304
509,325
53,630
354,861
597,444
778,2
24,666
875,830
834,890
482,664
8,633
224,387
466,347
142,930
788,997
511,28
138,528
190,964
595,779
473,25
932,575
489,303
698,827
442,451
754,577
88,987
334,87
901,267
936,149
628,910
996,510
172,26
739,770
444,408
174,961
850,434
779,728
140,447
127,871
285,146
898,872
240,717
67,624
863,651
758,830
643,814
