T_i,B_i
155,985
3,947
302,345
551,811
275,965
235,95
597,485
448,46
500,427
223,896
702,448
372,52
864,486
95,555
253,628
318,959
907,343
723,700
190,666
311,123
991,521
967,103
445,962
802,110
650,820
798,24
232,568
450,974
279,453
231,648
901,178
407,36
662,913
929,570
734,677
24,463
172,731
963,913
776,391
18,771
592,508
747,744
213,187
88,383
231,996
740,199
519,184
58,871
790,304
612,338
700,78
129,516
484,58
930,266
63,178
5,111
717,916
418,890
745,843
434,50
458,343
258,988
714,658
480,285
573,474
664,990
597,632
332,460
365,616
847,813
598,338
960,880
837,391
276,141
867,668
259,458
413,796
86,811
213,367
362,746
118,314
415,210
855,543
561,246
423,327
151,20
676,809
580,792
863,664
301,991
730,214
376,364
570,212
958,276
806,147
507,30
212,9
648,960
517,490
266,947
928,561
938,956
576,69
506,707
857,275
189,388
409,907
340,938
226,668
96,177
836,172
252,344
374,836
500,363
236,773
233,22
395,183
780,51
427,529
795,806
78,462
645,813
980,328
655,916
911,862
155,178
608,208
492,102
133,738
725,780
639,568
39,830
416,763
35,914
208,725
652,575
659,221
31,241
665,26
570,445
691,501
581,439
315,918
232,737
395,186
94,896
13,21
295,237
480,142
375,562
991,233
559,377
823,389
659,302
651,651
384,375
487,246
503,547
949,29
284,157
373,72
193,921
863,662
579,301
503,679
99,974
643,547
796,800
837,318
789,344
957,100
886,329
132,492
223,57
168,378
173,306
239,156
639,344
40,86
329,555
32,848
240,909
443,616
144,450
589,30
698,711
761,160
376,880
544,283
689,800
999,437
537,88
433,734
370,601
499,23
933,134
178,54
870,392
434,555
351,885
423,318
386,841
155,463
326,422
446,179
414,238
362,562
4,840
231,486
226,415
345,426
404,76
866,475
389,343
472,182
596,89
340,885
213,59
962,332
279,181
344,700
201,494
476,130
136,71
876,849
801,26
609,857
296,417
816,601
695,459
257,687
704,812
549,869
370,162
757,976
388,866
879,616
12,421
886,841
490,433
320,933
657,713
129,317
856,125
639,120
687,99
762,721
365,329
780,6
849,867
683,869
329,707
313,149
883,456
104,37
287,128
658,681
195,218
548,708
193,161
484,630
761,95
905,45
103,171
324,303
824,169
276,772
231,376
230,849
172,784
323,836
452,516
838,178
652,544
413,730
93,306
839,782
231,621
887,623
466,714
566,630
147,26
319,477
989,143
443,203
968,827
395,867
81,716
422,176
450,152
690,39
205,955
480,550
85,170
821,125
155,637
689,575
693,486
732,328
750,576
983,312
425,248
988,56
167,29
933,955
525,437
375,5
585,988
77,195
866,155
127,816
846,984
648,581
325,29
604,723
31,566
291,460
718,789
87,88
194,183
741,941
368,556
332,853
492,654
927,994
278,416
145,710
452,628
464,633
87,262
619,880
726,195
725,321
396,918
500,989
656,398
620,498
447,719
638,425
767,881
678,931
522,822
635,309
877,677
147,627
97,537
119,822
930,506
165,177
666,43
237,398
945,647
214,667
923,548
823,871
535,501
770,120
897,622
591,875
679,436
787,626
499,278
300,941
52,548
907,617
926,739
294,786
315,102
415,208
23,970
68,831
540,624
687,212
332,286
599,739
372,436
434,278
428,374
209,69
357,982
277,166
909,806
500,697
470,900
168,397
965,46
847,504
500,948
113,251
337,309
553,652
686,514
744,863
965,451
573,525
59,876
475,348
181,453
498,992
430,860
51,47
78,781
44,553
291,195
301,324
794,399
318,11
836,399
890,61
949,290
6,694
977,505
399,582
733,312
607,954
14,980
791,294
775,128
304,401
644,137
427,483
746,863
539,795
747,948
54,91
955,824
661,54
739,403
814,615
972,591
60,499
498,701
307,796
864,174
826,318
967,544
863,341
717,478
957,8
200,566
805,76
899,326
754,646
481,932
608,294
866,706
382,119
936,213
393,390
271,93
273,708
938,716
15,237
563,383
969,619
712,754
389,137
93,786
909,175
815,576
756,192
815,774
75,558
481,565
817,226
112,190
127,422
443,380
310,372
758,404
263,17
552,184
893,742
859,51
388,268
844,855
675,502
556,159
527,672
230,574
494,317
844,46
829,300
517,661
618,518
600,828
778,834
139,311
501,206
615,771
23,123
710,475
404,348
631,866
557,149
673,891
229,48
358,180
280,101
331,832
583,848
628,244
599,161
840,275
452,174
622,549
81,764
899,145
289,879
371,873
843,956
70,78
234,949
431,549
300,694
193,200
395,841
642,774
359,330
615,834
635,372
279,985
433,183
935,833
622,466
995,526
988,139
890,940
870,653
883,440
930,343
236,599
880,156
874,893
724,938
857,984
591,57
44,847
259,134
959,609
931,16
165,890
706,468
413,860
26,860
84,654
565,887
214,576
147,583
105,700
36,853
778,374
624,126
171,724
535,204
129,583
140,503
465,938
739,769
267,927
614,165
548,392
160,642
393,734
121,881
540,674
523,584
697,404
525,158
287,581
452,804
78,539
848,376
875,89
897,953
421,560
428,214
293,504
379,643
308,220
392,192
299,328
127,48
929,185
784,359
661,901
230,63
19,420
1,573
413,434
218,337
270,916
128,620
928,852
728,932
61,439
474,543
439,281
580,211
55,519
350,335
898,349
825,184
10,395
783,815
179,158
373,446
387,46
956,753
236,972
221,615
91,486
445,511
809,429
173,514
426,596
217,242
636,331
323,259
694,525
911,857
890,73
747,269
93,892
42,735
940,276
119,643
448,633
969,329
524,724
418,863
835,139
167,351
782,270
990,950
401,424
70,932
94,719
300,918
453,346
52,730
606,98
544,361
488,353
621,80
547,163
995,956
449,376
678,865
414,738
236,894
637,379
416,551
965,533
970,472
795,377
413,726
31,248
996,850
367,183
59,114
447,117
596,315
999,752
608,813
800,101
966,502
492,859
432,613
423,393
606,572
931,96
412,97
686,213
476,721
378,500
850,129
217,652
781,329
735,875
507,466
785,674
226,345
427,16
916,6
764,561
96,467
575,873
250,126
258,948
146,204
843,942
527,579
83,169
700,135
660,397
961,713
162,901
207,333
488,556
663,303
711,462
874,84
504,361
937,996
529,522
828,890
216,772
252,695
710,745
149,421
474,550
245,35
754,657
67,463
516,638
915,172
1,797
968,442
981,494
103,641
499,28
46,172
454,922
850,564
866,281
734,388
958,40
383,445
974,105
913,105
24,100
105,567
16,110
771,185
615,615
600,198
253,901
437,449
73,593
673,717
420,379
332,777
721,264
885,115
904,613
31,225
726,65
51,99
186,618
866,690
262,762
211,949
480,885
838,726
985,778
677,887
629,541
293,880
623,697
716,162
136,363
300,288
62,920
418,166
928,651
710,127
344,381
630,270
531,461
33,840
115,104
329,75
589,164
772,85
794,596
790,73
917,179
655,577
654,140
826,559
635,812
789,990
188,430
469,455
780,252
295,326
674,459
489,403
778,878
79,649
261,217
843,491
117,851
450,990
459,832
912,868
326,352
134,270
343,389
369,142
635,933
43,907
512,391
211,377
618,542
541,339
568,933
713,605
156,26
792,866
87,931
404,380
61,446
272,699
674,85
220,910
793,240
888,120
337,21
776,563
174,637
482,55
156,705
507,681
688,701
297,458
898,492
827,352
795,77
680,584
331,209
195,281
258,475
398,87
555,537
436,874
206,539
820,227
844,505
165,77
253,16
872,933
335,29
946,562
204,716
849,593
97,958
913,931
659,970
447,925
580,399
562,275
514,955
417,688
67,847
377,583
79,131
179,37
140,608
26,378
333,574
837,943
677,715
50,151
433,419
531,158
331,289
491,563
98,68
986,825
14,351
792,141
63,560
893,105
512,333
808,902
124,761
387,262
749,466
391,337
625,341
471,995
320,642
274,64
649,713
753,287
948,202
715,527
359,183
730,418
256,699
925,429
732,729
204,450
830,877
626,599
586,27
751,319
15,143
969,189
564,770
644,730
540,595
432,202
140,697
80,997
751,456
511,886
242,209
113,738
996,480
204,77
435,413
637,214
532,556
674,150
147,103
663,742
469,158
841,551
188,833
643,76
727,464
316,105
246,74
680,825
56,737
669,309
623,491
801,90
680,351
328,125
709,620
128,890
980,307
459,370
358,821
867,248
193,457
850,692
116,158
670,136
93,280
943,547
468,843
693,805
429,472
4,819
143,937
118,640
953,657
324,308
348,849
885,382
464,542
501,328
13,511
1,146
255,542
461,552
799,738
417,990
936,617
16,247
724,396
649,31
730,29
637,79
833,65
713,541
36,574
930,714
130,416
637,151
951,950
139,796
447,852
57,246
71,439
352,583
328,559
806,928
434,567
436,887
196,646
73,840
119,20
511,784
895,679
901,374
672,813
276,556
279,91
293,413
563,240
160,486
629,439
750,277
349,18
82,762
180,6
322,551
468,961
126,105
91,271
827,402
182,729
708,750
807,865
99,449
689,780
926,1
28,132
906,404
998,677
544,769
373,10
398,233
571,637
211,81
791,65
699,976
317,65
741,847
769,807
681,612
362,232
679,865
138,298
100,925
182,101
48,746
306,42
200,743
401,456
897,626
835,671
927,998
822,242
835,777
141,414
25,572
984,590
831,792
347,893
992,711
540,945
376,17
140,408
331,781
935,825
6,722
345,245
126,538
736,13
842,814
734,693
226,656
639,715
573,803
280,728
657,936
14,903
626,796
145,379
273,101
553,362
722,622
181,873
411,876
349,361
695,852
836,108
594,958
362,536
286,293
969,438
17,825
350,777
244,562
699,496
867,86
895,696
580,368
334,246
553,973
857,846
629,105
401,509
725,499
701,371
295,593
302,658
601,771
958,568
299,304
593,205
136,366
267,206
290,183
675,8
482,535
580,728
772,232
420,380
752,107
488,319
183,793
899,951
161,308
400,677
869,300
857,683
575,922
504,167
244,450
130,205
417,463
728,268
566,728
229,260
672,280
799,173
759,362
841,665
732,159
23,153
517,619
849,75
559,304
839,749
128,632
828,840
605,463
53,292
987,723
52,504
403,377
940,415
789,244
83,223
615,632
941,544
812,780
442,645
22,174
405,139
954,610
176,894
236,614
727,500
344,614
81,53
495,708
618,33
854,625
663,862
353,592
190,871
737,767
517,590
584,786
862,716
56,811
844,277
834,270
118,62
126,620
252,340
567,885
478,689
657,371
395,964
361,220
216,139
992,66
472,783
395,578
923,340
621,413
439,677
333,465
481,319
576,179
66,33
636,140
174,833
457,412
987,276
190,190
322,839
415,231
635,720
652,773
456,762
148,143
137,851
660,734
970,82
200,369
557,732
982,984
581,486
829,199
88,437
685,247
282,197
111,991
101,683
196,637
730,111
789,26
435,980
602,483
959,525
632,309
306,514
712,573
911,607
815,227
558,454
269,728
851,413
912,21
788,852
646,621
108,301
260,724
261,407
792,964
267,688
639,97
368,972
733,952
480,63
371,622
47,793
234,64
62,726
229,945
944,214
781,355
40,363
409,662
355,282
9,815
434,873
830,577
439,782
441,292
436,747
143,345
855,294
546,365
624,595
940,86
885,918
875,907
512,700
100,112
38,323
929,202
479,736
189,429
127,369
46,870
781,558
728,549
446,356
331,145
908,218
383,376
859,192
324,584
569,593
481,579
620,884
942,343
821,749
994,808
279,250
269,588
207,11
419,60
446,367
943,461
266,473
773,638
733,595
259,203
211,243
133,218
246,787
894,320
440,462
634,516
468,338
776,445
941,864
181,167
728,558
902,502
960,378
249,154
687,575
659,294
563,299
646,754
640,689
961,40
758,224
1000,750
153,36
718,522
995,260
829,586
7,417
974,48
773,252
565,144
680,965
988,322
870,992
329,881
347,881
840,436
583,651
943,913
225,257
501,467
23,427
114,580
307,525
238,575
125,475
194,336
84,670
664,699
366,92
216,94
864,659
522,261
746,424
164,211
955,993
308,823
670,492
801,59
157,905
382,828
219,188
763,649
377,140
584,611
995,912
346,300
923,247
783,765
115,1000
498,9
506,151
235,882
798,992
897,441
146,663
82,770
773,155
220,171
892,754
346,265
398,808
754,215
189,724
62,35
679,819
655,315
484,722
538,973
666,382
560,398
439,660
456,815
451,240
647,10
929,451
803,633
868,293
360,133
54,855
572,514
779,317
161,456
519,30
366,148
475,807
389,999
643,665
90,695
910,73
318,688
3,905
804,243
293,415
25,411
683,318
15,718
571,935
607,79
481,459
751,182
744,786
266,33
856,779
24,861
240,156
588,237
692,230
74,377
472,110
654,671
774,615
545,830
291,968
522,384
984,653
866,336
420,24
767,103
827,341
84,47
923,440
17,738
658,455
497,111
104,550
837,987
597,593
580,506
518,435
952,453
159,680
966,829
96,510
999,667
610,834
246,23
896,407
315,725
794,655
884,214
343,248
962,639
197,773
526,100
554,622
902,195
806,682
564,951
552,943
506,41
447,890
130,838
686,766
463,253
257,94
491,57
325,100
976,591
82,195
169,963
495,595
595,573
739,681
335,402
427,531
673,931
930,105
188,650
227,492
852,228
623,138
66,86
746,34
27,524
474,369
663,496
389,551
200,407
253,557
251,21
669,366
122,429
975,198
26,227
130,498
971,274
422,402
304,266
598,528
442,648
630,562
264,416
219,165
140,483
841,283
539,746
255,429
84,776
631,223
282,872
507,149
520,562
454,938
408,688
500,958
448,503
411,719
74,599
234,882
959,350
746,482
56,977
18,235
330,537
875,750
816,532
582,124
362,209
956,61
158,951
481,744
371,29
866,473
746,471
923,260
993,530
958,877
325,201
379,123
34,825
31,517
726,109
634,51
497,344
496,427
491,289
689,253
81,781
334,367
964,807
406,368
11,312
536,855
882,149
937,69
252,304
836,813
149,918
179,659
980,983
407,76
996,296
389,909
59,590
563,164
646,416
821,850
860,866
946,399
881,70
826,555
133,470
238,117
801,227
943,165
144,530
223,787
877,685
779,839
727,9
20,872
132,545
170,261
151,516
348,579
921,416
73,827
957,917
476,795
86,984
610,766
233,347
670,406
746,133
525,20
725,602
845,501
368,775
218,457
243,190
799,665
147,352
75,441
956,865
413,171
788,672
715,951
557,401
816,959
462,3
458,578
368,433
315,330
446,79
652,766
523,131
993,974
3,998
552,454
138,302
794,701
922,135
555,686
50,229
422,514
774,510
624,621
688,514
601,571
384,821
81,164
368,534
452,146
896,227
944,562
865,512
169,16
748,107
994,433
65,38
456,334
650,443
140,505
173,841
358,785
840,43
603,758
78,748
450,10
396,686
707,539
584,253
697,102
432,709
910,155
486,217
661,693
84,668
625,869
91,4
813,839
608,738
929,84
302,122
391,147
153,9
91,415
700,420
316,805
150,251
815,211
6,562
8,263
950,714
405,249
786,150
663,592
215,855
612,437
866,474
113,242
855,869
102,237
719,960
161,172
581,920
405,517
198,200
410,16
359,163
864,999
339,820
822,665
389,778
163,384
428,339
540,669
652,169
694,896
699,403
786,804
151,501
316,646
740,243
518,923
114,855
916,592
879,79
224,699
136,112
228,258
955,249
871,652
387,158
267,485
935,459
318,48
999,108
312,149
314,235
188,894
88,778
244,623
366,487
520,6
26,315
515,103
925,152
990,39
293,169
884,487
917,162
551,218
412,672
509,855
866,270
450,728
300,139
312,721
441,766
990,655
523,320
620,302
806,932
986,706
837,333
775,371
79,593
532,761
439,275
391,168
963,319
440,883
610,638
635,590
604,885
850,279
168,242
223,755
516,343
334,999
135,797
424,515
401,340
377,974
420,650
496,669
795,670
50,526
842,854
989,739
670,298
490,197
947,764
329,479
157,101
828,979
868,587
159,353
833,641
256,369
282,35
790,973
535,420
781,921
232,757
345,802
236,581
827,359
271,983
733,18
48,12
285,908
480,396
557,921
141,232
792,948
134,398
366,943
627,992
515,49
619,333
267,462
658,54
365,979
927,727
167,85
127,246
669,259
75,751
514,188
85,24
686,29
590,99
742,262
993,499
302,740
616,114
114,104
780,259
93,390
730,239
807,346
902,99
493,146
404,454
227,283
521,126
43,7
97,358
151,926
609,950
7,820
694,316
963,406
934,328
467,716
37,560
824,679
314,833
765,9
752,300
264,391
941,109
723,435
352,376
583,382
117,204
218,626
204,18
886,901
140,145
209,315
28,464
208,366
755,772
505,720
614,905
217,631
919,629
305,181
897,280
964,129
911,474
738,943
164,219
812,952
440,186
764,806
891,944
29,316
669,485
162,500
322,232
784,451
298,171
199,947
201,203
639,345
605,46
618,531
763,208
338,607
120,292
34,351
834,956
973,4
705,740
59,517
574,25
728,249
276,803
115,618
75,419
345,236
246,247
395,982
855,771
373,338
348,28
479,918
416,801
278,128
706,959
423,987
363,648
498,194
97,3
788,541
101,330
916,828
467,158
695,408
216,288
602,708
356,789
574,161
783,137
414,350
221,559
449,504
751,822
979,394
424,777
250,635
71,50
172,824
21,447
198,509
586,873
189,229
247,929
820,510
644,602
224,20
356,348
807,226
296,240
64,449
789,49
90,135
421,610
190,812
199,751
496,530
994,400
628,943
456,272
791,206
471,619
640,768
752,857
360,9
380,243
842,598
764,830
581,578
409,682
360,301
14,892
166,660
518,313
93,68
769,796
972,902
629,454
81,997
510,495
106,163
211,718
114,106
606,363
20,104
725,181
350,907
286,58
800,892
484,790
97,612
688,16
675,589
443,966
66,655
7,824
678,709
167,28
436,429
702,325
779,184
690,391
2,795
307,664
629,154
678,988
347,283
888,982
423,988
91,285
501,870
214,573
430,747
629,236
376,303
750,310
490,809
289,195
16,951
308,542
884,214
516,485
993,611
826,454
955,924
335,94
170,249
189,47
844,221
234,98
473,627
512,379
540,752
136,720
568,267
893,18
770,773
314,627
284,802
51,48
763,282
681,59
780,259
637,714
189,843
185,529
534,109
574,112
330,685
34,875
825,978
475,329
244,865
582,998
819,977
227,328
927,512
897,97
488,448
437,795
919,864
917,923
289,389
125,755
638,571
797,28
830,845
694,438
786,174
141,444
287,507
199,410
564,441
370,627
307,283
571,241
161,280
29,956
697,146
154,151
972,816
407,401
971,377
531,232
303,350
303,741
234,35
159,600
305,285
219,288
114,741
971,806
921,390
758,24
368,407
596,994
372,713
65,98
281,182
531,315
259,566
293,843
988,933
703,297
651,873
250,974
743,196
609,443
699,525
606,747
96,314
468,977
2,279
236,941
520,698
915,276
367,815
828,578
310,239
802,23
125,663
312,440
859,555
310,134
771,348
469,5
184,9
679,926
811,182
929,511
655,124
223,141
43,750
305,107
409,544
574,929
970,841
215,296
888,827
655,268
333,522
984,226
798,325
387,625
46,112
930,844
212,819
874,707
380,740
685,900
65,468
500,425
551,353
807,882
994,712
178,613
216,307
343,322
121,873
416,198
444,823
619,664
929,432
264,106
318,855
561,810
26,426
381,149
670,478
440,589
681,754
247,372
187,459
384,955
569,300
400,155
228,464
459,520
920,415
597,977
996,514
488,609
269,922
67,551
545,453
647,946
151,651
721,562
188,640
471,583
195,314
453,162
917,220
203,125
604,304
583,48
11,268
551,138
176,512
302,855
388,690
386,216
34,391
321,950
710,176
534,521
272,815
963,231
996,419
925,178
905,249
603,1000
380,140
734,153
431,956
875,212
685,290
850,182
932,142
875,742
550,705
875,199
6,93
197,901
935,19
752,929
536,724
531,551
931,783
972,491
794,262
326,753
602,911
457,251
357,956
727,450
487,919
853,697
230,932
495,169
493,21
427,286
821,820
514,420
207,722
468,743
993,583
334,33
412,696
764,331
616,251
798,3
679,260
280,594
428,504
654,903
578,360
598,822
943,380
652,185
562,470
756,723
537,913
254,509
637,76
233,714
187,669
459,889
603,887
427,483
292,687
776,381
412,943
212,617
993,582
88,429
508,589
974,279
129,356
164,200
225,131
454,298
89,499
420,679
223,946
682,765
31,490
438,196
96,348
114,461
629,770
871,148
592,316
996,125
599,796
54,29
161,302
873,403
309,476
95,475
518,706
631,955
956,72
268,29
780,942
746,113
378,891
664,409
818,446
875,89
183,423
80,192
319,73
329,772
531,17
343,924
921,18
604,226
732,489
931,600
539,992
710,17
233,392
160,245
860,506
7,297
26,488
312,951
608,235
423,709
793,25
890,14
179,742
809,484
332,723
671,175
732,867
752,24
785,983
595,639
96,561
349,830
134,110
769,770
945,259
727,550
110,877
30,893
394,943
109,900
202,288
66,714
127,293
755,208
140,686
529,867
537,781
16,850
176,505
132,481
938,891
275,808
9,172
796,869
965,778
97,453
594,827
488,175
680,383
998,885
804,184
668,764
664,31
360,670
358,213
349,475
997,975
321,67
719,253
527,412
125,407
709,154
515,289
560,614
471,612
455,600
424,357
928,436
297,451
405,111
909,764
433,927
941,159
132,244
237,117
358,486
752,557
461,353
278,464
905,242
210,276
446,376
440,281
22,81
86,841
204,26
13,692
840,557
19,400
298,16
675,776
171,415
661,898
62,474
258,828
343,806
474,212
679,254
495,984
520,662
403,225
489,545
555,410
772,386
735,785
688,415
451,259
64,91
270,975
368,929
683,279
924,197
499,351
924,81
537,845
298,104
492,204
400,616
705,253
898,26
90,164
839,285
933,998
191,242
878,291
733,329
435,31
663,445
565,597
816,883
462,597
822,507
114,991
221,493
81,104
613,584
874,16
200,769
650,219
605,541
350,130
663,547
238,551
453,698
995,511
18,594
377,124
782,641
752,983
198,43
891,640
46,254
307,412
398,233
365,972
819,517
316,546
234,728
455,616
589,105
86,388
186,293
13,863
363,465
214,934
921,335
694,339
870,654
172,404
514,780
145,667
824,807
38,889
667,283
498,100
949,582
873,130
668,391
297,98
809,814
323,666
570,86
13,581
412,860
29,284
289,527
943,594
545,564
431,112
977,606
234,770
72,17
85,348
865,382
679,842
63,410
5,570
931,985
601,5
154,110
847,885
437,336
720,893
97,703
513,663
984,543
743,264
120,620
547,647
518,765
394,4
362,396
981,297
425,577
317,330
