T_i,B_i
445,114
838,654
303,335
520,305
637,974
892,212
1,323
176,851
666,147
64,705
401,873
612,495
985,888
331,244
520,641
864,622
704,127
868,957
432,288
366,259
240,101
333,626
814,296
233,153
892,60
135,433
805,575
434,27
350,143
8,61
914,603
388,332
700,911
443,673
544,869
1000,431
695,972
150,182
48,969
455,905
780,541
438,633
593,363
673,847
387,755
179,363
923,1000
948,824
195,289
37,519
576,43
685,241
292,949
954,55
520,593
882,359
422,152
697,139
306,461
176,290
860,573
672,57
275,936
488,442
680,852
269,606
214,474
189,991
888,439
43,301
949,85
94,166
558,637
420,503
322,826
511,694
351,201
64,878
144,172
139,731
814,924
665,628
6,651
225,572
514,52
350,299
797,965
31,190
997,965
302,47
819,837
801,830
682,391
769,271
304,39
272,136
269,298
213,553
7,635
474,772
272,270
689,912
821,710
70,180
84,374
353,667
991,539
424,753
930,416
34,981
543,365
688,457
557,813
182,790
849,471
8,750
870,173
108,204
543,432
607,166
608,550
266,114
955,953
710,269
883,110
743,858
175,874
576,942
456,462
281,976
373,958
506,13
484,39
476,224
135,184
445,349
438,374
53,155
444,799
879,209
549,23
726,632
731,232
865,734
123,62
262,834
427,485
294,287
172,519
909,14
780,576
152,254
523,943
154,806
526,579
564,213
867,560
444,269
655,354
905,766
648,440
618,258
345,755
339,82
154,868
233,792
687,295
117,884
700,637
528,842
316,417
814,445
736,550
743,974
241,785
731,833
288,606
678,392
686,819
836,814
17,142
364,319
239,640
551,929
225,491
350,636
145,115
620,262
202,423
209,985
358,261
799,127
212,599
262,539
128,800
278,713
646,66
736,735
106,319
989,532
813,645
140,311
929,987
17,198
781,54
299,302
279,395
702,377
761,794
674,724
790,458
435,8
708,933
51,982
712,594
975,658
598,783
169,75
109,701
642,616
771,557
501,861
216,568
64,135
368,196
233,924
932,701
530,901
684,933
852,672
926,87
81,650
406,702
864,988
774,391
220,675
242,448
867,305
520,632
377,915
453,302
912,501
31,167
59,423
528,927
707,489
626,588
215,736
958,199
717,84
851,582
333,702
241,974
832,275
582,240
183,22
326,10
124,237
365,419
568,395
14,244
904,259
182,162
544,521
923,21
82,495
173,402
370,300
779,151
251,121
590,75
214,973
84,677
878,626
220,40
536,981
893,343
263,52
873,828
123,758
590,897
913,97
405,894
841,330
965,599
501,874
444,451
320,516
839,762
141,286
994,677
625,540
41,102
981,794
836,96
125,35
187,791
797,181
931,945
901,23
635,947
605,796
162,479
910,84
119,806
459,198
649,861
752,734
956,113
434,221
928,791
710,16
797,263
363,507
694,888
516,8
817,651
969,269
945,814
260,211
376,219
276,623
552,894
927,758
696,221
329,790
789,986
664,18
933,101
56,619
690,537
866,538
371,815
613,265
199,87
734,494
133,824
724,445
573,223
85,126
821,883
396,133
413,936
666,217
520,757
66,542
738,947
420,111
396,95
910,368
781,362
524,884
31,687
716,886
779,596
960,515
649,879
513,688
873,724
235,874
960,239
571,912
214,920
153,882
832,323
491,9
275,654
579,338
208,969
625,477
744,93
463,426
958,86
952,107
327,472
205,372
952,309
683,300
160,797
762,987
31,566
603,625
957,693
820,872
50,250
154,314
882,271
187,810
758,395
898,933
516,295
98,55
254,12
794,880
122,807
329,67
748,463
340,320
786,757
960,952
711,743
549,174
774,466
510,500
431,868
199,475
558,934
48,663
715,981
665,601
7,951
920,913
753,616
850,120
860,232
70,411
516,302
943,856
514,346
922,177
761,542
985,894
938,527
800,916
525,896
434,45
966,59
778,421
52,401
74,302
226,522
893,953
197,610
420,766
416,662
479,907
685,565
516,96
455,712
150,443
269,548
369,19
944,268
788,503
790,821
212,651
826,314
252,825
701,156
744,589
745,944
117,190
523,885
508,876
116,967
883,63
857,275
843,449
159,856
216,78
50,745
35,282
281,683
491,850
712,321
269,270
47,874
443,631
320,284
623,714
399,500
506,962
407,990
548,728
812,95
250,259
983,684
277,647
233,851
76,838
285,4
710,75
277,801
38,534
135,252
366,34
669,133
876,575
572,957
840,89
627,107
606,543
621,989
954,521
376,255
142,650
832,236
997,948
886,651
728,96
785,935
853,103
455,640
935,590
769,638
614,386
424,204
39,791
962,750
85,717
253,50
481,295
216,11
640,857
140,351
148,901
238,20
78,55
733,730
297,323
121,485
122,32
697,298
285,456
126,365
67,247
922,810
935,544
300,263
832,11
477,38
814,671
793,574
868,626
978,852
231,53
575,47
207,937
303,584
237,785
770,46
687,901
723,938
674,527
971,413
315,983
751,506
719,905
531,308
942,456
236,782
962,528
779,89
204,868
762,59
476,168
328,417
850,72
626,956
772,70
725,704
420,851
595,413
944,119
151,799
784,782
782,689
817,879
749,405
773,763
265,202
221,514
234,449
15,127
987,311
694,155
420,936
125,616
704,359
848,244
627,41
351,692
967,640
703,488
812,754
52,9
399,422
715,24
340,353
547,641
939,299
37,825
652,21
307,981
560,950
458,897
691,399
23,783
849,875
967,324
122,346
392,854
650,374
17,140
358,940
392,446
943,684
949,493
334,687
698,480
138,579
608,728
363,786
854,765
830,17
408,938
114,29
929,564
6,583
479,68
82,965
953,931
104,563
161,443
192,271
616,143
420,446
611,166
77,572
87,991
862,623
596,302
273,587
339,850
391,968
69,839
619,895
444,710
735,231
776,804
348,349
918,565
52,216
488,600
112,559
754,356
631,460
270,778
674,895
949,528
512,508
336,183
786,412
954,325
563,541
816,233
425,606
137,671
835,88
407,341
509,111
518,996
557,937
388,359
194,22
958,726
230,639
375,11
439,59
8,260
646,922
35,739
418,746
899,409
716,561
207,988
231,192
73,275
588,659
682,812
226,708
738,831
421,466
348,942
603,38
970,191
983,891
302,169
781,362
682,635
531,201
946,352
724,582
225,299
98,673
36,998
360,558
420,612
560,624
532,642
502,484
566,550
870,239
241,769
430,135
761,52
714,412
280,696
469,309
52,212
220,195
189,470
741,259
31,386
119,616
900,147
544,177
974,652
268,789
444,892
309,35
422,687
22,614
970,370
708,885
619,291
550,308
634,320
402,533
80,883
990,526
386,237
169,606
941,354
958,225
784,750
736,460
706,629
949,116
476,782
807,54
576,465
769,342
417,104
487,575
252,109
331,532
827,50
189,188
752,778
72,796
380,197
45,521
864,485
148,443
983,490
994,83
897,627
141,626
159,416
561,716
623,924
994,628
935,946
5,234
740,144
861,599
119,870
736,854
89,669
618,522
528,535
717,926
670,466
255,301
988,747
34,888
764,284
352,455
748,300
573,533
939,320
328,635
175,506
625,468
311,74
834,104
199,105
600,228
591,696
622,143
294,606
296,770
449,847
574,261
833,724
601,658
354,569
144,416
562,839
647,940
196,183
463,427
65,311
726,907
760,172
91,296
324,571
522,371
246,150
295,383
670,424
693,219
838,919
498,367
889,736
766,445
4,448
1000,283
48,382
80,17
47,992
346,192
406,906
275,140
302,834
597,153
785,111
292,579
307,6
335,395
486,579
241,744
236,645
787,643
620,71
49,114
3,749
970,135
358,103
242,144
531,190
163,571
727,139
691,75
685,607
852,201
619,283
695,423
139,704
796,559
235,416
667,688
486,405
51,805
755,800
72,274
502,26
494,151
378,299
349,261
258,724
467,73
472,845
733,399
376,807
532,912
435,338
398,264
335,62
750,160
560,581
551,663
826,707
331,992
215,859
463,443
877,172
222,310
560,869
102,26
600,713
744,226
506,449
195,6
408,792
305,835
928,536
482,609
799,281
20,515
434,795
57,48
202,703
975,12
696,656
989,388
656,395
104,21
939,279
562,747
999,45
421,331
670,170
472,266
849,827
567,868
215,429
682,938
455,566
185,215
149,360
448,716
688,723
623,508
12,888
787,82
334,141
855,883
280,205
856,281
817,856
400,423
240,557
141,797
953,978
729,223
27,519
778,690
257,553
362,318
21,61
890,150
966,606
270,491
132,903
90,652
870,764
989,158
225,881
705,906
796,413
467,99
877,910
831,443
594,534
822,472
727,717
999,401
130,728
689,970
248,498
827,34
910,811
994,5
774,377
182,92
442,55
441,243
525,731
231,392
152,310
143,100
722,440
228,648
599,557
585,864
630,774
392,423
996,90
917,397
775,494
50,393
414,154
764,30
991,408
848,93
89,924
22,301
876,60
743,731
556,116
462,931
869,984
399,982
33,424
124,685
951,231
685,560
614,559
943,291
672,21
480,650
894,925
652,243
893,901
373,189
706,994
812,359
565,832
893,867
239,756
452,831
36,297
670,410
874,408
684,563
780,973
277,167
627,985
523,428
583,842
799,723
829,395
555,493
498,968
794,32
771,138
338,600
502,894
932,5
687,511
234,67
441,631
743,760
919,900
177,957
818,890
110,22
722,518
438,983
473,909
48,371
14,181
732,245
923,677
591,780
240,207
274,361
204,68
547,124
870,94
696,572
109,138
891,320
804,825
692,181
908,114
270,133
752,245
506,865
74,802
521,908
98,213
290,882
26,533
437,174
402,216
178,671
920,876
322,568
345,541
866,117
787,779
969,602
243,791
263,972
221,239
747,862
232,375
497,593
324,736
472,747
224,987
153,979
402,221
657,323
573,494
495,624
265,343
279,528
993,762
617,115
8,87
622,270
34,441
89,779
906,859
471,423
351,524
256,871
504,407
492,641
343,179
585,273
654,110
177,320
640,840
622,408
363,155
692,366
896,134
985,883
93,848
479,558
850,874
738,162
802,114
727,263
976,87
836,442
744,75
482,922
51,841
51,564
930,298
349,231
443,182
35,768
79,922
267,651
421,490
835,803
604,720
119,855
346,13
640,770
234,994
430,920
936,403
209,33
679,18
855,253
112,297
166,653
485,758
899,786
61,481
204,848
728,167
702,212
856,422
266,148
615,81
299,23
407,891
111,277
451,481
393,655
126,227
405,486
693,820
628,542
416,16
280,247
795,277
799,759
595,324
46,127
206,44
3,743
38,392
353,873
604,480
946,666
991,952
104,465
394,808
338,278
97,298
517,297
98,259
754,581
578,113
229,23
31,545
858,658
697,20
688,18
180,528
885,564
92,421
939,422
854,213
528,306
134,615
997,455
49,596
544,782
664,137
28,384
119,427
243,955
634,544
137,739
587,599
566,938
642,318
373,849
290,980
974,523
587,949
879,755
686,589
374,390
446,782
73,738
769,73
24,994
390,648
51,831
868,510
120,672
90,982
599,356
188,830
911,176
459,475
615,56
342,435
124,699
780,257
342,731
653,846
653,444
949,866
652,25
858,890
956,967
641,323
986,120
181,45
830,706
415,984
188,193
379,222
668,941
971,547
122,246
50,552
235,932
361,200
749,762
185,671
279,200
381,163
615,694
141,431
336,24
528,109
727,160
349,188
789,947
419,777
318,872
890,882
612,343
933,273
272,765
745,142
82,549
932,808
363,983
847,216
750,839
765,940
527,489
985,742
413,648
424,324
707,686
53,221
744,586
32,937
80,786
781,844
695,872
278,244
225,478
69,421
774,260
66,114
971,357
800,755
495,730
500,656
74,703
263,1
627,999
51,316
808,999
729,935
241,695
149,653
962,838
376,568
367,519
923,946
361,295
376,660
951,997
733,629
677,635
795,641
30,963
369,302
596,524
121,324
447,19
708,657
168,445
1,956
311,364
832,458
744,500
195,324
754,953
637,192
148,776
566,892
200,310
657,296
229,587
192,553
239,490
941,774
230,353
825,477
447,294
438,885
233,54
589,126
839,675
606,741
862,290
554,557
337,299
781,141
290,308
544,797
200,608
789,662
461,61
627,603
343,377
927,176
734,239
485,696
445,165
464,900
715,724
133,8
49,400
603,773
826,705
380,999
431,857
501,847
49,454
800,410
765,746
217,179
492,60
14,531
120,190
831,512
418,148
753,195
519,694
15,107
617,840
882,939
978,201
292,126
240,567
343,605
15,658
977,304
628,664
114,845
181,724
370,710
809,742
850,409
471,908
666,425
975,849
897,578
642,97
68,244
27,193
373,529
684,69
466,61
792,650
842,134
281,984
748,581
840,177
244,596
704,249
330,937
697,270
709,601
303,831
607,838
278,329
108,475
533,102
971,20
884,225
632,764
864,906
301,749
535,133
793,513
422,799
129,87
107,460
435,903
468,921
603,528
89,46
717,638
326,370
115,26
114,681
159,425
33,445
283,795
78,132
21,451
530,206
656,141
896,679
207,548
127,322
357,991
906,893
673,986
779,525
162,396
164,127
756,239
187,538
497,568
502,805
854,774
775,816
938,97
80,602
909,782
908,443
305,253
22,241
734,913
68,587
888,935
762,684
494,271
767,118
513,887
529,681
397,881
659,996
312,466
364,753
515,265
781,846
99,529
50,25
554,35
827,643
433,531
993,310
372,292
522,976
930,87
563,876
16,163
433,834
297,694
131,455
862,814
912,64
357,788
755,61
175,914
636,462
979,363
616,602
556,560
804,45
579,353
693,573
498,746
206,624
653,180
882,744
602,127
139,734
868,684
772,347
628,667
843,592
821,689
549,736
253,266
676,8
665,514
971,803
535,734
924,361
975,66
382,940
820,721
376,264
723,916
225,74
64,288
586,600
828,854
607,629
645,286
238,963
224,492
390,855
315,616
476,126
397,314
422,600
82,179
178,590
824,765
267,424
162,477
745,72
489,131
452,242
544,952
136,36
911,491
743,151
837,594
712,749
549,328
589,631
774,129
765,796
839,495
654,348
88,289
908,204
12,527
964,90
678,788
573,561
258,948
867,102
724,543
385,385
976,109
7,725
976,403
765,250
492,400
660,815
938,494
756,257
880,936
897,442
786,842
564,81
124,730
359,148
557,55
773,819
18,465
809,575
333,626
958,476
22,393
485,355
369,602
140,930
729,659
991,759
344,641
240,394
425,462
374,217
67,614
880,475
782,964
699,796
696,455
541,717
457,836
647,883
562,210
913,230
177,320
919,513
705,599
259,976
118,13
713,232
136,506
371,538
209,704
238,154
642,546
456,847
296,809
387,329
707,927
926,932
590,953
438,59
277,303
926,937
287,376
621,164
942,146
117,212
866,216
281,683
62,584
153,629
870,161
998,790
761,356
754,579
936,560
288,527
541,29
294,514
769,59
424,286
328,793
134,590
309,290
625,384
530,494
942,485
366,119
956,379
88,32
320,736
89,443
149,114
172,785
308,611
773,974
463,878
563,989
450,529
98,957
83,219
750,191
256,128
118,156
963,581
841,520
495,942
130,554
252,248
326,399
593,153
561,264
264,880
672,723
988,965
36,263
79,230
232,2
197,575
843,357
252,222
770,692
874,428
87,911
935,34
103,199
180,229
866,465
265,808
353,118
488,484
402,583
936,56
332,811
986,267
273,908
190,245
289,749
341,595
458,923
577,628
484,907
972,338
396,12
596,784
124,608
461,532
541,295
460,686
571,581
216,568
642,612
177,150
320,89
683,465
882,822
718,100
489,804
334,598
982,207
768,601
544,972
730,733
325,915
154,64
39,783
165,968
881,250
110,762
536,310
231,483
8,156
883,347
282,699
546,325
146,434
507,282
40,449
702,301
730,778
712,445
985,797
598,697
661,320
862,324
366,669
822,115
771,201
896,601
796,835
675,260
191,18
617,507
488,522
725,474
568,260
68,542
217,687
243,294
467,108
472,65
150,585
100,278
761,386
851,434
573,555
575,949
529,496
334,965
633,366
987,973
835,640
465,37
852,95
752,116
771,366
887,818
419,974
746,738
868,160
918,817
232,394
221,668
796,750
292,702
709,117
131,817
579,349
475,860
854,388
96,280
773,261
717,100
569,987
632,629
745,920
421,102
699,959
20,884
170,614
324,34
21,731
171,450
887,925
704,765
943,928
97,628
465,456
682,64
440,867
635,143
45,41
236,404
416,383
400,528
390,634
369,508
881,639
900,259
680,81
322,963
118,903
480,548
146,224
649,936
734,152
1,504
133,577
670,288
475,420
691,743
10,946
156,426
977,987
510,198
728,748
789,523
189,415
948,704
99,442
243,957
905,503
535,73
326,470
848,996
470,102
318,854
633,2
168,149
70,141
875,492
174,853
583,467
525,70
333,413
515,193
651,196
103,171
291,769
358,885
41,355
741,42
628,54
417,253
848,12
490,436
816,723
305,540
170,806
43,64
783,794
26,340
249,25
402,306
229,846
263,186
539,241
932,577
670,159
799,5
156,351
482,417
426,867
76,543
373,1000
992,368
603,705
501,177
978,321
667,462
26,581
191,728
866,863
962,49
399,520
889,871
488,348
203,894
724,135
682,338
527,249
450,192
719,721
358,796
328,535
193,773
984,862
947,949
530,309
535,738
172,988
380,641
331,970
885,729
779,912
123,491
984,737
450,662
850,947
889,341
719,479
566,63
328,228
407,969
840,229
145,691
102,571
858,803
387,131
757,882
50,550
997,793
383,288
857,806
990,134
543,440
55,838
723,745
276,615
899,665
344,154
87,483
728,897
157,611
830,193
704,828
142,148
361,764
755,950
812,514
673,369
93,62
96,636
99,36
452,64
311,590
364,232
584,487
919,625
850,761
307,195
397,7
255,437
377,402
839,534
393,570
122,516
464,836
76,577
630,845
734,994
42,793
86,82
554,326
341,628
966,47
979,314
445,173
375,188
566,566
411,327
20,250
815,269
917,327
239,97
460,118
795,673
613,911
83,19
591,708
29,157
537,805
30,336
620,545
741,479
746,216
105,642
904,169
587,316
989,413
360,788
272,587
577,759
34,860
892,635
494,640
796,402
562,54
904,89
336,906
361,438
496,508
177,736
25,581
115,53
670,215
409,581
444,867
730,519
871,262
291,117
445,311
925,99
266,273
70,428
557,379
353,234
38,242
221,603
4,716
838,210
219,278
602,492
572,955
962,553
200,921
962,416
918,372
970,495
693,342
772,688
166,591
822,592
288,927
264,564
296,892
638,758
508,310
876,667
1000,2
168,401
421,660
475,147
353,495
848,185
428,369
82,3
393,573
957,237
29,338
354,190
209,384
773,552
287,257
22,775
106,503
529,497
354,308
268,439
150,881
800,914
296,413
779,875
244,453
19,806
859,668
230,698
144,741
154,823
217,508
716,690
709,53
455,84
962,356
612,222
175,339
783,13
862,226
770,37
606,620
912,502
16,142
853,754
581,404
312,536
200,34
844,530
531,156
464,773
875,129
724,699
874,792
924,347
240,559
391,591
100,938
935,78
878,148
131,84
72,924
627,691
927,125
289,493
220,936
287,860
967,11
269,35
13,777
582,339
873,219
115,161
933,286
179,590
141,691
917,369
862,146
758,248
87,819
168,391
620,980
523,11
841,34
255,174
281,431
810,869
260,951
470,748
153,977
727,63
542,425
828,466
496,715
106,760
447,190
664,699
452,403
808,367
884,90
543,312
527,542
898,247
338,419
254,723
921,986
937,836
225,270
118,268
613,159
273,570
97,609
483,852
587,252
845,317
249,867
979,572
250,283
843,945
504,245
263,194
586,77
418,503
262,335
571,209
565,97
881,275
742,776
714,130
699,863
969,486
727,774
327,206
358,664
960,43
159,286
243,114
266,926
867,434
9,749
307,300
581,573
76,981
966,411
642,511
47,327
790,841
845,234
441,636
306,748
948,300
893,164
517,473
397,347
564,744
827,234
434,994
228,560
924,909
860,26
30,515
347,584
533,587
204,583
737,530
336,356
403,806
879,87
975,546
124,684
541,636
279,936
875,21
652,729
682,570
932,599
754,146
16,776
515,220
572,654
579,320
191,470
790,147
181,749
536,343
304,702
317,666
306,54
560,71
314,582
349,384
798,729
848,371
715,806
915,523
935,588
901,761
732,822
979,171
541,412
580,914
983,372
829,231
668,374
105,123
207,539
443,661
792,452
241,761
137,384
870,147
236,460
445,449
684,128
700,221
643,346
791,412
658,186
20,934
944,93
907,132
172,668
627,670
48,126
351,767
400,833
436,96
401,124
229,729
905,924
18,988
52,651
655,590
496,314
276,142
862,475
461,143
335,668
761,807
790,306
761,477
94,814
141,681
521,811
292,287
625,475
739,553
683,886
274,147
445,100
215,503
218,770
866,605
881,890
14,925
484,309
216,993
661,895
838,220
678,318
692,511
6,970
918,769
427,679
634,267
842,650
415,901
890,563
454,464
675,399
830,62
355,226
514,231
250,292
840,385
516,783
28,82
626,392
479,857
118,511
486,717
311,688
334,669
4,656
8,763
149,370
965,338
911,881
455,506
485,872
561,725
205,689
476,871
998,991
879,950
310,271
145,989
905,974
491,419
679,945
116,635
140,745
609,532
128,150
674,380
933,14
844,574
735,661
226,72
25,863
80,543
630,472
348,543
339,244
826,212
752,313
640,540
509,581
270,518
94,118
701,819
228,110
618,678
894,782
372,533
165,273
365,276
984,643
658,581
217,427
252,478
477,401
193,752
210,858
991,452
138,218
575,447
828,811
732,902
865,767
343,395
858,540
803,834
294,635
309,334
611,76
901,424
670,301
802,217
793,863
35,853
872,578
911,901
599,407
744,711
585,545
706,795
931,50
148,527
333,898
866,817
165,579
688,273
925,545
198,525
508,123
715,841
938,728
242,643
335,345
792,320
615,765
199,661
959,486
19,656
59,547
23,947
359,865
559,778
999,986
86,184
975,384
466,141
170,928
682,674
715,605
173,739
429,523
303,407
445,333
677,298
465,926
946,250
37,856
639,642
790,612
556,205
338,509
930,739
363,404
756,191
96,547
609,701
835,657
142,37
195,695
647,924
208,330
572,301
621,323
621,94
977,192
54,872
146,667
593,187
567,221
375,407
288,572
769,175
981,924
91,985
891,79
875,313
49,977
424,776
215,620
542,999
820,380
539,453
692,945
638,630
364,492
561,40
992,518
739,590
33,740
585,102
114,290
725,68
725,755
224,911
929,1
153,449
810,242
629,50
546,534
372,131
461,948
181,236
901,936
771,415
111,880
695,684
886,723
779,71
107,861
628,96
254,796
123,559
444,918
927,536
257,261
290,406
965,721
108,843
432,22
387,276
934,529
345,413
584,863
885,307
784,852
484,842
97,367
35,754
820,491
796,81
799,17
299,959
722,751
578,803
19,8
813,363
794,912
877,178
644,59
969,133
510,286
695,382
91,244
950,630
758,738
397,486
273,296
88,378
455,169
121,581
8,464
961,470
418,697
84,862
712,732
568,185
903,657
395,66
624,218
443,833
724,502
248,475
347,780
861,369
78,675
374,483
190,121
981,174
207,664
98,549
502,414
853,6
888,612
496,192
6,177
817,467
632,862
436,107
761,509
342,259
229,280
287,762
196,220
813,627
822,345
709,266
707,189
352,926
282,399
870,724
329,39
735,293
8,218
287,512
930,747
752,154
371,808
793,689
338,67
826,155
64,443
647,263
596,641
287,21
580,984
562,70
880,414
334,997
856,247
644,384
789,823
556,851
933,714
606,382
274,684
114,751
977,666
315,751
598,169
918,595
833,174
517,930
412,968
458,656
352,706
816,163
66,708
459,850
855,19
631,407
601,52
653,827
991,219
172,165
24,567
655,378
456,581
208,762
817,462
558,61
660,694
186,742
908,125
729,670
854,849
379,101
572,590
694,434
852,191
625,438
504,256
758,85
324,599
740,920
841,598
92,199
779,58
216,744
989,253
262,583
116,500
416,368
775,96
575,518
787,545
86,98
292,479
523,31
199,904
741,766
428,487
728,783
16,984
984,908
528,60
797,498
501,394
575,93
97,178
715,775
182,727
724,260
875,204
630,175
308,260
681,406
728,527
915,111
833,815
334,900
215,488
441,791
532,345
441,783
989,762
298,650
917,59
588,670
685,815
270,181
456,703
145,112
930,469
140,977
542,21
698,575
130,613
46,495
347,528
757,628
253,805
615,383
348,294
296,232
755,850
985,2
162,406
405,157
358,183
501,561
483,683
792,891
797,996
654,812
451,680
73,813
266,973
828,201
759,226
675,937
737,428
474,919
884,543
483,876
417,213
211,845
296,506
327,268
466,464
255,229
792,497
698,932
845,668
946,757
318,790
121,201
208,607
3,135
136,217
700,551
850,988
233,906
250,514
327,331
174,625
376,419
214,631
182,371
155,153
907,272
331,372
977,976
132,32
663,738
83,739
109,36
857,686
952,735
416,298
242,261
870,152
327,213
746,250
403,921
895,505
103,887
241,448
967,954
868,351
257,305
987,732
745,160
213,54
526,979
302,188
995,51
987,715
359,319
493,73
443,812
471,88
531,856
760,179
406,928
165,171
266,313
164,734
142,877
526,483
431,285
91,922
262,830
725,133
600,842
685,508
718,898
971,118
727,122
140,168
348,732
376,641
961,975
557,805
276,794
30,467
612,82
823,460
936,792
570,366
292,924
803,498
810,769
887,321
9,701
393,13
12,404
418,728
994,681
569,460
138,231
340,815
301,585
781,323
384,657
952,384
